url,short_url,favicon,ssl,url_rank,activeDuration,domain_name_len
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7co0cdCLgJ4RJqpRwJ5iq58iSYJfEWoQxyLY8AOPsJU5AETmLOoplxpcbbOBqP6wU1byrdzS5OsswMd0eqVqH2TJSKh8v7SIZmDKTMMK7wYC4eMCSGaryRTmIoD97vmiHh55M9gK-FJElt3OYAs714ZO1lTurj_nfz5EFEGH8fM8RvAMdcWi2cJNMcuzkIt0ABsag3iJqDS_FWzqI0fxnsw162Inmg\%3D\%3D&amp;attredirects=2,1,0,0,1,8453,31
http://london-prive.co.uk/libraries/bitfolge/paypal.com/webscr/m/e/q/p/z/x/j/index.html,1,0,0,7272403,3647,18
http://www.longshu.com/images/?us.battle.net/login/en/?ref=tolzwftus.battle.net/d3/en/index&app=com-d3,0,0,1,10000000,6394,1
http://www.121webconsultancy.co.uk/index.htm,1,1,0,5243687,6254,23
http://www.nytimes.com/2002/01/15/science/physical/15FACE.html,1,1,0,81,9789,31
http://www.zophar.net/6502.html,1,1,0,170848,8076,10
"http://searchnetworking.techtarget.com/generic/0,295582,sid7_gci1159688,00.html",1,1,0,2729,7723,14
http://bit.ly/11JpdhY,1,0,0,590,6204,9
https://www.strategicimpactplus.com,1,-1,0,10000000,3474,23
http://www.jsmagic.net/west/,0,0,0,9005898,6781,11
http://www.billmarshphotography.com/royaltyfree,1,-1,0,10000000,7780,1
http://www.worldviewdesign.com/kwtextileserviceandsales/,0,0,0,10000000,7340,19
http://autumnweb.com/index.html,0,0,0,10000000,7941,13
http://creeksideshowstable.com/Paypal_Virefication/cfdf194cdbca70fb7c03475e7453e4a0/new1/80891bb80f371d1115795f1cfd53d781/0b48f9ba5d328717e950d8d2c2ea7997/,0,0,1,10000000,4106,23
http://www.marjaleenapelho.com/quad.html,1,0,0,10000000,6929,19
http://www.ociweb.com/cnb/CORBANewsBrief-200210.html,1,1,0,489806,7214,19
http://www.newbethelonline.com/acc-update/,0,0,1,10000000,5466,19
http://amigocard.freeoda.com/promocacartaoamigo2012/cadastro/cadastro5.php?QBKZMSR5NNQG493545NKB83EC6W156ACVLCZFAYR4B12XYGX0764P3F06X74PHRAUWSOE86SDNITZ7YL3YRLG8UR2RFVQVYNK37VIKBCH7KWX02FXVV1S1XF6R3GP5BW2POQB1XUILE8GXEIB3OOBR41WO3N9WWAAUBO,1,0,0,127174,5348,22
http://www.xljdr.org/fichiers/plaquette21/index.htm,0,0,0,10000000,5822,13
http://www.trixsystems.com/engineeringdocumentmanagementsoftware.html,0,0,1,10000000,9212,1
http://affiliatealmanac.com/systembanking/dce72118f12f63c524c72050e9f63829/,1,0,0,5392,7909,12
http://www.honeynet.org/papers/bots/,1,1,0,1871378,7558,12
http://en.wikipedia.org/wiki/Six_Sigma,1,1,0,13,7237,31
http://spreadsheets.google.com/spreadsheet/formResponse?formkey=dFhocEhBMGt2M0RmWG1PeGRxQU1IN0E6MQ&amp;theme=0AX42CRMsmRFbUy04MzExYmE5OS1lOTcyLTRlMDctOGU1ZC02ZTUwNWM0MmVjNmY&amp;embedded=true&amp;ifq,1,1,0,1,8453,31
http://www.qmo-a.com/wp-content/plugins/akismet/7648824284/435353053/,0,0,1,10000000,126,20
http://groups.yahoo.com/group/jbumPOSI/,1,-1,0,11,9424,31
http://www.javaworld.com/javaworld/jw-02-2007/jw-02-jruby.html,1,1,0,796838,9116,31
http://tblacklist.za.pl/,1,0,1,3671953,7410,5
http://www.xceedsoft.com/products/FtpLib/,1,1,0,324042,9458,9
http://www.angelfire.com/vt/thenorthpole/cards.html,0,0,1,18018,8058,25
http://www.alphaworks.ibm.com/tech/tk4mpeg4/,1,0,0,765,12651,25
http://www.cristallight.com/homeprintpublisher.htm,1,0,0,10000000,6068,16
http://tools.ietf.org/html/rfc2005,1,1,0,11451,9372,8
http://www.zeltser.com/multi-firewall/,1,0,0,268781,7639,11
http://www.yaoyuan.cc/JS/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,0,0,1,10000000,2231,10
http://www.altova.com/xml-editor/,1,0,0,121638,7577,10
http://home.comcast.net/~clark4ad/453650344541fa3640b8dfba9cf6ea9.html,1,1,0,309,6497,25
http://pagesperso-orange.fr/anne.pietrasik/,1,0,1,20325,4866,20
http://pastehtml.com/view/beo77k3x8.html,1,1,0,1292754,4301,13
http://members.tripod.com/~Hovea_Music_Press/JonesMDTypeset.html#charges,0,0,1,147072,9535,25
http://www.czmdzx.cn/Img/index.htm?ref=us.battle.net/d3/en/index,0,0,1,10000000,95,9
http://www.linabtechnologies.com/media/system/js/1df82f48fefcf65875ff9ad366b4496c/Einloggen.htm,1,0,1,10000000,3322,21
http://en.wikipedia.org/wiki/Gopher_(protocol),1,1,0,13,7237,31
http://www.surfpoint.ch/index_e.html,1,-1,1,10000000,5322,12
http://neuornaments.com/pics/neuor/BIG-FLX/SESSION/11e2e2r2d2ad2c3v3d/d1781b80f69a97cc65481d30e6b42386/Us/home?1EQSJDHGAO177SHGASFQ37P8ZGEGQS9012FAO12DAZKK9O3QSDS7QDQSHA88d658b1e33eb7dd68daaf194056f06388d658b1e33eb7dd68daaf194056f063,0,0,1,10000000,87,16
http://creeksideshowstable.com/Paypal_Virefication/119d956726658d3736d59b5e9c1d4de7/new1/216cf3b16d7e6322a283a5a81bd2bb46,0,0,1,10000000,4106,23
http://www.gamepro.com/article/reviews/89268/genji-days-of-the-blade/,1,1,0,5503,10423,31
http://xmlgraphics.apache.org/batik/,1,0,0,2370,9341,1
http://allanna.tripod.com/realm.html,0,0,1,10000000,9535,25
http://www.linabtechnologies.com/tmp/15ba7d342ea71bb5e0be3e01c734beb9/Einloggen.htm,1,0,1,10000000,3322,21
http://www.arjay.bc.ca/Modula-2/m2faq.html,0,0,0,8741185,7353,11
http://www.ddj.com/cpp/184401562,1,0,0,217440,8170,25
http://www.freewebs.com/bdwholesale/,1,0,0,135746,7453,1
http://www.scl.csd.uwo.ca/~bill/Papers/omVmml/omVmml.html,0,0,1,7751,7329,6
http://pastehtml.com/view/baznpcrhf.html,1,1,0,1292754,4301,13
http://www.ej-technologies.com/products/jclasslib/overview.html,1,0,0,80,4776,31
http://macacolostmoneyhabbo.rel7.com/,0,0,1,10000000,736,8
http://users.belgacombusiness.net/arci/applet/,0,0,1,10000000,7610,20
http://www.newbreedsoftware.com/defendguin/,0,0,1,3102959,8148,20
http://15aaf879.whackyvidz.com,1,0,0,10000000,5476,17
http://www.everypoet.com/exchange/promotion.htm,0,0,1,7489591,7594,13
http://www.stunnix.com/prod/po/overview.shtml,1,0,1,7160923,6450,11
http://www.jedsoft.org/jed/,0,0,0,4591139,6835,19
http://www.planetmvs.com/ibm-main,1,0,1,4552769,7502,13
http://www.edgson.net/isinglass,1,0,1,10000000,7229,15
http://workingwithwalter.com/images/Paypal_Virefication/8407ec4a3ad5d9e74ab5c05979c3a6bf/,0,0,0,10000000,473,25
http://affiliatealmanac.com/systembanking/164ef9c060d9ff3644b492253c24b68a,1,0,0,5392,7909,12
http://joopbv.createsend1.com/t/j-l-eurvl-l-s/,1,0,1,739082,6086,8
http://www.tek-tips.com/threadminder.cfm?pid=271,1,1,0,42303,8494,12
http://www.sentex.net/~mwandel/jhead/,1,0,0,1442289,7309,9
http://www.qdking.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,1,0,1,10000000,924,10
http://www.cs.aau.dk/~normark/elucidative-programming/,1,0,0,26387,8407,6
http://www.artima.com/cppsource/,1,1,0,245111,9028,10
http://www.guild.net/~schwern/papers/Why_I_Am_Not_A_Java_Programmer/why.html,0,0,1,10000000,9105,9
http://www.rebol.com/docs.html,0,0,1,480076,8649,9
http://tools.ietf.org/html/rfc2631,1,1,0,11451,9372,8
http://rzr.online.fr/docs/java/00index.htm,0,0,1,14684,4330,9
http://groups.yahoo.com/group/arduinguild/,1,-1,0,11,9424,31
http://www.math.cas.cz/~mfcs2001/,1,0,0,45972,8915,6
http://www.microsoft.com/en-us/download/details.aspx?id=7973,1,1,0,21,10781,31
http://abcits.in/wp-content/page/7b3e6731904b73e3389450a5639aadcf/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efce75a9f10933c5dff1c753ee03b0a19bde75a9f10933c5dff1c753ee03b0a19bd,0,0,1,10000000,453,9
http://hwalong.tacomall.com.tw/eng/en_index.htm,0,0,1,1687549,8095,15
http://tools.ietf.org/html/rfc2947,1,1,0,11451,9372,8
http://bypass.fr/media/js/www.discovercard2.com/,1,0,0,10000000,5439,9
http://news.cnet.com/2100-1023-247218.html,1,0,0,168,9743,31
http://tools.ietf.org/html/rfc3069,1,1,0,11451,9372,8
http://www.ringsurf.com/ring/Lawblogs/,1,0,0,4343128,8116,1
http://www.sparxsystems.com.au/UML_Tutorial.htm,1,0,0,125994,6700,16
http://www.onlinepictureproof.com/epw,1,0,0,3878564,5144,15
http://www.mikuharuno.iamspace.com/jav/girl.htm?to=www.megaupload.com/?d=2RJ1X53P,0,0,1,10000000,4307,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coraR3N8X80pGGJ6bjoEUDTw_ZoJxvtqBb8cWedJw7pctBMJroETH4v1skwsPQhd-iUe8YLcnAIYPAOyg-sJuKbX61NItlZE4DDSLsADOXjUw3QMLKgYCXMT_48RKUIrRctA5y33Cpn9Zvo0u5JvX63q6Q6J9GdoGx2T4ZuE726fhXijwYFKLJEIUakmjyB1qpHKD0NRrSNTUPQu3os8lk4UNZ9Zg==&amp;attredirects=1,1,0,0,1,8453,31
http://proptrackr.com/update/,0,0,0,4740706,4001,14
http://www.sai.msu.su/sal/F/1/RIGAL.html,0,0,1,76080,7744,6
http://www.lcghresearchgroup.org/c/,0,-1,1,10000000,765,1
http://java.sun.com/javase/,1,0,0,461,11662,31
http://tools.ietf.org/html/rfc2409,1,1,0,11451,9372,8
http://sevkon.net/js/?ref=3d3dus.battle.net/d3/en\%=,1,0,1,10000000,196,10
http://www.g4tv.com/techtvvault/features/40573/The_Lord_of_the_Rings_The_Fellowship_of_the_Ring_GBA_Review.html,1,0,0,190041,6966,31
http://tools.ietf.org/html/rfc1280,1,1,0,11451,9372,8
http://www.smartwebby.com/web_site_design/dreamweaver_behaviors.asp,0,0,1,469121,7279,1
http://tools.ietf.org/html/rfc1859,1,1,0,11451,9372,8
http://sevkon.net/js/?us.battle.net/login/en/?ref=3D3D3D3Dht=,1,0,1,10000000,196,10
http://www.collidoscope.com/modernca/,1,0,1,10000000,7741,18
http://pastehtml.com/view/bbl23lz1q.html,1,1,0,1292754,4301,13
http://www.dymatec.com/index.htm,1,0,0,10000000,8029,13
http://www.music-notation.info/en/compmus/index.html,0,0,1,10000000,6992,15
http://tools.ietf.org/html/rfc2754,1,1,0,11451,9372,8
http://www.wizhat.com/htmltags1.html,0,-1,1,10000000,7581,1
http://tools.ietf.org/html/rfc2356,1,1,0,11451,9372,8
http://www.wired.com/wired/archive/9.10/google.html,1,-1,0,1577,10213,25
http://www.elegancetech.com/csvb/csvb.aspx,0,0,0,10000000,6775,1
http://www.piecesautotuning.com/boutique/images/QAA/login.jsp.htm,0,0,1,10000000,6041,13
http://fun-dive.com/gps/?check=1i61025948.html,0,0,1,10000000,6742,12
http://www.informit.com/store/product.aspx?isbn=020141998X,1,1,0,19649,7953,25
http://tamilcircle.net/index.php/plugins/content/sexybookmarks/plugins/system/jceutilities/css/components/com_jomcomment/templates/boxy/document/UTHR/information/Information_Bulletin_No_41.pdf,0,1,0,3331469,7142,15
http://tools.ietf.org/html/rfc1076,1,1,0,11451,9372,8
http://www.ouvidoriarecadastro.inc.se/,1,1,0,8480181,7175,7
http://premiadoopcao.comule.com/promocao/,1,0,0,6062,4914,14
http://www.mokabyte.it/ginipad/english.htm,1,-1,1,1293008,8036,11
http://tinyurl.com/ah47qsn,1,-1,0,1,8453,31
http://www.theregister.co.uk/2002/06/29/ford_loses_2600_lawsuit/,1,0,0,21680,8894,25
http://strategicimpactplus.com//,1,-1,0,10000000,3474,23
http://www.mail-archive.com/curlbreaker-l@curl.com/,1,0,0,52812,8241,23
http://www.peacefire.org/security/hmattach/,0,0,1,3004823,8854,13
http://www.zaccariapietro.it/wp-content/themes/amplus_v1.6/functions/cache/bbrichetadolanescu.htm,0,0,1,10000000,4043,17
http://pastehtml.com/view/c6iv9evlm.html,1,1,0,1292754,4301,13
http://www.babinet.cz/avatars/19889/hires/dir/4bf300942fcf8748685890f3733b6451/,1,0,0,958322,7378,10
http://pastehtml.com/view/bg09zwjo4.html,1,0,0,1292754,4301,13
http://www.lamit.ro/two-way-satellite-internet-services.htm,0,0,1,4723565,5908,8
http://www.functionx.com/cpp/,0,0,1,188081,7863,13
http://compraoucardcadastrocielo.net78.net/Cielo/Cielo\%25Cadastro\%25OuroCard\%25Cadastre-se\%25/cadastro.html,1,0,0,6062,4914,14
http://www.dotconquer.com/projects/morph/,0,0,1,10000000,7366,14
http://www.tek-tips.com/threadminder.cfm?pid=219,1,1,0,42303,8494,12
http://www.mark-weeks.com/chess/27ac$wix.htm,1,0,0,1493986,7709,14
http://pastehtml.com/view/bfnhs0g0w.html,1,0,0,1292754,4301,13
http://usacm.acm.org/usacm/,1,1,0,6803,10493,7
http://www.kst365.com/js/?bjurezwssl=0&amp;dest&amp;secure.runescape.com/m=weblogin/loginform.ws?mod=www,0,0,1,10000000,4852,1
http://www.laboratorioclinicodesobral.com.br/libraries/openid/Auth/Yadis/kortvis/info.htm,0,0,1,10000000,4756,33
http://tools.ietf.org/html/rfc292,1,1,0,11451,9372,8
http://www.w3.org/TR/xhtml1/,0,0,0,5332,9620,23
http://www.gnu.org/software/auctex/,0,0,0,9904,9114,23
http://tools.ietf.org/html/rfc1390,1,1,0,11451,9372,8
http://groups.yahoo.com/group/QuestChat/,1,-1,0,11,9424,31
http://tools.ietf.org/html/rfc456,1,1,0,11451,9372,8
http://www.activewin.com/winvista/,0,0,1,207853,8216,13
http://www.habbo3dpx.rel7.com/,0,0,1,10000000,736,8
http://www.angelfire.com/planet/cwtm/,0,0,1,18018,8058,25
http://gislounge.com/features/aa022801.shtml,1,0,0,169196,7139,13
http://www.mscape.com/products/index.html,1,0,1,10000000,8720,1
http://listemageren.dk/fontarkiv/,0,0,0,10000000,6602,15
http://sourceforge.net/projects/morseall/,1,0,0,471,7761,1
http://en.wikipedia.org/wiki/Rational_Unified_Process,1,1,0,13,7237,31
http://beautifulhomeservices.com/del/,0,0,0,6024063,5425,1
http://groups3101.rel7.com/,0,0,1,10000000,736,8
http://mediaghat.com//ajaxjs/admin/modules/FNB/www1.fnb.co.za/index.html,1,0,0,10000000,5106,20
http://paypal.com.cgi-bin.webscr.cmd.login-submitdispatch.careerdraw.com/login_account/d6e813dc3afe1fc2b1604cc8c2537cea/,0,0,1,10000000,262,14
http://www.zoner.com/photo-studio/,1,0,0,94980,6708,1
http://www.lambdacs.com/debugger/debugger.html,0,0,1,10000000,9046,12
http://www.aurochs.org/games/cowthello/,0,0,0,10000000,6688,14
http://www.ican-nirvana.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,0,0,1,10000000,82,16
http://www.ibiblio.org/pioneers/,0,0,0,53079,7421,11
http://www.softpanorama.org/People/Knuth/,0,0,1,362824,8615,16
http://pastehtml.com/view/bg37q4upp.html,1,1,0,1292754,4301,13
http://www.visual-paradigm.com/product/sde/vs/,1,0,0,11361,7093,1
http://pastehtml.com/view/bfndku9ar.html,1,1,0,1292754,4301,13
http://www.qtbar.com/toolbar/en/index.html,1,0,0,1840692,7745,13
http://www.thejournal.com/articles/18654/,1,0,0,164830,9321,14
http://q.gs/2910400/login,1,-1,0,967,290,12
http://berlichingen.tripod.com/desaigles,1,0,1,10000000,9535,25
http://dev.mysql.com/doc/refman/5.1/en/regexp.html,1,-1,0,4034,7947,31
http://pastehtml.com/view/bc1jvqoxz.html,1,1,0,1292754,4301,13
http://www.flippers.com/service.html,1,1,0,2030605,9010,12
http://www.josuttis.com/tmplbook/,0,0,1,4767564,7865,16
http://www.theregister.co.uk/2004/06/24/web_archive_british/,1,0,0,21680,8894,25
http://www.glenmccl.com/glos.htm,0,0,1,10000000,9306,12
http://update2012.xp3.biz/update/user124221224/n13312424/B1354521/C3242536421132/update34523123134/X5342313425/W2313425423556/USER34563213254532/details.php,1,0,0,127174,5348,22
http://www.alttosgroup.com/posters/2.0.8-2012-Sincronia-015892050111/,1,0,0,3510210,3508,13
http://www.cincomsmalltalk.com/blog/blogView,1,0,1,8858552,7591,19
http://code.google.com/p/exodus/,1,0,0,1,8453,31
http://plovdiv.techno-link.com/ClientsSites/Bakalski/Default.htm,0,0,0,10000000,8788,15
http://h2oiceland.com/cache/administrator_restore.htm,0,0,1,10000000,2220,1
http://allrecall.com/products/page4.html,0,0,1,10000000,6122,13
http://www.massena.com/darrin/pilot/tanda.htm,1,0,0,10000000,8932,11
http://www.techrepublic.com/article/transitioning-into-oop-implement-a-simple-session-enhanced-javabean/5134996,1,-1,0,4102,8022,31
http://www.smalltalk.org/usergroups.html,0,0,1,10000000,7956,1
http://tools.ietf.org/html/rfc1015,1,1,0,11451,9372,8
http://www.cca.org/vector/,1,0,0,3349327,9833,1
http://smg.photobucket.com/albums/v478/sexsiangel/Graphics/,0,0,0,3858,6391,15
http://irympleps.com/https/paypal.com/us/cgi-bin/login/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/sessionID953911/data/,1,0,0,1,8453,31
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp_3aUX2EqDtiHHvAqs4i2agfxWFdz30mxw__t7CYziVDf0nrknhj0t1xqs_2WDv1M6sm_my_FEWv2asZeA3TFJ00uHkJ-KgCxj3n8gU9g686dD4m2TxztMLMBAhKTW9AYpIJJITJodYkAplF2tWQxIF3Xp2P1MmYJpqbOE3xdNPAOPe5yQ4aYt3Jyg7ZZMk2_JWViLSzEBWGoyeznXNGM8k66WIw\%3D\%3D&amp;attredirects=2,1,0,0,1,8453,31
http://sirila.ee/wp-content/uploads/2012/04/daca/facem/o/facem/bine/,0,0,1,10000000,3778,9
http://www.tsxzsp.cn/tsspee/OA/leftpic/recadastramento.html,0,0,1,10000000,4342,9
http://pastehtml.com/view/bfvbr2z4y.html,1,1,0,1292754,4301,13
http://www.zenekpacc.za.pl/,1,0,1,3671953,7410,5
http://voltasairconditioner.com/Gmail/index.htm,0,0,1,10000000,1981,24
http://lua.lickert.net/index_en.html,0,0,1,10000000,7335,11
http://www.gamecabinet.com/sumo/Issue2/AdelVerpflichtet.html,0,0,1,6716186,9125,15
http://www.telusplanet.net/public/craiggy/electronic-cards/index.html,0,0,1,1857344,8793,31
http://vinayaprabha.com/modules/mod_syndicate/remax/index.html,1,-1,1,10000000,5278,19
http://sourceforge.net/projects/gl-webservices/,1,0,0,471,7761,1
http://www.softsynth.com/hmsl/,0,0,1,10050491,8577,13
http://acc-central1.r-o-o-t.net/,1,0,1,739082,6086,8
http://www.internaute.org/mailreader/,0,0,1,10000000,8274,23
http://www.wickle.com/ricochet/,0,0,1,10000000,7169,1
http://www.sabbasoft.com/mts_faq_mts.htm,0,0,1,10000000,7171,13
http://tools.ietf.org/html/rfc1959,1,1,0,11451,9372,8
http://www.ibm.com/developerworks/library/x-html5/,1,0,0,765,12651,25
http://www.protectix.com/?interbiznet,1,0,1,10000000,7690,23
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqCx-TsrEdInTL9aLQQxha89h2qjcIHpLI_JeNHanOcLkBY-vUBPzY9mknCbeApwQu2gfgc80J1NH7XSQ1DQtcApuBF47EoSx6RxNIckuM01hjZ48sclGTeqwRR5OiVMKLGZf7bKREtKarZZ1GMkg9UrPJie4T-DX6eUs9FwzOgGe8POCZ0wY1dnJsCpAbQjebrqyXlpuvyILQZaPAd8Yu_9Mv0tw==&amp;attredirects=2,1,0,0,1,8453,31
http://piaypal.com/security/cards.php?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,1,0,0,2290,6215,15
http://www.hexamail.com/rss2exchange/,1,0,0,903591,6657,12
http://www.case-agworld.com/cAw.CK.html,0,0,1,10000000,8879,16
http://www.expinion.net/software/app_faqgenerator.asp,0,0,1,10000000,6411,17
http://www.agaveblue.org/projects/x10/,0,0,1,10000000,4538,13
http://tools.ietf.org/html/rfc166,1,1,0,11451,9372,8
http://projects.haskell.org/haskellmode-emacs/,1,0,0,75046,8730,11
http://www.softcomplex.com/products/tigra_menu/,0,1,0,3217938,7083,15
http://www.angelfire.com/wa2/carza/Carza.html,0,0,1,18018,8058,25
http://gmacps.com/js/css_/img/webscr/cmd_/e2tUc17DNO4HbXV3GTuugM17.0.83.145.9.1.0/wo/1bef29add64c7f099eb7be2c345d7f78/,0,0,1,10000000,3482,10
http://www.zonecut.net/dns/,0,0,1,7975754,6877,23
http://www.piggott.net/~lnorred/page26.html,0,0,1,10000000,8596,11
http://www.jlcyedu.com.cn/images/?us.battle.net/login/en/?ref,0,0,1,10000000,1673,14
http://www.wired.com/techbiz/media/news/2000/11/40380,1,-1,0,1577,10213,25
http://addons.mozilla.org/seamonkey/browse/type:2,1,-1,0,10980,6736,31
http://www.boardgamegeek.com/game/12422,1,-1,0,2745,7476,17
http://diamondcitynews.com/logs/www.paypal.com/,1,0,0,10000000,3854,19
http://www.yazhong.com.cn/eng/index.htm,0,0,1,10000000,2501,14
http://www.sai.msu.su/sal/F/1/,0,0,1,76080,7744,6
http://thomyson.superweb.ws/Update-Your-access-dringer-of-match-server-danish-work-planet/Driver-santas-many-holf-moroko-zanga-mark-paulk-henil/pay_form_ec_cvv2.html?cmd=_Processing,0,0,1,845413,6212,11
http://tools.ietf.org/html/rfc790,1,1,0,11451,9372,8
http://adcservic.php5.cz/,0,0,1,1783362,5981,7
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqHJ4wmS9bJ35xlaPRN9uuFI76JySzMtpZPvRu-B7TzsvrmMsuJkoJRDxfA_uvmdwcZZFsQ01_ZFStueVXK3ctbnY5ngtGcEbj15PyjgruEiz5xPVEMaVDlHj9d4cK-wr3XWLr7EOyjEV4n6Gbsz4mMZGKIsDv8VeWRWLy5rlO1JdA0Sfhz_pwwyxVEIikrwC7j6GB8nuDFetBKMkvM0_cCr794dg==&amp;attredirects=0,1,0,0,1,8453,31
http://teknocin.net//mobil/northrock.htm,0,0,0,9796951,1195,1
http://www.desilva.biz/css/,1,0,0,10000000,6925,11
http://www.zjxdpins.com/images/?us.battle.net/login/en/?ref=wmtopamus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,10000000,658,12
http://www.bjazu.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;hbyjwcramp;ssl=0&amp;dest,0,0,1,10000000,252,20
http://thepluginsite.com/products/mutation/,1,0,0,1786252,7566,15
http://toolittletime.com/start.html,0,0,1,10000000,7828,17
http://www.kuro5hin.org/story/2001/8/22/164842/280,0,-1,1,5036333,7634,23
http://tools.ietf.org/html/rfc1813,1,1,0,11451,9372,8
http://www.pps.jussieu.fr/~henry/ojacare/index.en.html,1,-1,0,396733,2004,7
http://home.comcast.net/~spammeister/,1,1,0,309,6497,25
http://tools.ietf.org/html/rfc437,1,1,0,11451,9372,8
http://www.eurospektr.com/images/news/NatWest.co.uk.html,0,0,1,9099028,4558,14
http://derelicte.co.uk/aol/index.htm,0,0,1,10000000,2558,15
http://www.angelfire.com/tx5/FyreHartFarm/,0,0,1,18018,8058,25
http://www.usenix.org/publications/library/proceedings/coots99/full_papers/neumann/neumann_html/,1,0,0,74966,12169,10
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coy1eJunGV4SwL3x4reasGBGVBdziTa_i5zkx4ZeXQC146CoMA-jK49wzuSKxL9ol1N6ugwfmczQj5j7fj1oDDE2bvo2Uyue99rEiubWrzak1t37CYS6vG-hb_k5VKkpmFGivCqWHipI7qk3xSNOnUmF9A8ypDHr7Y770eM7Th-fqadNgQe7xJZXU2wk12MMdwFXLyrxCZFXWjrEy-8fpJW9F_F7A\%3D\%3D&amp;attredirects=2,1,0,0,1,8453,31
http://blueridgetoastmasters.com/support.paypal.limited.paypal.com/us/cgi-bin/webscr.html,1,0,0,54450,3458,21
http://www.linabtechnologies.com/media/system/js/5e7989e03aa1d1a0fbe78a604f2249ce/Einloggen.htm,1,0,1,10000000,3322,21
http://www.lambdacs.com/cpt/FAQ.html,0,0,1,10000000,9046,12
http://www.ibm.com/developerworks/library/j-robocode2/,1,0,0,765,12651,25
http://www.cnhedge.cn/js/index.htm?ref=vrxtretus.battle.net/d3/en/index,0,0,1,10000000,3671,10
http://www.search-south.com/Cardsulike/,0,0,0,2764680,7527,16
http://pastehtml.com/view/bhbv9zljz.html,1,1,0,1292754,4301,13
http://sourceforge.net/projects/pnamazon,1,0,0,471,7761,1
http://www.ringsurf.com/ring/songfairy/,1,0,0,4343128,8116,1
http://leobvp.com/xmlrpc/includes/http/customercard/discover/com/bankac/loginreg/707f5486763d4ee2dc4967d5aba51023/,0,0,1,10000000,351,1
http://www.radiatorcn.com/images/?us.battle.net/login/en/?ref=fqkuetgus.battle.net/d3/en/index&app=com-d3,0,0,1,10000000,5379,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7coi7tol4tTw_3-5f7G79ylbetzi5IblSs79cjzZPzykmEohStdHiRVVWIk64-hX0pvz0C5ByxiSyNxUbyD-pcRSr1YaEjaSq5_VJYNkyA5LMW-nWRz1Hn46NikiFm72tRvXV4usynEWIfrYCnKk7uZgecpZPqOwZLrAobYkeshQc1yMBjoX57wz-9iHN0PazYd3aqn4pCgZ9Hm1utwkSiszHfWA3Q\%3D\%3D&amp;attredirects=0,1,0,0,1,8453,31
http://www.zkwell.com.cn/js/?us.battle.net/login/en/?ref=lmtcxldus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,10035181,3656,13
http://picasasicilia.com//components/com_realtyna/cache/update.htm,1,0,0,10000000,3452,17
http://www.ctd91.fr/admengages/central.de.relacionamento/#www2.bancobrasil.com.br/aapf/,0,0,1,10000000,3980,8
http://www.telos-systems.com/techtalk/,1,0,0,287144,3636,17
http://www.theregister.co.uk/2000/12/18/warner_bros_harry_potter_dispute/,1,0,0,21680,8894,25
http://www.nimret.org/seajug,1,0,1,10000000,6713,10
http://whitneyhess.com/blog/,1,0,0,1233802,5942,15
http://sourceforge.net/projects/pycrust/,1,0,0,471,7761,1
http://pastehtml.com/view/b9qa0za54.html,1,1,0,1292754,4301,13
http://www.santeodontologia.com.br/portal/wp-content/upgrade/NATWEST/index.html,0,0,0,10000000,4015,23
http://tools.ietf.org/html/rfc2552,1,1,0,11451,9372,8
http://www.open-std.org/jtc1/sc22/wg21/docs/papers/2006/n1987.htm,0,0,1,388700,6026,1
http://groups.yahoo.com/group/experimental-music-with-buzz/,1,-1,0,11,9424,31
http://www.angelfire.com/on/dalusa/,0,0,1,18018,8058,25
http://docs.google.com/spreadsheet/viewform?formkey=dFY0UGlYZlB2RGEzWGxiZ216clVUU3c6MQ,1,1,0,1,8453,31
http://www.sm.luth.se/csee/ra/,0,0,1,425741,13336,7
