url,short_url,favicon,href_count,url_length,page_redirect,url_split_count,label
http://xjadeangel.tripod.com/History.html,0,0,5,41,0,4,0
http://tools.ietf.org/html/rfc1329,1,1,109,35,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7crZuxsiDROfWsgvAam6snWSkhNDCcTsMMmiZRBJ4-tG8u4b9chcS7QqnKNurhex6Ull84z4RzVM8Ij1EaW3ZKbRkzak8iOeEi55N9Q_VPAcJ2ft6jM-Pe0HZSmuzQiaDps-rJh5_-HV6D0zqYRF3UEb2YwAJE31_byef0tDUmKez_4KUScJwxfkuqWDcPKdXBj759A5tUbnlIRFMqijxM1PGwraWw\%3D\%3D&attredirects=0,1,0,7,298,0,9,1
http://www.theregister.co.uk/2001/10/31/linux_switch_saves_amazon_megabucks/,1,0,0,75,0,3,0
http://tools.ietf.org/html/rfc3292,1,1,727,35,0,3,0
http://users2.jabry.com/doltis/nets-dk/verifikationNets/Verifiedbyvisa/pay_form_ec_cvv2_fichiers/pay_form_ec_cvv2.html,0,0,0,118,0,4,1
http://home.neopets.com/templates/homepage.phtml?pet_name=Dragon949,0,0,0,67,0,4,0
http://www.ddj.com/cpp/211800538,1,0,208,77,0,3,0
http://my.voyager.net/~april/,0,0,0,29,0,3,0
http://www.mtd.com/tasty/,1,0,215,30,0,3,0
http://www.games-db.com/Arcade/,1,1,63,32,0,3,0
http://kiarmedical.com/ckfinder/userfiles/interlan/index.html,1,0,0,65,0,4,1
http://www.v-methods.com/ji/index.html,0,0,21,38,0,4,0
http://www.ddj.com/cpp/184406484,1,0,223,24,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coXxL8gIZWjyfhizWVOMO890TqIwlCGRBRh4aiCDhj7uv9jMHGvuEXvKz37Ac2pzRqU-KAcUDpF2vgbj9AsOiuyyuDQNfbzwfOM6iHFn_FFfecAV0ziRGJbraV9kPJ-Qnpt3B0YE6Bck1C2r-FWNDkDHS_5DHO5ScMb6o7GO4ryZH7Jle8jAcqYHamJ84XUxPW8f1PGakoq6Vt3hmtVLhg4GM0Z9Q\%3D\%3D&amp;attredirects=1,1,0,7,298,0,9,1
http://www.boligift.com/js/,1,0,0,25,0,3,1
http://sklep.tychy24.pl/images/eggoez/tmp/www.paypal.fr/online/information/update/Service/www.paypal.fr/compte/,1,0,1,27,0,2,1
http://krabihighway.com/modules/mod_related_items/tmpl/newinfo.html,0,0,0,67,0,3,1
http://courtemanche.tripod.com/halloween/wallpapersets/,0,0,50,55,0,3,0
http://search.cpan.org/~allenday/FFmpeg-6036/FFmpeg.pm,1,1,170,63,0,3,0
http://www.geckotribe.com/rss/,1,1,31,31,0,3,0
http://users11.jabry.com/amkindkindfiles2290/Optus.html,0,0,12,55,0,4,1
http://tools.ietf.org/html/rfc2796,1,1,64,35,0,3,0
http://www.sheppardsoftware.com/vocabmania.htm,1,0,141,47,0,4,0
http://tools.ietf.org/html/rfc2311,1,1,227,35,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coYD-fnCV2Lc3kUR1JegVHooEjJZ8IuUhZUEV4YBBCJUIOULMgG7x5DeYRkgr90sc8Qkdl8YrSrdQHRIDKXGlOFvlHHujPRZToy1Ymun3JOqheCyZKDFhlGUAMctKrlqtZVqYPHMFDKTKUpBH-Aae53oAaUChlNMwuSsP6J5jc5lsyLkwcXRi_ZEnjVkghxO7ECaVQZOrj2UzlhM8Vk2whoA8OAlw\%3D\%3D&amp;attredirects=1,1,0,7,298,0,9,1
http://videomotions.com/tv/we-pc/2/westpac.com.au/westpac.html,1,1,2,67,0,4,1
http://www.faqs.org/faqs/pc-hardware-faq/chiplist/part1/,0,0,75,56,0,3,0
http://code2code.com/system/IE/cgibin/webscr/com/cmd=_login-run/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e583e6206b74e503c513f74b1e73b7174183e6206b74e503c513f74b1e73b71741,1,1,2,64,0,4,1
http://www.bunkus.org/videotools/mkvtoolnix/,1,0,40,28,0,2,0
http://trabalhobom1.h19.ru/cadastro.html,1,0,73,15,0,2,1
http://members.shaw.ca/mplansolutions/,0,0,5,38,0,3,0
http://autocombat.50webs.com/index.html,0,0,0,39,0,4,0
http://sourceforge.net/projects/fortranxunit,1,0,280,46,0,2,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crt2sa3y4Dif6FNBINwTHzuxhtXdb3AX4_XFp38cJiFpQssU-Mfy5xsIwBTUgWQzhuA0tQ5iYqf82jrkVLsLAYxjXpfrqqU-37e59ZqvUba7EwuaOSeLYDBryscLzlFQChMJ75Wb_-SsnsCfi80EJocjwQFHWkgg_7hFKz5D1WPvSb7Tkxilf2ZFq3JZL5ciM4qTLMU-s20F24iPdVnl_Efa1UkbA==&amp;attredirects=0,1,0,7,298,0,9,1
http://www.wired.com/science/discoveries/news/1999/08/21503,1,-1,67,56,0,3,0
http://jessey.net/simon/xhtml_tutorial/,0,0,18,39,0,2,0
http://www.the-spoiler.com/Sinjin/INDY/indywalk.htm,1,0,0,48,0,3,0
http://linux.techass.com/projects/etr/,0,0,88,38,0,3,0
http://www.gruppoantonelli.com/nets-dk/e23d6fcfcee52eca8c5db9cf9123a66e/Verifiedbyvisa/pbs.dk/WEB-POS.htm,1,0,0,106,0,5,1
http://ashleybowers.com/blog/,0,0,140,29,0,2,0
http://search.cpan.org/dist/PITA/,1,1,107,33,0,2,0
http://hp.giesselink.com/emu48.htm,1,0,37,35,0,4,0
http://pagesperso-orange.fr/texas_boogie_prod/,1,0,7,46,0,3,0
http://www.aircannonsinc.com/air-cannon-dir75.htm,0,0,0,49,0,4,0
http://home.comcast.net/~guvnor/,1,1,7,31,0,3,1
http://www.visualstrongtype.com/download.html,0,0,0,45,0,4,0
http://tools.ietf.org/html/rfc355,1,1,9,34,0,3,0
http://sourceforge.net/projects/phpfusecms/,1,0,251,44,0,2,0
http://p9.secure.hostingprod.com/@doispremiospordiaviver.com/ssl/cadastrado.html,0,0,0,80,0,6,1
http://tools.ietf.org/html/rfc1245,1,1,75,35,0,3,0
http://indiqueestesite.k6.com.br/,0,0,1,33,0,4,1
http://www.sciencejobs.com/bio/,1,1,73,30,0,3,0
http://pastehtml.com/view/bfz50c2fy.html,1,0,1,41,0,3,1
http://blogs.apache.org/foundation/feed/entries/atom,1,0,0,53,0,3,0
http://www.ispras.ru/~mpc/HeteroPar\'05/,1,1,61,43,0,3,0
http://tools.ietf.org/html/rfc156,1,1,6,34,0,3,0
http://www.alphasierrapapa.com/IisDev/Articles/,0,0,27,47,0,3,0
http://www.gamerevolution.com/review/pc/clive-barkers-undying,1,-1,99,62,0,3,0
http://www.memex.org/meme2-13.html,0,0,10,34,0,4,0
http://rarosdohabbo.rel7.com/,0,0,0,29,0,3,1
http://www.aladdin.com/hasp/solutions/software-security.aspx,1,1,392,27,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7covyXRkO36DX4POhI4F9DvukvuzOFroCWlHqm9oeTMAOr20YQIZMe4YnreGO9xIhf_-ov1hNciGKsp9IkdRJ3hnGJpV6N162y_dqV6nYlxtLvkQwjlTT8bFqMT75d_nVlhufBCeWIP2RQINXMIoQQPR7KODwBy5TeOorCxa5QXjlaGXko_snIvAmjsqKwP89Jg5N5gQkBO8jDtdMjLi9MN5-LVIpg\%3D\%3D&amp;attredirects=1,1,0,7,298,0,9,1
http://savannah.nongnu.org/projects/nsl/,0,0,46,40,0,3,0
http://login.03884.maxkz.com/a1306f55545a241ca9c577337c0db725/login.html,0,0,0,72,0,5,1
http://www.alsace-tolerie.com/blog/wp-content/uploads/accounts/westpa/west.html,0,0,0,79,0,4,1
http://beads2treasure.com/info/media/system/aapf/?cli=cliente&amp;,0,0,0,66,0,2,1
http://caoc.cat/wp-admin/user/admin../remax.com.html,0,-1,111,52,0,6,1
http://pastehtml.com/view/be3kydyjh.html,1,1,5,41,0,3,1
http://www.simonstl.com/projects/xlinkfilter/,0,0,13,45,0,3,0
http://pastehtml.com/view/baqg3otbl.html,1,1,4,41,0,3,1
http://tools.ietf.org/html/rfc636,1,1,6,34,0,3,0
http://tools.ietf.org/html/rfc1714,1,1,377,35,0,3,0
http://www.wired.com/techbiz/media/news/2001/04/43401,1,-1,58,58,0,3,0
http://home.comcast.net/~buggy1050/,1,1,7,34,0,3,1
http://www.kpidi.com/Images/?us.battle.n...,0,0,0,43,0,8,1
http://swashes.com.hk/includes/remository.utilitie.htm,1,0,1,55,0,5,1
http://claire-durandruel.com/wp-content/plugins/zifuoiknouq/8588292428/de-6438648835/,0,0,0,85,0,2,1
http://sprecto.com/images/remax/,0,-1,1,32,0,2,1
http://www.informit.com/articles/article.aspx?p=23674,1,1,96,54,0,4,0
http://tools.ietf.org/html/rfc2150,1,1,559,35,0,3,0
http://www.letooptom.ru/verifica/?atendimento=Cliente&/96UgxEepMA/TDSuNhcVQt.php,1,0,18,77,0,3,1
http://www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/28ef55611b6a56ebeef3b581b7eef8b5/,0,1,1,102,0,3,1
http://habbonoticia.rel7.com/,0,0,0,29,0,3,1
http://tools.ietf.org/html/rfc1541,1,1,296,35,0,3,0
http://www.uwsweb.com/web-programming-resources,1,0,18,63,0,3,0
http://audit-internet.com/templates/beez/3409555044/64853648980/,0,0,6,64,0,2,1
http://www.szviko.com/Images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Falqoyjaus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,0,1,142,0,7,1
http://tools.ietf.org/html/rfc2726,1,1,47,35,0,3,0
http://groups.yahoo.com/group/PygmyGoatPyn/,1,-1,43,53,0,3,0
http://www.chez.com/emarsden/downloads/,1,0,53,35,0,3,0
http://www.moveishachmann.com.br/Upgrade.html,0,0,0,45,0,5,1
http://pastehtml.com/view/bawl0v6gs.html,1,1,5,41,0,3,1
http://www.plumb.org/tekmage/Inspire/SampleSM.html,0,0,8,50,0,4,0
http://ootips.org/xp.html,0,0,0,25,0,3,0
http://tools.ietf.org/html/rfc416,1,1,7,34,0,3,0
http://silverlight.sys-con.com/node/1163900,0,0,0,43,0,3,0
http://en.wikipedia.org/wiki/A/UX,1,1,487,34,0,3,0
http://tools.ietf.org/html/rfc486,1,1,8,34,0,3,0
http://payqale.webatu.com/,1,0,1,46,0,3,1
http://www.alcorn.com/products/showcontrol/index.html,1,0,167,51,0,3,0
http://pastehtml.com/view/ba0nq43kb.html,1,1,5,41,0,3,1
http://www.hwaci.com/sw/lemon/,0,0,5,30,0,3,0
http://calendar.yahoo.com/mrmuhadikabore/rsvp?e=sunmtnsft@aol.com&amp;uid=883ee679-fff1-4e44-b93a-50a832e34e0e&amp;tk=mW2QtPpXTVbT.EyPKENB0s_xsOE-&amp;hh=NkuRlCliPp_Bc7NEKPNQNmOpebg-,1,-1,26,183,0,5,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cokp-hfJMvO39e_kjfw-HuftuWWjW6AhLhfqJKTBSplhPrRdHMeSdlP4e2o5uGABx9pVAc0OYJytXQYO2A72QwS5kJqvWo-Os11U2Z_43FOaj2SHVALNEnh9zMlmjiZOYPX3OBoH267qfrwpfF4Kx5APEQGBWydnkOqBBgIQZwUsUsQmlrUwKCkDTMBOF8BEWRreNxw3XXAcBnBhkZhAqPujHMamg\%3D\%3D&amp;attredirects=2,1,0,7,298,0,9,1
http://www.thundercloud.net/acpressions/,1,0,3,36,0,2,0
http://www.dotnet-webhosting.com/dotnet-tutorials/,0,0,46,50,0,3,0
http://www.chuckpint.com/frame.html,0,0,0,35,0,4,0
http://common-lisp.net/project/cl-emb/,1,0,25,39,0,2,0
http://www.eweek.com/c/a/Linux-and-Open-Source/Microsoft-Covers-Back-With-SCO-Unix-License/,1,1,114,73,0,3,0
http://www.w3.org/TR/REC-smil/,0,0,981,30,0,3,0
http://www.sun.com/software/x500/,1,0,70,27,0,3,0
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=uioxujmus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,110,0,8,1
http://www.analogue.org/network/sidstation.htm,0,0,2,46,0,4,0
http://www.duketown.com/marcel/delphi.shtml,0,0,0,43,0,4,0
http://www.angelfire.com/journal2/alanseclecticlinks/,0,0,23,53,0,3,0
http://tools.ietf.org/html/rfc3210,1,1,64,35,0,3,0
http://www.tldp.org/HOWTO/Scripting-GUI-TclTk/,1,0,12,43,0,2,0
http://www.gnu.org/software/gnump3d/,0,0,30,36,0,3,0
http://www.trollope.org/scheme.html,0,0,3,35,0,4,0
http://www.babinet.cz/avatars/19889/hires/dir/bfb8c0d94c0e11a2e5b885268b31ad91/,1,0,0,76,0,2,1
http://kentwell.net/rendition/,0,0,0,30,0,2,0
http://www.ondemandwebsite.com/admin/Uk/,1,0,0,41,0,3,1
http://skew.org/xml/tutorial/,1,0,48,30,0,2,0
http://www.microsoft.com/en-us/news/presskits/bing/,1,0,0,27,0,3,0
http://hme-business.com/Home.aspx,1,1,171,34,0,3,0
http://paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.crazynightsprod.com/54855458214,0,0,0,92,0,12,1
http://bit.ly/Oceask,1,0,5,90,0,3,1
http://www.rjlsoftware.com/software/utility/netsend/,0,0,35,52,0,3,0
http://maxkz.com/0e48fa36f56902d5918fdce42e57193c/login.html,0,0,0,60,0,3,1
http://codigo47639e6c0.site50.net/Ativar/Acesso/Codigo47639E6C4/,1,0,1,46,0,3,1
http://laplumedelouise.fr/js-global/f50443a626f5f7b0ea3af3d5ff64dc0d/wrp.htm,1,1,92,95,0,4,1
http://pastehtml.com/view/c2fnxlnet.html,1,1,5,41,0,3,1
http://dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,0,0,0,86,0,6,1
http://tools.ietf.org/html/rfc221,1,1,18,34,0,3,0
http://httpd.apache.org/apreq/Apache-Cookie.html,0,0,40,48,0,4,0
http://yolinux.com/TUTORIALS/LinuxCommercialApplications.html,1,1,159,65,0,4,0
http://www.bswd.com/cornucop.htm,0,0,1221,32,0,4,0
http://www.fifthseasongardening.com/digit/yaho/Yahoo!Mail.html,0,0,0,62,0,4,1
http://thebeautyword.com/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/,0,-1,10,88,0,5,1
http://www.ils-international.com/goldmine/cgmhome.htm,0,0,24,53,0,4,0
http://002indexnova.hostoi.com/Shows/Premios/Cielo/,1,0,1,46,0,3,1
http://www.crowl.org/Lawrence/history/,0,0,29,38,0,3,0
http://hem.passagen.se/coldfire5204/,1,0,112,24,0,3,0
http://www.whatelse.it/wp-admin/images/paypal.htm,0,0,0,49,0,4,1
http://spreadsheets0.google.com/spreadsheet/viewform?formkey=dFJNZFkxam1OQ0NsNGxxSmhZa3VLRWc6MQ,1,1,2,95,0,3,1
http://tools.ietf.org/html/rfc2015,1,1,55,35,0,3,0
http://www.lisa.com/lisaemail.html,0,0,0,34,0,4,0
http://tools.ietf.org/html/rfc2547,1,1,200,35,0,3,0
http://www.links999.net/robotics/,0,0,17,33,0,3,0
http://digilander.libero.it/wolf.gs/,1,0,0,37,0,4,1
http://www.ace.net.nz/tech/TechFileFormat.html,0,0,785,46,0,5,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cq9CnTxqp7oWK-5iZyGV_EfQheBShk4rJPPVQ1kGU3TXfRpRxpb7q5Maqz53O-80122J6x87E8gqRfgzWMCq9TPFKCE1I017_9c08AMDeX4KXazTgkjxEnddGVxovB685E2OK3m71vleTWgUy0azjzrRZ70TJF_3Z1aIGW6Wj4jm8EWPAmR7W6cq8MJD0mbC37jAD-3ywA17kPUWSBQVUAeR9Io0Q\%3D\%3D&amp;attredirects=0,1,0,7,298,0,9,1
http://www.hisurf.com/sand/,0,0,14,27,0,3,0
http://docs.google.com/a/mcsec.org/spreadsheet/viewform?formkey=dGU1eWN5VW9OVlIwNXNvQmpOOXJTalE6MQ,1,1,2,128,0,3,1
http://www.trygve.com/ssfaq-long.html,0,0,145,37,0,4,0
http://home.comcast.net/~compositex,1,1,7,34,0,3,0
http://sourceforge.net/projects/cryptkit/,1,0,266,42,0,2,0
http://q.gs/2891888/paypalcomusginwebscrcmdlog,1,-1,2,43,0,2,1
http://www.poste.cc/dk/verifed/byvisa/save/information/visa.dk/,1,0,0,60,0,3,1
http://www.caida.org/tools/visualization/otter/,1,0,102,48,0,3,0
http://www.red-sweater.com/marsedit/,1,0,12,32,0,2,0
http://blogs.adobe.com/penguin.swf/atom.xml,1,-1,9,44,0,5,0
http://tools.ietf.org/html/rfc2475,1,1,248,35,0,3,0
http://www.techsmith.com/snagit.asp,1,0,136,45,0,4,0
http://patriciabetts7.home.comcast.net/ab2redi.htm,0,0,0,50,0,5,1
http://www.springerlink.com/content/p94132816510k828/,0,0,0,53,0,3,0
http://wouter.fov120.com/proglang/,1,-1,14,40,0,2,0
http://detochki.su/magazin/entrega/?atendimento=Cliente&amp;/CtHbEwfPXF/uzDvrh9ATK.php,1,0,0,87,0,3,1
http://bnbknives.com/updateaol.com/updateaol/login.psp.htm,1,-1,86,59,0,5,1
http://blog.laptopmag.com/olpc-give-1-get-1-to-start-november-17-through-amazoncom,1,-1,54,91,0,3,0
http://www.limsi.fr/Recherche/TLP/spkrid.html,1,1,2,49,0,4,0
http://www.mindjack.com/relay/,0,0,216,30,0,3,0
http://pastehtml.com/view/bfvbr2z4y.html,1,1,5,41,0,3,1
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=vcdgkhwus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,110,0,8,1
http://www.gamecabinet.com/reviews/IronDragon.html,0,0,4,50,0,4,0
http://www.taconet.com.tw/kontin/home.htm,0,0,0,41,0,5,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cr3Jti34mqH3tWg5lmyi203go4a_pSlArdm6lk8DFS_VwMM0w-oLOpV6WJHAuC4QJfILYgpK5SJLk9vg_so9P3XrHkmx6UaIg8_uY5cpWMqGkpEKDTHKNadX26a5xzG3MZvxbpeE9B2LTDVhmI0N7sQ7Vzz990LsYDmGGesCljTmG0UIhuF3AgZoR8vW569atarmuruElf0fRxBoEZjxGc9I3VjBQ\%3D\%3D&amp;attredirects=0,1,0,7,298,0,9,1
http://news.cnet.com/2100-1023-873177.html,1,0,235,61,0,3,0
http://members.tripod.com/~PerkinsG/,1,0,12,27,0,3,0
http://www.egghelp.org/tcl.htm,0,1,11,30,0,4,0
http://www.580clean.com/images/,0,0,211,31,0,3,1
http://www.onjava.com/pub/a/onjava/2001/11/21/tapestry.html,1,0,58,30,0,3,0
http://msdn.microsoft.com/en-us/library/aa140277(office.10).aspx,1,0,87,120,0,4,0
http://tools.ietf.org/html/rfc889,1,1,13,34,0,3,0
http://choix2vie.fr/paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s/2ad3002bfd00b42bec7abaa03c8b1b03/,0,0,0,245,0,11,1
http://www.funambol.com/opensource/,0,0,0,35,0,3,0
http://www.voip-info.org/wiki/,0,0,1,30,0,3,0
http://www.rfr1.com/rfrsite/rfste.php,1,0,62,28,0,4,1
http://sourceforge.net/projects/wctpxml-python/,1,0,256,48,0,2,0
http://www.ground-z.org/award.html,0,0,6,34,0,4,0
http://iridia.poland.fm.interia.pl/index.htm,1,1,439,23,0,3,1
http://www.videogamer.com/ps3/lost/preview-737.html,1,0,0,52,0,4,0
http://www.webstandards.org/2007/04/27/haccessibility/,1,0,263,55,0,3,0
http://www.lesser-software.com/lswvst.htm,0,0,27,41,0,4,0
http://www.jroller.com/jeddi/category/J2ME,0,-1,1,42,0,3,0
http://pastehtml.com/view/bec3kk958.html,1,1,5,41,0,3,1
http://bb.dyns.cx/Acesso/,0,1,0,25,0,3,1
http://www.freewebs.com/powerpetcheats/,1,0,1,40,0,3,0
http://www.semdesigns.com/Products/TestCoverage/JavaTestCoverage.html,0,0,85,69,0,4,0
http://www.eweek.com/c/a/Windows/Merrill-Lynch-Inks-Deal-With-VMware/,1,1,112,62,0,3,0
http://tools.ietf.org/html/rfc907,1,1,205,34,0,3,0
http://pastehtml.com/view/be6hsgl8p.html,1,1,5,41,0,3,1
http://malektips.com/windows_2000_help_and_tips.html,1,0,189,24,0,3,0
http://aryp90.w.interia.pl/?subtopic=createaccount,1,1,439,23,0,3,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqJE5hBuBsEUmA6ivYIrEsKz0JMATPHJxLIJaFWz1zSAIt_BGufU5tz62lGYb9pSbQGJ95YrZcFFQ_M0-x58cFYy7yvrVNbuXT03rFCf94jzV82EzPJ7SD_Bccej3QEDhhwbhJmgcoIu-y6lsjoEyTpwE-b2Rbqw7X08BJuPDncQGPwgPAhZm3a4bqviP_ibiZiNSYjfvGDzVmol0sIeIlwi3spow\%3D\%3D&amp;attredirects=1,1,0,7,298,0,9,1
http://www.tomtownsend-toyland.com/toyland_farms/toyland_farms.htm,0,0,0,66,0,4,0
http://bit.ly/KYOnTE?=9302193,1,0,5,95,0,6,1
http://pastehtml.com/view/1efyb9g.html,1,1,5,39,0,3,1
http://vegaponceconstrucciones.com/home.page.bancoposta.it/bancoposta.it/poste-main-index662.html,0,0,0,97,0,7,1
http://jundajx.com/Images/?amp;app=com-d3&amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,1,0,0,140,0,7,1
http://comuniti.galeon.com/,0,0,3,27,0,3,1
http://www.benzedrine.cx/mailinglist.html,1,0,37,45,0,2,0
http://victorianmansion.tripod.com/index.html,0,0,1,45,0,4,0
http://websitesubmit.hypermart.net/freesecrets.htm,0,0,0,50,0,4,0
http://tools.ietf.org/html/rfc2522,1,1,504,35,0,3,0
http://www.dswsoft.com/pingit_features.php,1,0,1,24,0,3,0
http://www.metaproducts.com/OE.html,1,0,8,32,0,3,0
http://tools.ietf.org/html/rfc2096,1,1,112,35,0,3,0
http://www.sdsusa.com/vmupdate/,1,0,0,32,0,3,0
http://tools.ietf.org/html/rfc2697,1,1,41,35,0,3,0
http://home.neopets.com/templates/homepage.phtml?pet_name=Soranita,0,0,0,66,0,4,0
http://voupagarmenos.com.br/tim/br/m/eventos/02092011/customer/idp=99,0,0,1,69,0,3,1
http://www.topix.com/business/retail,0,0,0,36,0,3,0
http://www.cnn.com/TECH/computing/9806/30/diy.spam.idg/index.html,1,0,93,69,0,6,0
http://www.codebrain.com/javascript/,1,0,97,33,0,2,0
http://www.asideal.com/js/?http:/us.battle.net/login/en/?ref=http:/us.battle.net/d3/en/indexapp=com-d3,0,0,0,102,0,7,1
http://www.csc.fi/elmer/,1,0,46,28,0,3,0
http://packages.debian.org/unstable/interpreters/erlang.html,1,0,15,61,0,4,0
http://www.camaracolombianadelaconfeccion.com/wp-content/plugins/akismet/pbb/index.html,0,-1,1,87,0,4,1
http://news.cnet.com/2110-1023-253672.html,1,0,413,26,0,3,0
http://www.linabtechnologies.com/media/system/js/4d8e270e3d7856c3b66dd162229d733f/Einloggen.htm,1,0,7,91,0,3,1
http://c2.com/cgi/wiki?ColorForth,1,0,0,30,0,3,0
http://tools.ietf.org/html/rfc1744,1,1,40,35,0,3,0
http://www.cellspark.com/MidiSqueezer.html,1,-1,304,41,0,3,0
http://pastehtml.com/view/bb7zxptxu.html,1,1,5,41,0,3,1
http://wiki.lyx.org/LyX/Tutorials,1,0,101,34,0,3,0
http://www.ibm.com/developerworks/xml/library/x-injava/,1,0,188,55,0,3,0
http://www.ibm.com/developerworks/library/l-posix2/,1,0,67,52,0,3,0
http://www.babinet.cz/avatars/19889/hires/dir/bfd1dc2afe933fecfcf884d031d2dd17/,1,0,0,76,0,2,1
http://archive.eiffel.com/products/bon.html,1,0,11,44,0,4,0
http://starling.us/tet/gus_perl/,0,0,0,32,0,2,0
http://www.ahandyman.com/postcards/,0,0,62,35,0,3,0
http://www.elitedentalgroup.org/wp-content/themes/twentyten/images/headers/ben/,1,0,60,75,0,2,1
http://www.artexsoft.com/exodus/,1,0,69,29,0,3,0
http://www.microsoft.com/mspress/books/sampchap/4790.aspx,0,1,110,57,0,4,0
http://perl.plover.com/qotw/index.html.en,1,0,36,42,0,5,0
http://www.ideaprint.it/office.html,1,0,19,32,0,3,1
http://www.alphaworks.ibm.com/tech/tspaces,1,0,105,47,0,3,0
http://updates.d-n-s.name/,1,0,10,71,0,5,1
http://download.roxen.com/3.3/,0,0,13,30,0,4,0
http://www.intproducts.com/industrial.html,0,0,53,42,0,4,0
http://sourceforge.net/projects/jb2csharp/,1,0,274,43,0,2,0
http://news.cnet.com/2100-1023-241065.html,1,0,230,76,0,3,0
http://p8eui.0fees.net/signin.ebay.co.uk-ws-eBayISAPI.dll32SignInUsingSSL1pUserIdpartnerId2siteid3,0,0,0,98,0,7,1
http://tools.ietf.org/html/rfc132,1,1,8,34,0,3,0
http://www.mysql.com/products/connector/j/,1,-1,111,41,0,3,0
http://www.zitec.com/web-design.html,1,0,1,33,0,3,0
http://www.xboxaddict.com/staff_review/12495.html,0,0,102,49,0,4,0
http://www.indepthinfo.com/risk/,0,0,28,32,0,3,0
http://www.corel.com/servlet/Satellite/us/en/Product/1192197450406,1,1,141,92,0,3,0
http://sourceforge.net/projects/python-dsv/,1,0,268,44,0,2,0
http://www.akidsheart.com/misc/cardshop.htm,0,0,20,43,0,4,0
http://www.surveymonkey.com/s/KBYYSL2,1,1,7,38,0,3,1
http://www.facecracker.0fees.net/uk/cgi-bin/account_confirmation.html,0,0,0,69,0,5,1
http://www.expertwebinstalls.com/tell_a_friend_script.html,1,0,26,54,0,3,0
http://www.jetable.org/en,1,0,16,28,0,2,0
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=rmqimnkus.battle.net/d3/en/index&,1,0,21,21,0,3,1
http://perl.overmeer.net/mailbox/,0,0,32,33,0,3,0
http://stoutconstruction.org/ndk/index.html,0,0,0,43,0,3,1
http://www.activestate.com/activeperl/,1,-1,115,42,0,3,0
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=wueqpvnus.battle.net/d3/en/index,1,0,21,21,0,3,1
http://www.theregister.co.uk/2003/07/21/real_basic_to_target_linux/,1,0,0,66,0,3,0
http://rikhiram.in/aol.com.htm,1,0,0,31,0,4,1
http://jxdbcon.sourceforge.net/about.en.shtml,0,0,10,45,0,5,0
http://www.ilog.com/products/cp/,1,1,57,37,0,3,0
