url,href_count,url_length,meta_data,email_count,name_server_count,status_count,activeDuration,domain_name_len,label
http://docs.google.com/a/guilford.edu/spreadsheet/viewform?formkey=dG9Lc29yMEhNNjVucUY3clI0aDZUb0E6MQ,2,102,3,2,8,12,8453,31,1
http://sites.google.com/site/znejwxwont/,71,41,7,2,8,12,8453,31,0
http://sevkon.net/js/?ref=3D3D3D3D3D3D3D3D3D3D3Dus.bat=,0,59,0,2,4,1,196,10,1
http://www.madlogic.com/perlsafe.html,29,24,2,0,5,8,6951,12,0
http://www.devx.com/cplus/Article/41533,95,39,18,0,8,2,8442,8,0
http://news.cnet.com/2008-1082-937778.html,414,26,36,3,8,12,9743,31,0
http://www.nytimes.com/library/tech/99/06/circuits/articles/24spam.html,35,92,14,3,14,12,9789,31,0
http://tools.ietf.org/html/rfc1175,176,35,13,0,6,3,9372,8,0
http://www.martinreddy.net/gfx/2d-hi.html,59,41,0,0,3,1,7071,15,0
http://www.angelfire.com/fl2/sealforce5/,4,40,5,2,8,8,8058,25,0
http://www.famkruithof.net/uuid/uuidgen,6,40,1,3,4,1,5457,15,0
http://www.bridgewebs.com/harrogate/,24,37,9,0,4,3,5012,14,0
http://news.cnet.com/Internet-search-gets-Web-2.0-style/2100-1038_3-6108962.html,249,61,49,3,8,12,9743,31,0
http://mmxrio.com.br/usx/us/,0,28,4,-1,-1,1,2768,13,1
http://www.regia.org/textile1.htm,11,44,1,2,4,2,7970,15,0
http://edit-yahoo-com-config-mail.135.it/,1,41,4,-1,1,1,7109,6,1
http://tools.ietf.org/html/rfc2541,68,35,8,0,6,3,9372,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqhjNLByTwQzWk4phDxGcNLOeSO35C9scBLZvax_QaJE3RIcqiIgVPSjvVlUVX3mmaZm-kbKeQsSeoePJHiIg4sQZFA13HImlwSHRd-B3WxiaK6fYEKS2ySGr6prAVpQvyElP2_ffT3naGYc6LJkQaYIDiSwimTPTNctuHE_-OPhQTMBZIYzGhoWN97RFf1Q8v7oDF9kaWGexsDlqmgTfKA2qgtag\%3D\%3D&amp;attredirects=0,7,298,4,2,8,12,8453,31,1
http://jobrown123.tripod.com/photofixerorg/,5,43,9,2,8,8,9535,25,0
http://www.usenix.org/publications/library/proceedings/usenix-nt98/full_papers/zabatta/zabatta_html/zabatta.html,113,120,0,4,6,2,12169,10,0
http://webhome.idirect.com/~nuzhathl/mp3-faq.html,386,40,4,0,6,2,9482,11,0
http://www.kurukaequestrian.com/remax1/index.htm,26,44,10,0,4,3,4008,1,1
http://www.google.fr/url?sa=t&amp;rct=j&amp;q=frenchtrotters.fr+login.php&amp;source=web&amp;cd=1&amp;cad=rja&amp;ved=0CCEQFjAA&amp;url=http\%3A\%2F\%2Fwww.frenchtrotters.fr\%2Fonlineshop\%2Flogin.php\%3Flanguage\%3Den\%26osCsid\%3D4fc756ce51ebc64c306a553eae91d68e&amp;ei=A0qTUPKCH6qX1AXA3YGwDg&amp;usg=AFQjCNEmhjiYvlEC_n6V1XRklqV9mhbLLg,1,355,1,4,4,3,7407,9,1
http://werner-mertz.pl/images/stories/information.html.html,1,59,0,-1,1,0,6868,15,1
http://chardu.e-monsite.com/,26,28,5,4,4,2,6091,13,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crrn1TTKjRMMClYR8En4CDM5JJrY1hTtAdb84mctmPyywRcoYRchORUA_JNfW4QrNks6A1epXnhWFrMOfVkhONK-5bruj3Tc5VoiZF9KD0k7b_3csYviDhpRh8rAqu047hqktSwhD6H5Fv2pUe8fnNg035FurWMCe9HZgFFY11JmYKOe-MlH7c_Nr4A11LWZR64-_nWsKU2PmbQEIgIsyw71JrbiA\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8453,31,1
http://slashdot.org/articles/99/09/09/1712221.shtml,646,89,16,0,4,9,8433,1,0
http://www.surdatanet.net/llzos4/index.php,59,33,10,2,4,1,4496,14,1
http://www.ci.manhattan.ks.us/index.aspx?nid=1341,43,22,5,0,2,8,4189,10,0
http://bit.ly/Q2XdD8,5,81,2,0,8,8,6204,9,1
http://www.angelfire.com/blues/ddallasnc/index.html,8,51,3,2,8,8,8058,25,0
http://www-archive.mozilla.org/press/mozilla-2004-08-02.html,36,61,2,2,8,6,8322,31,0
http://turismromania.info/wp-content/themes/twentyten/images/,0,61,0,0,2,1,255,18,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpFFBrbwZDnuIkdNDW8QhrtJXro0fVB2jPod0P_mhQv7rt38AqsJD04X07j-G0P-axwfMC0TFn6ppZJIRpVbM1qVUbKyV58859mcOJpTD9v9OQLQhbYBKQDlQ7lG6I95s3AHj0-D8p0mHmS7qcXMJn-Dcai75F5fiwCS_k9QrXgTASl6KDgWnzfuHevVmaSr5cs05cRWrTyKMC8BIj03P9_7Q0NRw\%3D\%3D&amp;attredirects=0,7,298,4,2,8,12,8453,31,1
http://www.weonlydo.com/index.asp?showform=SSH,0,47,0,0,2,1,6924,12,0
http://uniclastoke2.h16.ru/Banco_Itau/Pessoa_Fisica/Token/Seguranca/Itau/,73,15,5,0,2,1,7555,7,1
http://www.andromeda.com/people/ddyer/java/decompiler-table.html,0,65,0,0,2,1,9487,13,0
http://quadium.net/funge/tbc/,8,29,0,0,3,2,7527,1,0
http://en.wikipedia.org/wiki/Dynamic_Systems_Development_Method,302,64,7,2,6,6,7237,31,0
http://tools.ietf.org/html/rfc782,40,34,8,0,6,3,9372,8,0
http://www-03.ibm.com/servers/storage/,78,37,13,3,16,8,12651,25,0
http://www.ucware.com/jexec/,32,29,15,0,8,2,6929,1,0
http://www.alovelinksplus.com/webcam/,88,34,10,0,2,8,7912,18,0
http://www.w3.org/TR/semantic-interpretation/,272,45,3,4,3,3,9620,23,0
http://www.uninetsolutions.com/free.html,46,40,3,2,4,1,7969,19,0
http://slashdot.org/articles/99/01/15/194221.shtml,400,80,16,0,4,9,8433,1,0
http://www.ccswy.com/css/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,94,0,0,2,1,3958,1,1
http://www.usbank.com/cgi_w/cfm/personal/products_and_services/loans_and_credit_lines/loan_dtls.cfm,148,100,14,2,6,12,9397,31,0
http://can-ami.com/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code14/security/,15,109,7,0,2,1,2632,11,1
http://www.metaqueue.net/products/products.html,0,47,0,2,2,8,7309,17,0
http://paginas47567.h19.ru/www.santander.com.br/index.html,73,15,5,0,2,1,7555,7,1
http://ps2.ign.com/objects/728/728066.html,2,46,1,3,8,2,8140,25,0
http://hongtongsoft.com.cn/images/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,2,112,0,0,2,1,4039,19,1
http://www.erlang.se/publications/xjobb/0101-molin-strom.ps.gz,0,62,0,-1,3,1,8549,9,0
http://polsprzet.pl/media/Paypal_Virefication/32490445de843962dd21dcc381026baf/new1/a1cc0a3dc71e53bf87ac2e6170b374f1/3bb51b837236846c902a9cbafa28cec9/,45,151,10,-1,1,0,3046,12,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crgKhCeRhE5p_XZEff69vDFaiH0DO9YzL2wMdoV2lJughvwYLZFvJtFNBibScfuCaLuWxztjl_5FzmNYbKl5wOhpdHJ0XuoUTHCB2atcZe11rtDL_aeYhUZqVjPdop5eJDg7xqGjs3uwDU9-2VBrN2Z5Mm0MaujuS8gRYs7svYsoTSP1yCmyRgqBTjZnjAtQ52ePynjVLvrpAuzjgqigb2NCqPoLQ\%3D\%3D&amp;attredirects=1,7,298,4,2,8,12,8453,31,1
http://www.palowireless.com/wireless/events.asp,0,47,2,0,2,1,7770,16,0
http://promoshabbobrasil.rel7.com/,0,34,0,0,2,1,736,8,1
http://bellsouthpwp.net/s/a/sandiem/,4,36,3,0,2,1,1959,16,0
http://pitchslap.me/wp-content/uploads/paypal.com/webs.htm,15,63,14,-1,0,2,517,12,1
http://tools.ietf.org/html/rfc1911,165,35,8,0,6,3,9372,8,0
http://babyadults.com/wp-admin/westpac.com.au.WAP/webmail/sigin/servUP,1,70,2,0,2,8,1568,1,1
http://www.neverliftracecraft.com/main.html,33,43,10,0,2,8,5847,22,0
http://www.techbooksforfree.com/java.shtml,0,42,0,0,4,2,5934,20,0
http://sourceforge.net/projects/orp/,262,37,22,0,4,8,7761,1,0
http://www.logodesignweb.com/stockphoto/,42,40,5,2,2,3,5975,15,0
http://en.wikipedia.org/wiki/Flame_war,446,39,6,2,6,6,7237,31,0
"http://www.pearsonhighered.com/educator/academic/product/0,,0131838725,00\%2Ben-USS_01DBC.html",41,50,8,2,8,8,8747,25,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7coVrOy6X3ScQ3u_rTUOES62hT6sSHSmBRagCgSV1MyRyxjCL2ZbOKmvxbi73L6S5l9r6gRFaR4lDRX18nrUSjKtK-v1JoNMO0u4CjbVKwyOnAAX5kUbj1OsWxqZQgo6ldO4OJcW40q_ah64FLgOipBLUidX1xH8TSfS4EQ5VZUM7T0dZJww-zoR57gl9YpTHiIpPk0OjVZTa4I18N52MgmD0mx0VA\%3D\%3D&amp;attredirects=0,7,298,4,2,8,12,8453,31,1
http://www.inovatte.com.br/sp/plugins/user/css/t/atualizacao.com/,1,65,6,-1,-1,2,521,15,1
http://tools.ietf.org/html/rfc2502,73,35,9,0,6,3,9372,8,0
http://vatagensmalaspronta.vacau.com/cadastre/na/melhor/promoo/mastercard/,1,46,5,2,2,8,4914,14,1
http://www.sdwdkj.com/images/?us.battle.net/login/en/?ref=lahbqnhus.battle.net/d3/en/index&app=com-d3,3,101,3,0,2,1,186,10,1
http://login.24144.maxkz.com/,0,29,3,2,4,2,38,9,1
http://www.citycat.ru/doc/CGI/overview/security.html,3,52,0,0,4,1,8358,10,0
http://home.comcast.net/~675mp/ISAPIdllCustomerSupaaport&amp;ambaybuyerprotec4tionpolicie564509sindexha.html,7,59,2,2,10,8,6497,25,1
http://www.dwheeler.com/java-imp.html,382,34,2,0,2,1,7725,12,0
http://members.tripod.com/~borderlands/,2,30,2,2,8,8,9535,25,0
http://shikshasolutions.com/contact_us/contact_us/new1/aabe6cdf7c696a46a8264c1a3192882e/ca08326e0918dd0a420b3e2df5763970/,0,53,3,2,4,2,6247,20,1
http://heavenonearthsociety.info/secure/ssl/update.html,0,55,0,0,2,2,4973,25,1
http://www.techsoftpl.com/backup/,32,34,2,0,2,1,8155,1,0
http://www.exontrol.com/explorertree.jsp,268,40,14,0,2,8,7030,12,0
http://www.garlikov.com/studio.html,9,35,5,2,4,1,8407,12,0
http://www.mysql.com/about/legal/licensing/oem/,95,48,3,4,12,12,7947,31,0
http://www.cgf-ai.com/links.html,104,32,2,0,2,1,7267,10,0
http://ironphoenix.org/tril/tm/,13,26,0,0,2,8,5828,15,0
http://www.rawos.com/easynotes/,2,31,1,0,6,1,7178,1,0
http://pastehtml.com/view/b57sa676e.html,5,41,14,2,4,2,4301,13,1
http://tools.ietf.org/html/rfc1460,70,35,9,0,6,3,9372,8,0
http://globetrotter-games.com/index.htm?E&amp;game/eMasLab.htm,94,29,15,2,2,8,5888,17,0
http://www.babrown.com/aware.htm,15,28,4,2,2,1,7873,11,0
http://warungasemforum.allalla.com/facebook.html,0,48,2,2,4,2,3668,11,1
http://affiliatealmanac.com/systembanking/638bee8681c4383396a93737ea16fb74/,0,163,9,0,2,11,7909,12,1
http://sstarlet.tripod.com/chancell/,9,36,2,2,8,8,9535,25,0
http://www.defoort.com/en/clickie,40,33,8,4,4,2,6772,20,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cpFirzbTw8-SoAFYkQvmtR0L2xeZL78hbx8QtOJTAD3CiuWG0zyWcaHAtKVh4QW49wgIGKtaUd0c_V3e3TlZIIzmv5QTwJN9nGe36_kSTtna9nZdwFOxd0foBf_4uMnH2e9-QpZ_QkWxlZoEDAfRgJis3I2I0U0nwFMWHQC7yd5lxzyH3Kejl3lbKL6ZwRwtBvJYI4uV-d2QkVGVrLmeL2oCDQD_w\%3D\%3D&amp;attredirects=0,7,298,4,2,8,12,8453,31,1
http://littlemulticlock.com/LittleMultiClock/Files/LittleMultiClock.html,3,72,4,2,2,2,7346,26,0
http://off.st/mailadmin,216,47,19,2,4,1,459,19,1
http://en.wikipedia.org/wiki/Alan_Kay,733,38,7,2,6,6,7237,31,0
http://code.google.com/p/sckt/,7,38,3,2,8,12,8453,31,0
http://msdn.microsoft.com/en-us/library/hs600312.aspx,77,99,40,4,8,12,10781,31,0
http://www.pfaffauto.net/serviceupdate/O2Network_Security.html,0,62,0,2,4,1,3114,13,1
http://java.net/projects/jna,5,60,8,4,12,12,11662,31,0
http://www.juliandyke.com/Presentations/Presentations.html,94,58,1,2,4,2,6296,15,0
http://www.rouyin.net.cn/css/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;dgqdfkbamp;ssl=0&amp;dest,0,112,1,0,2,1,58,13,1
http://www.sci.fi/~kajun/scripts.html,5,37,2,-1,3,1,7307,6,0
http://www.systemlogowania.za.pl/,76,13,3,-1,1,0,7409,5,1
http://www.worldwidewords.org/topicalwords/tw-tid1.htm,17,54,11,2,4,2,7445,15,0
http://advanceddata.org/images/M_images/index.php?lau=boletoanexo##**,35,63,9,0,4,8,3469,16,1
http://www.kilowattsoftware.com/rooPage.htm,0,43,3,0,2,1,7769,20,0
http://developer.authorize.net/samplecode/,47,47,9,2,12,12,8757,31,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7coHtts_Wt9Trz-UPCK7HgUuC5Ro54A-Eo83D4ogyZOa2pZtqMpaWwvGzDmtTPvPT7Cj7LmGfj7i_8ja_SM90XTDadiZ9gm_xDbiNku4Xyl3-LM7N-l0EkB2HPD_OmGmOt8ztcawICzo3ZqUqstS0rRiEtGY2h52ceY-XCL-dVYovLAir7z6WudC1jtfszrkYx3AcHrUqvU_zXEDWNwh5tkg7qNafQ\%3D\%3D&attredirects=0,7,298,4,2,8,12,8453,31,1
http://teckel.net46.net/index(2).html,1,46,5,2,2,8,4914,14,1
http://freshmeat.net/projects/faac/,78,47,7,0,4,8,7761,1,0
http://lyskyz.com/images/?us.battle.net/login/en/?ref,0,53,0,0,4,1,258,1,1
http://tools.ietf.org/html/rfc1293,43,35,9,0,6,3,9372,8,0
http://www.zero-g.co.uk/index.cfm?articleid=787,624,35,28,-1,1,1,8527,12,0
http://www.netveda.com/consumer/safetynet.htm,0,45,0,2,4,2,7975,26,0
http://hairclips.ru/modules/mod_system/4829141530/login2491284/,92,64,14,0,4,1,24,12,1
http://www.javaworld.com/javaworld/jw-11-1998/jw-11-toolbox_p.html,1,72,3,2,12,6,9116,31,0
http://www.haneng.com/Lessons_3.asp,0,32,0,0,2,1,8341,10,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cogX7V0oMWJn3h9e_NFi_ogQnPVAWyr0BgkMLlx03-vd21AvYBFDhutIqPT0m5cVitnRl1uxI9SosrAAEG06tEGNJRQG8WhXH4dTYojgVm-dKhDPrHXOxYjlxA__W6zmq7zPcj2IY-6fyMVBFN1yUv4n7Ea3uPte8YRAM5b54UouDR7I8fR7eSsP1f4-JRZHFJywCa7-UqJANOSrSoZ_6zoY1zxNQ\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8453,31,1
http://www.inin.com/ProductSolutions/Pages/Interaction-SIP-Proxy.aspx,34,67,5,3,12,12,10763,31,0
http://pastehtml.com/view/bfs42m1ta.html,5,41,14,2,4,2,4301,13,1
http://drye.org/blog/java/the-java-swing-faq/,0,49,0,0,3,1,7901,8,0
http://www.castro.aus.net/~maurice/serc/erlbk/,4,46,0,2,4,1,9664,7,0
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=uofoopaus.battle.net/d3/en/index&amp;app=com-d3,0,110,0,0,2,1,3671,10,1
http://people.redhat.com/otaylor/corba/orbit.html,12,49,0,4,12,6,9661,18,0
http://sodius.com/mdworkbench,69,37,13,2,3,2,672,23,0
http://tools.ietf.org/html/rfc2393,78,35,12,0,6,3,9372,8,0
http://pastehtml.com/view/bb1v1wgt5.html,5,41,14,2,4,2,4301,13,1
http://g104fm.com/AOL.Mail/Qs8hUMSoDpS88wT7loGQAw&amp;usg=AFQjCNGksDVHEuI7EPo9gzjsE5ZsDdHUXQ&amp;cad3s8hUP7gIKi20AGkyYCgCQ&amp;usg=AFQjCNFxtUK6hnw0qh0TXElykCcVM0rDhA&amp;cad.html,0,178,0,0,2,1,8123,10,1
http://mail.planetwave.net/email/scripts/loginuser.pl,19,53,0,2,4,2,7709,14,0
http://tc.icwc-aral.uz/i/send.php,54,30,18,3,8,11,7785,31,1
http://tools.ietf.org/html/rfc1146,26,35,10,0,6,3,9372,8,0
http://tools.ietf.org/html/rfc1858,47,35,10,0,6,3,9372,8,0
http://www.angelfire.com/ca3/horsefinder/,11,41,2,2,8,8,8058,25,0
http://www.worldviewdesign.com/kwtextileserviceandsales/,0,56,0,3,4,2,7340,19,0
http://businessnation.com/library/,72,57,14,0,2,8,8216,18,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpgkIwiojFckk1bJadn13KkZ9ojK9HHgNi6zvkkbPx3lKcF4jREJzVk-PSROBF-nphkXN3Amu0oC7t8RIiXyOLPO3egobyYzOcMH-HVhTmX6IJz7L-abSa7zRw0XQKrKRaMm2npMbNaDzPKyh-4m-0-1wqHLsWqG53CsWaLIbbjk1Vpxlx-NJVi-G_Vo_fGP6_ViB7yo3bRxikCV5tXqluCWrW4iQ\%3D\%3D&amp;attredirects=0,7,298,4,2,8,12,8453,31,1
http://tools.ietf.org/html/rfc3167,25,35,9,0,6,3,9372,8,0
http://www.bjazu.com/images/?https:/secure.runescape.com/m=weblogin/loginform.ws?mod=www&fmufzrgamp;ssl=0&dest,0,110,0,2,4,2,252,20,1
http://support.microsoft.com/ph/1139,112,37,17,4,8,12,10781,31,0
http://vc1541.sourceforge.net/vc1541/about.html,23,47,1,0,4,8,7761,1,0
http://www.sxlfjzzs.com/js/?us.battle.net/login/en/?ref=oliandzus.battle.net/d3/en/index&amp;app=com-d3,37,103,5,0,2,8,1347,1,1
http://recherche.ircam.fr/equipes/repmus/RMPapers/Hanappe97/,9,60,4,6,4,3,9441,8,0
http://linuxusbguide.sourceforge.net/USB-guide-1.0.9/book1.html,46,63,1,0,4,8,7761,1,0
http://www.open-softech.com/rexmvs.htm,2,38,0,0,2,1,8987,16,0
http://www.angelfire.com/nb/iaa/,13,32,6,2,8,8,8058,25,0
http://tools.ietf.org/html/rfc1155,167,35,10,0,6,3,9372,8,0
http://www.onlamp.com/pub/a/onlamp/2005/12/15/organizing_files.html,58,30,21,0,6,8,8564,11,0
http://www.lysator.liu.se/mud/faq/faq1.html,9,43,0,-1,3,1,12308,6,0
http://www.ec21.net/finalbest,0,29,0,2,6,2,8283,15,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqJungnmPKirbBlgquHojhsbILiCjZNa5pAg71LOpuejBIU5dKgNB_RiewKDchj8aAR4DeG-KdPfTvB3eNtuHQ862HSb66_7n66e3Kz5bc9U7KmRgyfRd4f7AHXZyqa4A0RQIzLmQ9T-Ylu19gvzrmOi1FWGbIhWqpVPXottPo1RaCFE7jdxdFlW9VnQ2aw3ahLhNeyYlCzHck1eI4_iJcq7VWm7w\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8453,31,1
http://www.oreilly.com/openbook/,299,33,18,0,6,8,8564,11,0
http://www.paraview.com/productions_home.htm,0,44,0,0,2,1,7856,12,0
http://www.qhdwk.com/spub/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1,95,1,0,4,2,1520,1,1
http://publib.boulder.ibm.com/infocenter/dzichelp/v2r2/topic/com.ibm.dzic.doc.gloss/dzic_glossary.htm,28,142,2,3,16,8,12651,25,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7coNi5FALpeQZ82d8F_2CF4A3jivKS4kd8e3fGtTIajoA0dt6hlyM_85bJ-euY92v2IRYAAtzxsVWJgu3ZiMNt5zUQAlvWs6fWeciesxft_2jIx9ddJ_SUxslVJJHd-G5qWTsVsCGkRQJ-Wb5eKtSzkv_i6DDV2JzCFmNq6TJfsZIekTpxS_bExKDRpm7-paazzhqc8mTW8Tj_l45E8qDWqxadhK2A\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8453,31,1
http://publib-b.boulder.ibm.com/redbooks.nsf/portals/Lotus,42,58,18,3,16,8,12651,25,0
http://tools.ietf.org/html/rfc2273,294,35,11,0,6,3,9372,8,0
http://www.globalstylecricket.com/Sources/set.html,0,50,0,4,4,3,63,22,1
http://www.acoustics.hut.fi/~ville/,17,32,2,-1,4,1,3883,8,0
http://tagsngraphics.homestead.com/penniesfromheaven_home.html,2,62,0,2,8,2,8539,13,0
http://groups.yahoo.com/adultconf?dest=/group/christyturlington/,37,81,8,3,10,12,9424,31,0
http://www.parker.com/portal/site/PARKER/menuitem.75b3c0354ff8851afa93ebde76108a0c/?vgnextoid=375d84aa40701110VgnVCM10000048021dacRCRD&amp;vgnextfmt=default,0,156,0,3,6,1,9387,21,0
http://news.cnet.com/2008-1082-966268.html,414,26,36,3,8,12,9743,31,0
http://ambcf.net/v3/images/masterpro/,64,37,4,0,6,2,344,9,1
http://www.funagain.com/cgi-bin/funagain/11393,39,43,15,0,2,8,8460,1,0
http://www.renatomancuso.com/software/pcreworkbench/pcreworkbench.htm,22,65,8,2,2,2,6485,17,0
http://www.groupemca.com/indexen.html,19,38,13,2,4,2,6772,13,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp854k3-Kil0gJlh1ZXFcxZxVtHSYAFGFvyb79VkyG8cN1RABZ2cPJPVQZYLQ2n73XEK8OOisQMqT3nF6oPXoi33HH6GEKG8taLt-yqnmc_Ip1ZJmkuC2akXlCCZ6XFQO7AHuMr5bvXsDjtXngs69N_4CUbtBYvNE6o8ECrpwlkF62N_qoy_1pqf6cgZZ-nN45B-xxdrdgefHk6_gkDI9c-ejjXuA\%3D\%3D&amp;attredirects=2,7,298,4,2,8,12,8453,31,1
http://bradesco-2mb.hut4.ru/,73,16,5,0,2,1,7555,7,1
http://tools.ietf.org/html/rfc1973,79,35,8,0,6,3,9372,8,0
http://starworldtour.com/wp-includes/js/billingcenteraimcom/Accounts/Secure_Area/,69,82,14,2,2,2,384,26,1
http://www.volvo.com/volvopenta/,51,27,7,3,6,2,8527,25,0
http://www.fiches-kine.net/wp-admin/Login/Langue&id=FR-fr/c0aeae66fdbfb2119927117e3a6765c403f4977abcf/cmd=_login-submit&dispatch=5885d80a13c0db1fb6947/info_updating/paypal/,0,172,0,0,3,2,3457,1,1
http://wizardtrans.free.fr/Wordfast-intro.htm,33,45,2,3,2,2,7906,7,0
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=cpiznjbus.battle.net/d3/en/index&amp;app=com-d3,21,21,3,0,2,1,6443,9,1
http://tools.ietf.org/html/rfc2857,78,35,8,0,6,3,9372,8,0
http://www.linuxplanet.com/linuxplanet/reviews/1704/1/,110,26,14,0,4,2,8108,14,0
http://www.microsoft.com/about/,137,37,21,4,8,12,10781,31,0
http://tools.ietf.org/html/rfc2342,54,35,9,0,6,3,9372,8,0
http://en.wikipedia.org/wiki/Social_media,2214,42,6,2,6,6,7237,31,0
http://www.brandyware.com/makaha.htm,19,36,7,0,2,8,7292,1,0
http://www.avast.com/pro-antivirus,206,38,12,2,12,6,8432,31,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Bamp\%3Battredirects=1&amp;attachauth=ANoY7cpLXFkubC45lTACiPJWONLgwK33HCH2xF6WjLWkBGrgA5c-H2zjpx7WrYyarhZLCvj8tGlAngtdAt957cDgvPWzt8vFpBk3TWRod4kIj__LlkOT08y-hNkzkLFuc9UMP7iaEuQr6iLH4HCK4CPBtru7L1UDw5MSOm7AcnZ4yUXprjOGpnwYgaoTpPi3weJnh3RkO_UWCZjJ7owDpWBTMXizZoksOQ\%3D\%3D&amp;attredirects=1,7,298,4,2,8,12,8453,31,1
http://tools.ietf.org/html/rfc48,40,33,8,0,6,3,9372,8,0
http://www.galeon.com/hungaro,3,25,1,2,2,2,8340,17,0
http://www.obsoletecomputermuseum.org/lisa/,27,43,1,2,8,2,7637,26,0
http://tools.ietf.org/html/rfc1048,47,35,8,0,6,3,9372,8,0
http://koftedokya.net/wp-includes/css/,41,43,18,0,4,2,3703,14,1
http://www.mywebsite.force9.co.uk/web-colors/,10,45,2,-1,1,1,8691,12,0
http://tools.ietf.org/html/rfc1372,30,35,10,0,6,3,9372,8,0
http://www.freewebs.com/pphelp/,1,32,1,0,2,2,7452,1,0
http://sourceforge.net/projects/zxspectr/,285,42,20,0,4,8,7761,1,0
http://www.zetetics.com/recursiv/capabil.htm#Hardware,0,53,0,2,4,2,8333,12,0
http://biggarmuseum.com/wap-content/page/direct_ibank.rate/secure.sec/,0,71,0,0,2,2,1137,1,1
http://www.datypic.com/books/defxmlschema/,24,42,6,2,2,3,6714,11,0
http://ctdp.tripod.com/independent/networking/index.html,3,56,4,2,8,8,9535,25,0
http://pavilionsmotel.com/logs/paypal.com/,2,46,6,0,4,2,155,1,1
http://www.babinet.cz/avatars/19889/hires/dir/a934ac32d1846e21eb93b95dfaa2e094/,0,76,0,-1,2,-1,7377,10,1
http://bit.ly/TNzNCr,73,15,5,0,2,1,7555,7,1
http://habbonoticiapromocao.rel7.com/,0,37,0,0,2,1,736,8,1
http://petpages.neopets.com/~Qadia,0,34,0,2,8,6,7718,31,0
http://www.sevkon.net/js/?us.battle.net/login/en/?ref=3D3D3D3D3D3Du=,0,68,0,2,4,1,196,10,1
http://upgradeuraccunt212.iblogger.org/,0,39,3,0,4,1,5478,12,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crLVWguf6iCtRroL8qETkMHwl_Q9Tkjo2zHQd6RSD6RH4u4jS8ZGz5oOF0laob3v6YB2hPOPXdz3kRdcKdLNL0sP3aOUgMXT7pkx0Qsj-hOcKBHT6v0Rl58Y0X_6LEhf6eCcg-oseNiLPvc6FHyeyRE2DDrb8-VKqszhpX1RS_umJggaRUsdN4ch9yqZrB3ERajSfHtZi5oCo5j3Jh5eEpAw7iV9w==&amp;attredirects=1,7,298,4,2,8,12,8453,31,1
http://www.javaworld.com/javaworld/jw-03-1999/jw-03-toolbox_p.html,1,72,3,2,12,6,9116,31,0
http://groups.yahoo.com/group/KinderGoats/,42,52,8,3,10,12,9424,31,0
http://msdn.microsoft.com/en-us/library/ms740548.aspx,48,95,33,4,8,12,10781,31,0
http://tools.ietf.org/html/rfc3074,57,35,12,0,6,3,9372,8,0
