url,short_url,sub_domain,favicon,ip,href_count,state_code,url_length,ssl,page_redirect,meta_data,url_split_count,url_at_sign,dash_count,url_rank,email_count,name_server_count,status_count,domain_time,activeDuration,domain_name_count,domain_name_len,label
http://www.ultratechnology.com/chips.htm,0,1,0,2420902255,121,0,40,1,0,7,4,0,0,8286042,0,10,2,0,8210,1,19,0
http://www.jguru.com/faq/home.jsp?topic=JBuilder,1,1,1,1177163675,83,0,44,0,0,15,3,0,0,799675,0,4,2,0,8451,1,9,0
http://www.sendmail.com/sm/open_source/,1,1,1,758947791,224,0,82,0,0,22,3,0,0,29689,2,12,12,0,7029,2,31,0
http://news.cnet.com/2100-1023-245505.html,1,1,0,599674706,236,0,79,0,0,47,3,0,2,168,3,8,12,0,9742,2,31,0
http://www.longshu.com/images/?us.battle.net/login/en/?ref=tolzwftus.battle.net/d3/en/index&app=com-d3,0,1,0,1998333629,0,1,102,1,0,0,7,0,1,10000000,0,4,1,0,6393,2,1,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7crauuFLLf_yufYoqWvkuby9Zl2eSrbbjHyqWE9LL4VkXVnpseYLbheV57-dsrloEZH3zS8sbpvgJuBfd6eQa6njK5f5LH3IMGhEvOatJST-EzXTfUug1tUTShZWWhiuPi7P9Mr10pLvgrzsgnb28gUp0btmtJoCOL5SWo5PxHA03sJlBOcHWMHtBv0tNwzWLPbL2Pd5lNUZ_BxqSsX1GpV_J_dd5g\%3D\%3D&attredirects=0,1,1,0,1089060233,7,0,298,0,0,4,9,0,6,1,2,8,12,0,8452,2,31,1
"http://en.wikipedia.org/wiki/Rock,_Paper,_Scissors",1,1,1,1734780640,1158,0,51,0,0,7,3,0,0,13,2,6,6,0,7236,2,31,0
http://linux.techass.com/projects/etr/,0,1,0,757166844,88,0,38,1,0,2,3,0,0,10000000,0,2,4,0,9231,1,11,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqzzG32TeWBrHKYl_I-yl-nDr9XI_qmmoRoaIAlStj2vFMeGahUxZ9IcLlxHlHHQWZ_jw-2tJn2tmTDixdX7xdBvmU28-wipZuFi42W__plsgFm8es7H3vTlvANAlEJQ9R9VkCIgr6uCUMBxnpuTRbarTi3_7kaZUHYjTM3xgM6BtFN7B4uuHshgyF7TulJxmnw0kGZgmmdh3sEAGv0M3FogJLY-w\%3D\%3D&amp;attredirects=0,1,1,0,1089060233,7,0,298,0,0,4,9,0,9,1,2,8,12,0,8452,2,31,1
http://cliva.com.br/-/cielo.com.br-explosao/-/,0,1,0,3227722280,0,1,46,0,0,0,5,0,3,10000000,-1,-1,1,0,5508,1,12,1
http://www.duxcore.com/products.html,0,1,0,3107303730,2,0,36,1,0,3,4,0,0,10000000,2,4,2,1,695,2,20,0
http://mdream.www7.50megs.com/midwinter.html,0,1,0,1082659883,11,0,44,1,0,0,5,0,0,159036,2,4,8,0,7822,2,25,0
http://www.december.com/web/text/,1,1,0,3237777443,52,0,34,0,0,4,3,0,0,91007,0,2,2,0,9303,2,1,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp84znzPxzouvOQF9E2TuNbaCs4rTMFXLnUxqqbBXGAp_JmXWqalIpbNFYuZ99fJ49hpGvONTfSUrWdjO5iVNq-inlcfKfTaEFpP4eQxxCtRlaKGgXk6WshKTtG_mF3bYFECBoPxdFHekmWmrjF8S0bt3ZfDiSZWzUy4ErGXS8ftn6YFiHDbOzQ_bVpEv00F8abJPL1tPMun0NzRohfM22uyJuAsQ==&amp;attredirects=1,1,1,0,1089060233,7,0,298,0,0,4,9,0,5,1,2,8,12,0,8452,2,31,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp4jrJrmfZ6Wah4att5X04EJ-TFIzRR9OOL5lnUNpe8AC2izs_fFweSMB-3M93a5a1WF9vlAfMookskFp1JKaBsJJIpQGYsfII95F_DzQVnufmVc4sX_zUE5GBQjP_nozJ6cz9AKQ1iJGti_2QBts_fEHE5fPl0Dlicx2nkbQIxsAwrapBhl4BkKJgYIQh4f7OavG_RGxp1H93Fb2NtB684FkNuCA\%3D\%3D&amp;attredirects=2,1,1,0,1089060233,7,0,298,0,0,4,9,0,6,1,2,8,12,0,8452,2,31,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crA_Qyk9YWr3fiXRFZkX66XSgQUtkwK7HGd2PmL9AzkuPNUhEAHqlozQ_Qcqj0GG6pRI6AUdXUJh2DGQhJFX0telrqFcQHNojbaF82d_jB07QJ1Hye2hTSyGao3BLAMqukLe6wuTf-ov0KSLzsQarFU4YXHOpS_JDk5J-AyR4OzD0gju9PLTdsyvzL3SG2itOdOIi7FiXUxy3uhK6nCnx1BM_BV4Q\%3D\%3D&amp;attredirects=0,1,1,0,1089060233,7,0,298,0,0,4,9,0,6,1,2,8,12,0,8452,2,31,1
http://pastehtml.com/view/baa94bziv.html,1,1,1,2542501898,5,0,41,0,0,14,3,0,0,1292754,0,2,1,0,4301,1,13,1
http://www.zgytgc.cn/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www,0,1,0,804284253,0,1,81,1,0,1,6,0,0,10000000,0,2,1,0,771,1,9,1
http://www.berighteous.com/euphoria/,0,1,0,1107223520,28,0,36,0,0,0,3,0,0,10000000,0,2,1,0,7909,1,15,0
http://tdwi.org/articles/2005/11/23/big-blue-master-data-product-push.aspx?sc_lang=en,1,1,1,1112366444,103,0,86,0,0,15,3,0,5,143932,0,2,1,0,5939,1,8,0
http://sourceforge.net/projects/phpbbfetchall/,1,1,0,3630769677,260,0,47,0,0,22,2,0,0,471,0,4,4,0,7760,1,15,0
http://www.computerworld.com/s/article/9218283/Elgan_How_Google_ends_social_networking_fatigue,1,1,-1,2540001957,113,0,100,0,0,32,4,0,0,7939,2,12,6,0,9852,2,31,0
http://www.dawisonpinheiro.com.br/wp-includes/css/Telenet.htm,0,1,0,3497107481,0,1,61,0,0,0,5,0,1,10000000,-1,-1,1,0,3823,1,22,1
"http://www.logitech.com/index.cfm/speakers_audio/home_pc_speakers/&amp;cl=ca,en",1,1,1,921085997,243,0,67,0,0,18,3,0,0,3205,2,6,6,0,11140,2,31,0
http://minnie.tuhs.org/PUPS/index.html,1,1,0,760178485,23,0,39,0,0,7,4,0,0,1251397,3,5,1,0,7478,1,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coQ1le4fO3gnZM_T58AJqg0zHkSOhH237MEM95YGTyPnkjYTmyvt5M7qDQyavgxAZ8BSh0qwB3gugGiQ_S_ZJ4sFPYWS2YW0rhkZfHIvW6MjyumoxRRnV4v4MrRWimMTWZp3CqvtBWoNrIx-iiBx2CuvziUTncYk5jJcRgKr1_OcUkST_zx0MDNkchuAXRjDIVq7TQi06KaPgh-m5T1r-NixDMuhQ\%3D\%3D&amp;amp;attredirects=2,1,1,0,1089060233,7,0,298,0,0,4,9,0,7,1,2,8,12,0,8452,2,31,1
http://www.angelfire.com/vt/bloodredmoon/,0,1,0,3519740969,5,0,41,1,0,5,3,0,0,18018,2,8,8,0,8057,2,25,0
http://www.angelfire.com/on2/newbiehelp/40main.html,0,1,0,3519740969,11,0,51,1,0,6,4,0,0,18018,2,8,8,0,8057,2,25,0
http://www.theserverside.com/tt/articles/article.tss?l=JDODomainModel,1,1,1,3457364377,180,0,56,0,0,4,3,0,0,163553,4,6,7,0,7610,1,17,0
http://www.bluesquirrel.com/products/seeker/webseeker.html,1,1,0,918570294,2,1,59,0,0,2,4,0,0,1312011,0,5,2,0,9156,2,1,0
http://cielomaquinadasorte.net23.net/oucard/mastercard/cielo/cadastro3.html?id=IFD4BDCNZKWUP67YN2ZQ1W30WXO4428LGLPSY3FYMCTBIZA62AW37ZC4W1813EMIZBBYDRW14PCMPNSRXOU5O79L8FL0T8STJ4RXUNYYDAL4YDUV3P1QV9B4NXDH67AOA2M6PK44UP7S42O7QOWMX9QK642BABZKDMP3,1,1,0,2572943460,1,1,46,0,0,5,3,0,0,6062,0,2,4,0,4914,1,14,1
http://www.swri.org/4org/d10/autoeng/mvision/,1,1,-1,878133671,266,0,60,0,0,19,3,0,0,681822,0,4,1,0,9408,1,8,0
http://www.slashdot.org/askslashdot/980804/188250.shtml,1,1,1,3630769679,44,1,52,0,0,8,3,0,0,15001,0,4,5,0,8432,1,12,0
http://en.wikibooks.org/wiki/Programming:ColdFusion,1,1,1,1734780640,100,0,52,0,0,6,3,0,0,5174,2,6,6,0,6319,2,31,0
http://www.linabtechnologies.com/tmp/2c31cd60c09aa17e0f92bd659e383e28/Einloggen.htm,1,1,0,2405406328,7,1,79,1,0,4,3,0,0,10000000,2,4,1,0,3321,1,21,1
http://slashdot.org/hardware/02/10/20/2322226.shtml,1,1,1,3630769679,1011,0,69,0,0,16,2,0,0,15001,0,4,5,0,8432,1,12,0
http://news.cnet.com/2008-1082-937778.html,1,1,0,599674706,413,0,26,0,0,36,3,0,2,168,3,8,12,0,9742,2,31,0
http://therealonlinedatinggame.com/login.paypal.com.au/encripted/ssl218.site/login.html,1,1,0,1746634571,0,1,88,0,0,2,7,0,0,10000000,3,2,2,0,188,1,27,1
http://www.tizag.com/perlT/,0,1,0,1158736919,37,1,27,1,0,1,3,0,0,85920,0,2,4,0,6255,1,9,0
http://www.dairiki.org/xface/,0,1,0,3515693031,41,0,29,0,0,3,3,0,0,1669559,0,8,1,0,8098,2,1,0
http://www.ehow.com/how_2064306_use-onfolio-manage-web-pages.html,1,1,1,3088653345,33,0,52,0,0,21,3,0,4,8780,0,6,2,0,2304,2,1,0
http://datatracker.ietf.org/wg/ldapbis/,1,1,-1,69191212,138,0,50,0,0,3,3,0,0,11451,0,6,3,0,9371,1,8,0
http://phpxmlclasses.sourceforge.net/xquery_lite.html,0,1,0,3630769674,52,0,53,1,0,0,4,0,0,471,0,4,4,0,7760,1,15,0
http://www.erbix.com/sedna-crm/,0,1,0,2338554628,0,1,31,1,0,0,3,0,1,10000000,2,6,1,0,5341,2,19,0
http://www.w3.org/Jigsaw/,0,1,0,2149463140,89,0,25,0,0,1,3,0,0,5332,4,3,3,0,9619,2,23,0
http://www.angelfire.com/indie/gvr/index.html,0,1,0,3519740969,3,0,45,1,0,0,4,0,0,18018,2,8,8,0,8057,2,25,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp-7mv2UzSm8QGchc14zwHI8-h1ciPIsYnTmfFVI0Cxjwu7mshjuLDcyNRz7YByEKeesXA-NIA73ctwM8fJCgNn5is-HTvjq-TjLvU0J6SNrdkH_eQYiutWGBeANNxakjWyymEtlo8tsZbExxf9zbNi0EzishcI6JLgAa1BjSfzp40sDvaRnfs2QGX2DCXn4KjvlgaKbgPO1J9R5gnxF4e87urBHQ==&amp;attredirects=1,1,1,0,1249758345,7,0,298,0,0,4,9,0,9,1,2,8,12,0,8452,2,31,1
http://serviciosbys.com/paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf654321874/href/href/href/secure/center/update/limit/seccure/,0,1,0,1754652138,0,1,151,0,0,0,8,0,1,10000000,0,2,1,0,3304,1,16,1
http://tools.ietf.org/html/rfc2766,1,1,1,1084908074,206,0,35,0,0,8,3,0,0,11451,0,6,3,0,9371,1,8,0
http://www.jimthatcher.com/knowbility/,1,1,0,1760355520,88,0,39,0,0,2,3,0,0,4185961,3,3,1,0,7756,1,15,0
http://tools.ietf.org/html/rfc1891,1,1,1,1084908074,209,0,35,0,0,8,3,0,0,11451,0,6,3,0,9371,1,8,0
http://seis.karlov.mff.cuni.cz/software/sw3dcd5/fd/fd.htm,0,1,0,3278971158,72,0,57,1,0,0,6,0,0,18529,-1,4,-1,0,8799,1,7,0
http://sourceforge.net/projects/pyaes/,1,1,0,3630769677,277,0,39,0,0,30,2,0,0,471,0,4,4,0,7760,1,15,0
http://www.fourthworld.com/supercard/,0,1,0,1075061690,51,0,37,0,0,2,3,0,0,10000000,2,3,2,0,9130,2,35,0
http://www.rudenko.com/ebook.html,0,1,0,2684163406,1,0,33,1,0,6,4,0,0,979260,0,2,1,0,7721,1,11,0
http://www.python.org/psf/,1,1,0,2539998431,153,0,27,0,0,24,3,0,0,1079,3,4,2,0,9355,2,23,0
http://www.apple.com/ilife/imovie/,1,1,0,1749747339,108,0,29,0,0,19,3,0,0,42,3,8,8,0,12313,2,25,0
http://www.springer.com/computer/lncs?SGWID=0-164-0-0-0,1,1,1,2539998458,107,0,49,0,0,14,3,0,4,508,3,12,2,0,8561,2,17,0
http://www.vipturismolondres.com/com.br/,1,1,0,3559939850,1,0,42,0,0,1,4,0,0,1662580,2,4,1,0,3065,1,21,1
http://www.sschwarzer.net/python/python_software.html,1,1,0,3651198791,18,0,26,0,0,4,2,0,0,10000000,2,4,2,1,5456,2,15,0
http://www.dutchforce.com/~eforum/,0,1,0,1519496685,0,1,34,1,0,1,3,0,0,10000000,0,3,1,0,6737,2,1,0
http://users2.jabry.com/welcosu/Pay_Form_Ec_Cvv2.html,0,1,0,3512942663,12,0,53,1,0,3,4,0,0,4033698,0,2,2,0,4273,2,1,1
http://www.davros.org/psion/psionics/,0,1,0,1482823747,32,0,37,0,0,0,3,0,0,10000000,0,2,1,0,8795,1,10,0
http://www.fizyka.umk.pl/~duch/,1,1,0,2655715629,124,0,27,0,0,4,3,0,0,79491,-1,1,0,0,7224,1,6,0
http://www3.telus.net/public/kisa1/westmount/,0,1,0,2713253142,39,1,45,1,0,2,3,0,0,57783,2,4,12,0,8937,2,31,0
http://tools.ietf.org/html/rfc1791,1,1,1,1084908074,46,0,35,0,0,8,3,0,0,11451,0,6,3,0,9371,1,8,0
http://tools.ietf.org/html/rfc1903,1,1,1,1084908074,113,0,35,0,0,12,3,0,0,11451,0,6,3,0,9371,1,8,0
http://vfdgsdgsdfg.cmail5.com/t/t-l-mlhydy-mgiih-k/,1,1,0,916039705,10,0,46,1,0,1,4,0,4,739082,0,2,1,0,6085,1,8,1
http://aws.amazon.com/s3,1,1,-1,1666632521,168,0,26,0,0,19,3,0,0,12,3,12,12,0,9501,2,31,0
http://www.wired.com/culture/lifestyle/news/1997/04/3272,1,1,-1,2539998914,60,0,68,0,0,33,3,0,0,1577,3,8,8,0,10212,2,25,0
http://avonaco.cn/img?http:/us.battle.net/login/en/?ref=http:/us.battle.net/d3/en/index,0,1,0,757748966,0,1,87,1,0,0,6,0,0,10000000,0,2,1,0,413,1,10,1
http://tools.ietf.org/html/rfc2333,1,1,1,69191229,75,0,35,0,0,8,3,0,0,11451,0,6,3,0,9371,1,8,0
http://www.thefreecountry.com/sourcecode/index.shtml,1,1,1,1168350559,178,0,53,0,0,8,4,0,0,757260,0,3,4,0,7627,1,18,0
http://www.sourcewatch.org/wiki.phtml?title=News_Corporation,1,1,0,1109884963,0,1,61,0,0,0,4,0,0,158665,0,2,1,0,5845,2,1,0
http://www.willemijns.com/nntpeng.htm,1,1,0,1114571829,64,0,32,1,0,5,4,0,0,8658082,3,2,2,0,7906,1,7,0
http://www.millservices.co.uk/dmoz.html,1,1,-1,1109889112,25,0,40,0,0,3,5,0,0,6528020,-1,1,1,0,7691,1,18,0
http://www.shisimi.com/images/,0,1,0,794584242,0,1,30,1,0,0,3,0,0,10000000,0,4,1,0,4579,2,1,1
http://anandcarbons.com/Paypal_Virefication/c956eb49786cf466be08c60be9a075fe/new1/0e7b95fa25fab532bde811d0e42f96a6/8171d50f25479cfda92610c561efed6d/,0,1,0,2852824062,0,1,148,0,0,0,2,0,0,10000000,2,4,1,0,3773,1,16,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crfJqk7EqnMB5zx7zSYikHLvrTMAfEYe54sdPeKUrC0_ihjJtBmu2g4Q8HGqGl8Tp__DkyImfB9Z7zUB-RzN1Ljwu-kv1hWyobBVZZcKaJlCPAIeVl7ukb4_RpGY3qO6jRMZnk5ACz6fl-JhUhUVGRKALf51U39tZltlq_yWzF83uFSR4ryXKExZAMV-6zojj-_et9lc3wuq2b0vwLraLx6T6ORSg\%3D\%3D&amp;attredirects=2,1,1,0,1089060233,7,0,298,0,0,4,9,0,9,1,2,8,12,0,8452,2,31,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpjNxSLFwogMadbQgwXeYLZanuOsuN9apNaGvGHyY4biFi1AeECvbk9uB13eBrFj3KEWAEh-2qgvqiIss0CacH1ZSPB38IV9PyNJz0vNfspblb_BPRbxNfm9h1PuLJeZsUD0WbgSISDdjRMXgjvXN3FEoSaj2z6zrDDfpFlYLMe6inkHI0t-L2akWoBTADd0h0D1-1l0NOGdV-QgrN6BPh_5nqLJA\%3D\%3D&amp;attredirects=0,1,1,0,1089060233,7,0,298,0,0,4,9,0,8,1,2,8,12,0,8452,2,31,1
http://www.stadtaus.com/en/php_scripts/voting_script/,0,1,0,2256008666,66,0,53,1,0,3,3,0,0,5359940,3,4,1,0,7736,2,21,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battachauth=ANoY7cqapyE_aLioFnFyf99S38ml27-vcga1FLkZFyIoFVhx33d_2wXeBWWn_GYIWLp7Bh0B9W3VoGkeWKHUbtxrCBPBcWVpWaCoF_fTf9IZUFPVzXphi6QbGcMiCWit4jZ4KEz4Q2DcBpVhlU_cqbddF-FeKHl8SV42QfxPMxFzGP0ydDTCyfOMdqAHO0LX8DaemYyqfqWKdUXp1SspJZidoyCSlVDKDg\%3D\%3D&amp\%3Battredirects=2&attachauth=ANoY7cpqPds9By8Zxlyo9hy3Z8tNjcfgRMt5lbtXqM1QHdhSNI-YkE4uZwh60oXogDsK7vzGfKQmlfHsaKchU4-m39lGIlu9aqpfSyKno3nynr3-zCozbH6zgjeZfxvDlzKzBpn_sEeWBtnz8uGbr1XkcRR149MfoU3rcyO-KQep1aSrs26NH4-mw3xdmaBTGbGP-DmmSV7VrXp-dZUlkG8PjbQpUOB4UA\%3D\%3D&attredirects=0,1,1,0,1089060233,7,0,298,0,0,4,9,0,13,1,2,8,12,0,8452,2,31,1
http://accounts.google.com/ServiceLogin?service=wise&passive=true&go=true&continue=docs.google.com/forms/d/17fxZvmk75abGKS3BAdBfLLCUNXEwwdNcQAfrjV5LgfE/viewform?pref\%3D2\%26pli\%3D1,1,1,0,2899943821,1,1,199,0,0,2,5,0,0,1,2,8,12,0,8452,2,31,1
http://www.vik.cc/bluemsx/,0,1,0,1806972626,0,1,26,1,0,2,3,0,0,8198869,0,2,4,1,6198,1,6,0
http://www-03.ibm.com/certify/,1,1,1,1749743831,51,0,28,0,0,8,3,0,1,765,3,16,8,0,12650,2,25,0
http://www.ondemandwebsite.com/admin/Uk,1,1,0,3325195078,0,1,40,0,0,0,3,0,0,10000000,0,2,8,0,5895,1,19,1
http://www.jhjfkj.cn/images?app=com-d3,0,1,0,1804875078,0,0,38,1,0,0,3,0,1,10000000,0,2,1,0,205,1,9,1
http://www.cmu1h.com/dll/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d,1,1,0,1034005586,0,1,143,1,0,0,8,0,1,10000000,0,2,1,0,5116,1,9,1
http://www.pjbpubs.com/pharmaceutical_biotechnology/index.htm,0,1,0,1505469172,13,1,61,0,0,11,4,0,0,4106646,0,4,1,0,471,1,11,0
http://www.iskiv.com/tec/tc_xml.htm,1,1,1,64975801,2,0,60,0,0,1,4,0,0,2290,0,2,4,0,6215,1,15,0
http://tools.ietf.org/html/rfc2343,1,1,1,69191229,43,0,35,0,0,8,3,0,0,11451,0,6,3,0,9371,1,8,0
http://www.exontrol.com/exrollist.jsp,0,1,0,1399298958,208,0,37,1,0,14,4,0,0,3825558,0,2,4,0,7030,1,12,0
http://www.nhplace.com/kent/,0,1,0,1113625888,70,0,28,0,0,6,3,0,0,6803380,3,8,2,0,7316,1,11,0
http://logic.pdmi.ras.ru/~yumat/,1,1,0,1402324345,0,0,33,0,0,2,4,0,0,977858,0,2,1,1,8761,1,6,0
http://win32.perl.org/wiki/index.php?title=Main_Page,1,1,-1,2471175920,60,0,51,0,0,4,4,0,0,119102,0,6,2,0,9290,1,8,0
http://asm.sourceforge.net/howto.html,0,1,0,3630769674,14,0,37,1,0,2,4,0,0,471,0,4,4,0,7760,1,15,0
http://tools.ietf.org/html/rfc1530,1,1,1,69191229,47,0,35,0,0,9,3,0,0,11451,0,6,3,0,9371,1,8,0
http://cer.freeshell.org/renma/,0,1,0,3450232328,346,0,31,1,0,0,3,0,0,482614,0,4,2,0,7837,1,13,0
http://www.webbsnet.com/translation/thesis.html,0,1,0,2733760706,0,1,47,0,0,0,4,0,0,10000000,3,2,1,0,8128,1,12,0
http://bit.ly/K3z122?=832832,1,1,0,1137178635,5,0,91,0,0,2,6,0,0,590,0,8,4,1,6203,1,9,1
http://jurnalhaber.com/images/galeri/vodafone.html,0,1,-1,532289843,217,1,50,1,0,14,3,0,0,1475344,0,2,1,0,4668,1,15,1
http://atendimento-online.uphero.com/scripts/ib2k1.dll/atendimento/LOGIN/index.php,1,1,0,2572943460,1,1,46,0,0,5,3,0,1,6062,0,2,4,0,4914,1,14,1
http://www.ufasoft.com/sniffer/,0,1,0,2808294259,15,0,31,0,0,6,3,0,0,5504715,2,2,2,0,7579,2,26,0
http://tools.ietf.org/html/rfc2630,1,1,1,69191229,437,0,35,0,0,8,3,0,0,11451,0,6,3,0,9371,1,8,0
http://www.angelfire.com/ego/captain_g/,0,1,0,3519740969,7,0,39,1,0,0,3,0,0,18018,2,8,8,0,8057,2,25,0
http://www.remorquesfranc.net/06d11a47345f3fdef3345014b45e3323/,1,1,1,3651141867,54,1,61,0,0,6,2,0,0,10000000,2,4,3,0,623,2,15,1
http://tools.ietf.org/html/rfc2206,1,1,1,69191229,197,0,35,0,0,10,3,0,0,11451,0,6,3,0,9371,1,8,0
http://code.google.com/p/irrlamb/,1,1,0,3627736174,139,0,38,0,0,55,2,0,0,80,2,16,6,0,4776,2,31,0
http://villa-en-provence.org/cgi/verify/wellsfargo/SecureLogin/,0,1,0,531237089,34,1,63,1,0,4,2,0,2,10000000,3,4,2,0,3062,2,13,1
http://www.enterasys.com/support/mibs.aspx,1,1,0,1754973594,0,1,48,0,0,0,4,0,0,77551,0,4,1,0,8914,1,19,0
http://www.chami.com/html-kit/services/favicon/,0,1,1,846469190,51,0,47,0,0,7,3,0,1,472765,0,4,2,0,8618,1,9,0
http://alberabike.com/wp-includes/ViewMyBillingStatement/action;jsessionid=gx1gPt9PmJ1nVJQzh6p9BVxy13y8VXtJ280yYVrcGnyWGY26H81M!205079221!702687690.html,1,1,0,3585745157,1,1,26,0,0,6,3,0,1,3550,3,2,3,0,5433,1,14,1
http://brightrise.com/cas/userinfo/,1,1,1,3098051569,38,0,36,0,0,7,3,0,0,1315799,0,2,8,0,2971,1,13,1
http://www.postal.pl/application/lib/ckeditor/skins/kama/en-GB/verfication/Processing.htm,1,1,0,1048698500,0,1,27,0,0,0,2,0,1,10000000,3,6,1,0,589,2,21,1
http://tools.ietf.org/html/rfc50,1,1,1,69191229,6,0,33,0,0,8,3,0,0,11451,0,6,3,0,9371,1,8,0
http://www.ibm.com/developerworks/java/library/j-cb04186.html,1,1,0,1749743831,44,0,68,0,0,16,4,0,1,765,3,16,8,0,12650,2,25,0
http://hem.passagen.se/dolphin_f_22/f1.htm,1,1,0,1746428058,112,0,24,0,0,15,3,0,0,3058867,-1,2,1,0,5516,1,11,0
http://www.asideal.com/js/?amp;amp;app=com-d3&amp;amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,1,1,0,2709234161,0,1,144,1,0,0,7,0,1,10000000,0,2,1,1,1051,1,11,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cr2-49t8VMxZYAu8n9DnB_mDGboJYIHtdY7ADUsB8L9fCYx3ElMG2Xsr9_Tczp0F-5j6L4IuYNATpdEHEvDgEh0IQ2zxUZGf7RoJx_AkfRYXrVvASlBk2sFTTgIMB1GclXsSoOM098xDavWKk3_ISv2O4nUaKfZRkFw25dzkFheJsHVyNQTaZNCWmr7QW65SoNJGRcILgRhdwLESmo_oRfjkGJCcw\%3D\%3D&amp;attredirects=0,1,1,0,1823571337,7,0,298,0,0,4,9,0,6,1,2,8,12,0,8452,2,31,1
http://members.tripod.com/fbaryol/homepage.html,1,1,0,3519740994,37,0,39,1,0,5,4,0,0,10000000,2,8,8,0,9534,2,25,0
http://denvershowhouse.com/images/cgi/index.html,1,1,0,3326601686,15,1,52,1,0,5,4,0,0,10000000,0,2,4,0,3689,1,19,1
http://www.theregister.co.uk/2000/10/04/napster_will_live_or_die/,1,1,0,1746070358,0,1,64,0,0,0,3,0,0,21680,3,4,2,0,8893,2,25,0
http://www.textuality.com/Lark/,0,1,0,1139217930,55,0,31,0,0,1,3,0,0,10000000,0,4,1,0,8857,1,14,0
http://www.sheqjobs.com/blog/Trade,1,1,0,64975801,50,0,63,0,0,1,4,0,0,2290,0,2,8,0,6215,1,15,1
http://www.datadoctors.com/recovery/,1,1,1,1746537842,73,0,41,0,0,17,3,0,0,815719,2,2,1,0,8403,1,15,0
http://mark-westcott.com/adminpanel/FCKeditor/editor/filemanager/upload/private/allaccounts/alliance/member_image_box.htm,1,1,0,1168279134,1,1,126,0,0,1,4,0,1,10000000,2,4,2,0,3689,1,17,1
http://pixel.rel7.com/,0,1,0,1075841094,0,0,22,1,0,0,3,0,0,10000000,2,4,2,0,736,2,13,1
http://sourceforge.net/projects/jsh/,1,1,0,3630769677,279,0,37,0,0,30,2,0,0,471,0,4,8,0,7761,2,1,0
http://tools.ietf.org/html/rfc1247,1,1,1,69191230,1138,0,35,0,0,9,3,0,0,11451,0,6,3,0,9372,1,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7coURAVOkPp9K50ZUK-7ghEFfNZO0_M4B8iyUTuj5jy6uCQhohBWGoYZRFz2w_tag1umS5F-60aQyMyrkBSRA3PWtRQnU_QsatnxhLnJjtBRZtjKeTWjV9O6o_gxYmcsz9606cdcgY44uJhyy6I2EI-4xOlQXVkBKa67VV17F1rH0xI_EOa1xWd8_iY71IpKx04TAh9SClW_K1Y7HjhopLHYFmRCFA\%3D\%3D&amp;attredirects=1,1,1,0,1823564169,7,0,298,0,0,4,9,0,7,1,2,8,12,0,8453,2,31,1
http://dgfdzsdf.ias3.com/index.html,1,1,0,64975801,40,0,59,0,0,1,4,0,0,2290,0,2,8,0,6215,1,15,1
http://tools.ietf.org/html/rfc2396,1,1,1,69191230,307,0,35,0,0,10,3,0,0,11451,0,6,3,0,9372,1,8,0
http://www.storefront.com/photo_kiosk.html,1,1,0,1120381346,0,1,43,0,0,0,4,0,0,833366,0,6,2,0,9639,1,14,0
http://www.kilowattsoftware.com/ClassGeniePage.htm,0,1,0,3342594713,0,0,50,1,0,3,4,0,0,10000000,2,2,1,0,7769,1,20,0
