url,href_count,page_redirect,meta_data,url_rank,email_count,name_server_count,domain_name_count
http://www.viapar.com.br/js/cssadmin9/safe.ssl.confirm.onlinebankingofamerica.com/index2.html,61,0,42,999099,-1,-1,1
http://www.oakgov.com/aviation/,50,0,12,122767,0,4,1
http://www.sjgames.com/inwo/SubGenius/,28,0,1,284757,0,3,2
http://www.coremud.org/sounds/test.html,15,0,2,10000000,0,3,1
http://shannuodianqi.com/img/?http,84,0,3,10000000,2,4,2
http://www.viaden.com/products/casino.html,0,0,0,10000000,0,2,1
http://gubatuba.w.interia.pl/,439,0,23,723,-1,1,1
http://center-paypal-resolution.com.cmd.cgi-bin.2466s.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.87544564.0812378.francocom.com/your-account/updating/uptodate/,0,0,0,10000000,2,4,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7cqHQE0YqP7j4aPkWjETmv1amFReqwI1cLMs-qbSGXEsqVsL2UEIi_z7-NLnDx05zYd8knPvl9iRcPCNZ1F_yruIbJWTmSkMRbGfkue1lIyFdoveSe7UmGlwaQeLNx4QGeM7CKsuTM-X7X3I_tVkUo3DxvhGP0Yo_o9F4UfCAUDtQ_OGl2YOnx7M7NzMaTOC1EgbKkADNrxRx08KYZMnjq2TgZKxdg\%3D\%3D&amp;attredirects=2,7,0,4,1,2,8,2
http://www.tabberer.com/sandyknoll/,157,0,6,3034010,0,4,1
http://pastehtml.com/view/bajr15avr.html,5,0,14,1292868,0,2,1
http://publib-b.boulder.ibm.com/Redbooks.nsf/RedbookAbstracts/sg242219.html,42,0,18,764,3,16,2
http://www.wired.com/politics/law/news/2002/03/50761,64,0,33,1574,3,8,2
http://jessduran.com/sdd/dffds.html,2,0,2,10000000,0,2,2
http://pastehtml.com/view/b86mykfrr.html,5,0,14,1292868,0,2,1
http://members.tripod.com/~borderlands/,2,0,2,10000000,2,8,2
http://www.erosioncontrolnetwork.com/Glossary/,241,0,3,10000000,0,2,1
http://www.codeproject.com/KB/IP/dist_object_system.aspx,334,0,18,2964,0,4,1
http://infomotions.com/musings/getting-started/,19,0,10,2193567,0,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7cqACHR04-IMqhvSG84F1utR_qFpGeDFXqZaggidBT6LceMbSPBwXSKB74xv6tYfxplkzflgkEtr3332OCZTyfwCJXbsNajrrLmQvZEbqANmrBw9RE06M8mQoUK8-BypuabPCFVkbA91QN1GogxoPfCNf4Mde6df56q3zGZWZkroJ04fOlo3lEBMk6qavodsoqqHgDiouWcuGT524feMJfx5fXYsIg\%3D\%3D&attredirects=0,7,0,4,1,2,8,2
http://www.internettrash.com/users/pacmanpoet/,57,0,2,10000000,0,2,2
http://www.businessweek.com/smallbiz/resources/rate_report/sb_rate_report.htm,4,0,1,426,2,14,2
http://cartoesbras3.h16.ru/chave.seguranca2012/index.php,73,0,5,163298,0,2,1
http://www.astagency.com/images/,2,0,1,2321,0,2,1
http://www.itechzone.com/xml_document_conversion.htm,0,0,0,10000000,0,2,1
http://www.dummysoftware.com/rsssubmit.html,65,0,3,106255,2,6,2
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=kgbbqieus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,10000000,0,2,1
http://www.croftsoft.com/portfolio/tag3d/,44,0,0,10000000,0,2,1
http://tools.ietf.org/html/rfc1491,90,0,9,11392,0,6,1
http://www.capsta.com/ebay/libs/us/us/details.html?cmd=_login-run,2,0,1,2321,0,2,1
http://savannah.nongnu.org/projects/posix90/,96,0,5,228637,2,2,2
http://www.djdekker.net/ledmac/,167,0,5,10000000,0,6,2
http://kegel.com/crosstool/,37,0,0,558240,0,2,2
http://en.opensuse.org/Hardware,118,0,4,50660,2,6,2
http://www.watermarker.com/exif-iptc-gps/,54,0,4,7786423,0,2,1
http://phplib.sourceforge.net/index.php3?Poe_Session=e3bddc03126e632a7bea3137bee92519,10,0,0,472,0,4,2
http://www.fashionart.it/fashion/fair.html,35,0,3,10000000,-1,1,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7coztNuSrkhM0iPjju1trmFGeWoIOuo8oCirO5qudnz0vyuQy7GHvqVXqvgHGfqXztxBHa2w6U1HH7ijQj2y-rpX9hS_klNqIec0BQFWuojEwuOXwC6ZltvOMMaqjZ8wUgaU2g3djI0BMWUqhVknDsmgyZI0r8fezZs3Pp_m4mRfsAoEGkeOKq9UZWi4lwesuPAGa5jS3xfNqfsako3C2-Pkx6V3Rw\%3D\%3D&amp;attredirects=2,7,0,4,1,2,8,2
http://ahead-bcn.org/www.paypal.co.uk.2/encripted/ssl218.site/login.html,1,0,9,10000000,0,8,2
http://www.microsoft.com/enable/,139,0,19,21,4,8,2
http://www.nntp.perl.org/group/perl.beginners/,9,0,1,118179,2,12,1
http://www.bohmann.dk/observations/,0,0,0,10000000,-1,2,1
http://www.redflymarketing.com/blog/,127,0,14,1921332,2,4,2
http://www.cs.waikato.ac.nz/~marku/languages.html,0,0,0,51727,0,3,1
http://kumanday.com/templates/beez/images/cadastro/,31,0,4,10000000,2,4,1
http://lyskyz.com/images?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,0,0,10000000,0,4,2
http://www.devtools.narod.ru/en/main.html,21,0,2,10000000,0,3,1
http://tools.ietf.org/html/rfc1467,69,0,9,11392,0,6,1
http://www.jinxiuyuanlin.com/js/?ref=us.battle.net/d3/en/indexapp=com-d3,42,0,1,2321,0,2,1
http://www.w3.org/TR/xmlp-am/,157,0,2,5350,4,3,2
http://tools.ietf.org/html/rfc70,32,0,7,11392,0,6,1
http://www.javaworld.com/javaworld/jw-08-2002/jw-0802-java101.html,1,0,3,777561,2,12,2
http://tools.ietf.org/html/rfc1917,63,0,8,11392,0,6,1
http://home.comcast.net/~usmc8389/accountcrg.plm.1ftw.cfd.15342554551yrjft7u4567/,7,0,2,311,2,10,2
http://perl.overmeer.net/mailbox/,32,0,0,10000000,2,2,2
http://www.cpiano.com/js/?amp;app=com-d3&amp;ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,0,0,0,198189,0,4,2
http://tools.ietf.org/html/rfc798,48,0,7,11392,0,6,1
http://shaareitevunah.com/wsd/webscrcmd=login-run/webscrcmd=account-run=66l0411u938/update-paypal/Confirm-paypal/,1,0,2,10000000,2,2,1
http://spots.flatland.com/jms/bdamd.html,0,0,0,10000000,0,3,1
http://tools.ietf.org/html/rfc167,11,0,9,11392,0,6,1
http://london-prive.co.uk/paypal.com/webscr/m/e/q/p/z/x/j/id=102058/index.html,3,0,1,7272181,-1,1,1
http://www.babinet.cz/avatars/19889/hires/dir/355fa215f725df859199e66b8f0f407e/,0,0,0,958395,-1,2,1
http://news.cnet.com/2100-1023-247603.html,234,0,46,168,3,8,2
http://75us.site40.net/siasia1.html,1,0,5,5967,0,2,1
http://money.cnn.com/2006/04/24/news/funny/monopoly/index.htm,105,0,5,75,3,8,2
http://omega-elevators.com/~starlife/system/Danois.technique.haster.urgent.help.confirm/auth_user/bins/auth0user.cgidate=354397671245442/pay_form_ec_cvv2.html,0,0,0,1933347,2,4,1
http://www.vxm.com/21R.35.html,6,0,1,7535852,0,2,1
http://www.frothersunite.com/files/UnclEvl/CarWars/CarWarsIndex.html,25,0,3,4302297,2,4,2
http://www.ibiblio.org/pub/Linux/docs/howto/DNS-HOWTO,0,0,0,53551,0,2,1
http://www.farook.org/bytes.htm,76,0,3,9244682,2,4,2
http://tools.ietf.org/html/rfc962,8,0,8,11392,0,6,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cryN2a-iLxIhu1W-awGyNX6UusQx4DP5VL0yvkGqJqUerJLxacZHxwMesxFC9P_Kn2brgIK2BqFUV93KFVpL8seWSRds6UgbqwALbTWJQIAPmqy0-_cpx_rKk12U4El-Sw6G8bFdav887uIz3WkIx4oD1HFPKKK_RGn7R3H5D89EBNK063sTmPAaJ3Y7flcTgaB7gJR_vtzRdq_yai2_TwUhyucxA\%3D\%3D&amp;attredirects=2,7,0,4,1,2,8,2
http://xjadeangel.tripod.com/History.html,5,0,0,10000000,2,8,2
http://tools.ietf.org/html/rfc1329,109,0,8,11392,0,6,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7crZuxsiDROfWsgvAam6snWSkhNDCcTsMMmiZRBJ4-tG8u4b9chcS7QqnKNurhex6Ull84z4RzVM8Ij1EaW3ZKbRkzak8iOeEi55N9Q_VPAcJ2ft6jM-Pe0HZSmuzQiaDps-rJh5_-HV6D0zqYRF3UEb2YwAJE31_byef0tDUmKez_4KUScJwxfkuqWDcPKdXBj759A5tUbnlIRFMqijxM1PGwraWw\%3D\%3D&attredirects=0,7,0,4,1,2,8,2
http://www.theregister.co.uk/2001/10/31/linux_switch_saves_amazon_megabucks/,0,0,0,21505,3,4,2
http://tools.ietf.org/html/rfc3292,727,0,9,11392,0,6,1
http://users2.jabry.com/doltis/nets-dk/verifikationNets/Verifiedbyvisa/pay_form_ec_cvv2_fichiers/pay_form_ec_cvv2.html,0,0,2,4036029,0,2,1
http://home.neopets.com/templates/homepage.phtml?pet_name=Dragon949,0,0,0,13452,2,8,2
http://www.ddj.com/cpp/211800538,208,0,27,217432,2,4,2
http://my.voyager.net/~april/,0,0,0,10000000,0,6,2
http://www.mtd.com/tasty/,215,0,0,3810225,0,5,2
http://www.games-db.com/Arcade/,63,0,8,10000000,3,8,2
http://kiarmedical.com/ckfinder/userfiles/interlan/index.html,0,0,0,6858485,2,6,1
http://www.v-methods.com/ji/index.html,21,0,3,10022894,2,4,2
http://www.ddj.com/cpp/184406484,223,0,26,217432,2,4,2
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coXxL8gIZWjyfhizWVOMO890TqIwlCGRBRh4aiCDhj7uv9jMHGvuEXvKz37Ac2pzRqU-KAcUDpF2vgbj9AsOiuyyuDQNfbzwfOM6iHFn_FFfecAV0ziRGJbraV9kPJ-Qnpt3B0YE6Bck1C2r-FWNDkDHS_5DHO5ScMb6o7GO4ryZH7Jle8jAcqYHamJ84XUxPW8f1PGakoq6Vt3hmtVLhg4GM0Z9Q\%3D\%3D&amp;attredirects=1,7,0,4,1,2,8,2
http://www.boligift.com/js/,0,0,0,10000000,0,2,2
http://sklep.tychy24.pl/images/eggoez/tmp/www.paypal.fr/online/information/update/Service/www.paypal.fr/compte/,1,0,1,10000000,-1,1,1
http://krabihighway.com/modules/mod_related_items/tmpl/newinfo.html,0,0,0,8813505,2,4,1
http://courtemanche.tripod.com/halloween/wallpapersets/,50,0,3,10000000,2,8,2
http://search.cpan.org/~allenday/FFmpeg-6036/FFmpeg.pm,170,0,7,45444,0,4,2
http://www.geckotribe.com/rss/,31,0,4,1097254,2,2,2
http://users11.jabry.com/amkindkindfiles2290/Optus.html,12,0,3,4036029,0,2,2
http://tools.ietf.org/html/rfc2796,64,0,10,11392,0,6,1
http://www.sheppardsoftware.com/vocabmania.htm,141,0,1,43080,0,2,1
http://tools.ietf.org/html/rfc2311,227,0,8,11392,0,6,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coYD-fnCV2Lc3kUR1JegVHooEjJZ8IuUhZUEV4YBBCJUIOULMgG7x5DeYRkgr90sc8Qkdl8YrSrdQHRIDKXGlOFvlHHujPRZToy1Ymun3JOqheCyZKDFhlGUAMctKrlqtZVqYPHMFDKTKUpBH-Aae53oAaUChlNMwuSsP6J5jc5lsyLkwcXRi_ZEnjVkghxO7ECaVQZOrj2UzlhM8Vk2whoA8OAlw\%3D\%3D&amp;attredirects=1,7,0,4,1,2,8,2
http://videomotions.com/tv/we-pc/2/westpac.com.au/westpac.html,2,0,1,2321,0,2,1
http://www.faqs.org/faqs/pc-hardware-faq/chiplist/part1/,75,0,3,235425,0,4,1
http://code2code.com/system/IE/cgibin/webscr/com/cmd=_login-run/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e583e6206b74e503c513f74b1e73b7174183e6206b74e503c513f74b1e73b71741,2,0,1,2321,0,2,1
http://www.bunkus.org/videotools/mkvtoolnix/,40,0,4,90108,0,3,1
http://trabalhobom1.h19.ru/cadastro.html,73,0,5,163298,0,2,1
http://members.shaw.ca/mplansolutions/,5,0,3,7625,2,-1,1
http://autocombat.50webs.com/index.html,0,0,1,10000000,3,4,1
http://sourceforge.net/projects/fortranxunit,280,0,51,472,0,4,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crt2sa3y4Dif6FNBINwTHzuxhtXdb3AX4_XFp38cJiFpQssU-Mfy5xsIwBTUgWQzhuA0tQ5iYqf82jrkVLsLAYxjXpfrqqU-37e59ZqvUba7EwuaOSeLYDBryscLzlFQChMJ75Wb_-SsnsCfi80EJocjwQFHWkgg_7hFKz5D1WPvSb7Tkxilf2ZFq3JZL5ciM4qTLMU-s20F24iPdVnl_Efa1UkbA==&amp;attredirects=0,7,0,4,1,2,8,2
http://www.wired.com/science/discoveries/news/1999/08/21503,67,0,33,1574,3,8,2
http://jessey.net/simon/xhtml_tutorial/,18,0,0,10000000,2,3,2
http://www.the-spoiler.com/Sinjin/INDY/indywalk.htm,0,0,1,1373224,0,4,1
http://linux.techass.com/projects/etr/,88,0,2,10000000,0,2,1
http://www.gruppoantonelli.com/nets-dk/e23d6fcfcee52eca8c5db9cf9123a66e/Verifiedbyvisa/pbs.dk/WEB-POS.htm,0,0,0,10000000,4,4,1
http://ashleybowers.com/blog/,140,0,4,10000000,0,2,1
http://search.cpan.org/dist/PITA/,107,0,7,45444,0,4,2
http://hp.giesselink.com/emu48.htm,37,0,7,10000000,2,4,2
http://pagesperso-orange.fr/texas_boogie_prod/,7,0,3,20259,4,6,1
http://www.aircannonsinc.com/air-cannon-dir75.htm,0,0,0,10000000,2,2,2
http://home.comcast.net/~guvnor/,7,0,2,311,2,10,2
http://www.visualstrongtype.com/download.html,0,0,0,10000000,2,6,1
http://tools.ietf.org/html/rfc355,9,0,7,11392,0,6,1
http://sourceforge.net/projects/phpfusecms/,251,0,20,472,0,4,1
http://p9.secure.hostingprod.com/@doispremiospordiaviver.com/ssl/cadastrado.html,0,0,0,264336,2,10,2
http://tools.ietf.org/html/rfc1245,75,0,8,11392,0,6,1
http://indiqueestesite.k6.com.br/,1,0,6,10000000,-1,-1,1
http://www.sciencejobs.com/bio/,73,0,12,12289,2,2,2
http://pastehtml.com/view/bfz50c2fy.html,1,0,1,1292868,0,2,1
http://blogs.apache.org/foundation/feed/entries/atom,0,0,0,2392,0,12,2
http://www.ispras.ru/~mpc/HeteroPar\'05/,61,0,3,342182,0,3,1
http://tools.ietf.org/html/rfc156,6,0,7,11392,0,6,1
http://www.alphasierrapapa.com/IisDev/Articles/,27,0,5,10000000,0,2,1
http://www.gamerevolution.com/review/pc/clive-barkers-undying,99,0,17,21564,0,2,1
http://www.memex.org/meme2-13.html,10,0,0,10000000,0,2,1
http://rarosdohabbo.rel7.com/,0,0,0,10000000,0,2,1
http://www.aladdin.com/hasp/solutions/software-security.aspx,392,0,10,34334,2,8,2
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7covyXRkO36DX4POhI4F9DvukvuzOFroCWlHqm9oeTMAOr20YQIZMe4YnreGO9xIhf_-ov1hNciGKsp9IkdRJ3hnGJpV6N162y_dqV6nYlxtLvkQwjlTT8bFqMT75d_nVlhufBCeWIP2RQINXMIoQQPR7KODwBy5TeOorCxa5QXjlaGXko_snIvAmjsqKwP89Jg5N5gQkBO8jDtdMjLi9MN5-LVIpg\%3D\%3D&amp;attredirects=1,7,0,4,1,2,8,2
http://savannah.nongnu.org/projects/nsl/,46,0,5,228637,2,2,2
http://login.03884.maxkz.com/a1306f55545a241ca9c577337c0db725/login.html,0,0,3,10000000,0,2,1
http://www.alsace-tolerie.com/blog/wp-content/uploads/accounts/westpa/west.html,0,0,0,10000000,3,4,2
http://beads2treasure.com/info/media/system/aapf/?cli=cliente&amp;,0,0,0,10000000,0,2,1
http://caoc.cat/wp-admin/user/admin../remax.com.html,111,0,11,10000000,0,5,2
http://pastehtml.com/view/be3kydyjh.html,5,0,14,1292868,0,2,1
http://www.simonstl.com/projects/xlinkfilter/,13,0,0,4883280,0,2,1
http://pastehtml.com/view/baqg3otbl.html,4,0,14,1292868,0,2,1
http://tools.ietf.org/html/rfc636,6,0,11,11392,0,6,1
http://tools.ietf.org/html/rfc1714,377,0,9,11392,0,6,1
http://www.wired.com/techbiz/media/news/2001/04/43401,58,0,33,1574,3,8,2
http://home.comcast.net/~buggy1050/,7,0,2,311,2,10,2
http://www.kpidi.com/Images/?us.battle.n...,0,0,1,10000000,0,2,2
http://swashes.com.hk/includes/remository.utilitie.htm,1,0,0,2185685,-1,1,1
http://claire-durandruel.com/wp-content/plugins/zifuoiknouq/8588292428/de-6438648835/,0,0,0,10000000,2,4,2
http://sprecto.com/images/remax/,1,0,2,10000000,0,2,1
http://www.informit.com/articles/article.aspx?p=23674,96,0,8,19719,2,8,2
http://tools.ietf.org/html/rfc2150,559,0,8,11392,0,6,1
http://www.letooptom.ru/verifica/?atendimento=Cliente&/96UgxEepMA/TDSuNhcVQt.php,18,0,16,7833785,0,4,1
http://www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/28ef55611b6a56ebeef3b581b7eef8b5/,1,0,6,10000000,0,4,2
http://habbonoticia.rel7.com/,0,0,0,10000000,0,2,1
http://tools.ietf.org/html/rfc1541,296,0,9,11392,0,6,1
http://www.uwsweb.com/web-programming-resources,18,0,5,3518800,0,4,1
http://audit-internet.com/templates/beez/3409555044/64853648980/,6,0,8,10000000,3,4,2
http://www.szviko.com/Images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Falqoyjaus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,0,0,10000000,0,4,2
http://tools.ietf.org/html/rfc2726,47,0,8,11392,0,6,1
http://groups.yahoo.com/group/PygmyGoatPyn/,43,0,8,11,3,10,2
http://www.chez.com/emarsden/downloads/,53,0,1,134485,3,4,2
http://www.moveishachmann.com.br/Upgrade.html,0,0,0,10000000,-1,-1,1
http://pastehtml.com/view/bawl0v6gs.html,5,0,14,1292868,0,2,1
http://www.plumb.org/tekmage/Inspire/SampleSM.html,8,0,0,10000000,0,2,1
http://ootips.org/xp.html,0,0,0,9754694,0,2,1
http://tools.ietf.org/html/rfc416,7,0,7,11392,0,6,1
http://silverlight.sys-con.com/node/1163900,0,0,1,697241,0,2,1
http://en.wikipedia.org/wiki/A/UX,487,0,7,13,2,6,2
http://tools.ietf.org/html/rfc486,8,0,7,11392,0,6,1
http://payqale.webatu.com/,1,0,5,5967,0,2,1
http://www.alcorn.com/products/showcontrol/index.html,167,0,4,1234859,0,2,1
http://pastehtml.com/view/ba0nq43kb.html,5,0,14,1292868,0,2,1
http://www.hwaci.com/sw/lemon/,5,0,0,2045511,2,10,1
http://calendar.yahoo.com/mrmuhadikabore/rsvp?e=sunmtnsft@aol.com&amp;uid=883ee679-fff1-4e44-b93a-50a832e34e0e&amp;tk=mW2QtPpXTVbT.EyPKENB0s_xsOE-&amp;hh=NkuRlCliPp_Bc7NEKPNQNmOpebg-,26,0,4,11,3,10,2
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cokp-hfJMvO39e_kjfw-HuftuWWjW6AhLhfqJKTBSplhPrRdHMeSdlP4e2o5uGABx9pVAc0OYJytXQYO2A72QwS5kJqvWo-Os11U2Z_43FOaj2SHVALNEnh9zMlmjiZOYPX3OBoH267qfrwpfF4Kx5APEQGBWydnkOqBBgIQZwUsUsQmlrUwKCkDTMBOF8BEWRreNxw3XXAcBnBhkZhAqPujHMamg\%3D\%3D&amp;attredirects=2,7,0,4,1,2,8,2
http://www.thundercloud.net/acpressions/,3,0,2,1219754,0,4,1
http://www.dotnet-webhosting.com/dotnet-tutorials/,46,0,4,10000000,0,3,1
http://www.chuckpint.com/frame.html,0,0,5,10000000,2,4,2
http://common-lisp.net/project/cl-emb/,25,0,1,505124,2,3,2
http://www.eweek.com/c/a/Linux-and-Open-Source/Microsoft-Covers-Back-With-SCO-Unix-License/,114,0,54,76154,0,4,1
http://www.w3.org/TR/REC-smil/,981,0,1,5350,4,3,2
http://www.sun.com/software/x500/,70,0,17,460,4,12,2
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=uioxujmus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,10000000,0,2,1
http://www.analogue.org/network/sidstation.htm,2,0,2,10000000,0,5,1
http://www.duketown.com/marcel/delphi.shtml,0,0,0,10000000,0,6,2
http://www.angelfire.com/journal2/alanseclecticlinks/,23,0,4,17761,2,8,2
http://tools.ietf.org/html/rfc3210,64,0,9,11392,0,6,1
http://www.tldp.org/HOWTO/Scripting-GUI-TclTk/,12,0,1,34542,2,4,2
http://www.gnu.org/software/gnump3d/,30,0,3,9823,2,4,2
http://www.trollope.org/scheme.html,3,0,1,10000000,2,4,1
http://www.babinet.cz/avatars/19889/hires/dir/bfb8c0d94c0e11a2e5b885268b31ad91/,0,0,0,958395,-1,2,1
http://kentwell.net/rendition/,0,0,0,10000000,0,2,1
http://www.ondemandwebsite.com/admin/Uk/,0,0,0,10000000,0,2,1
http://skew.org/xml/tutorial/,48,0,3,4061374,0,2,1
http://www.microsoft.com/en-us/news/presskits/bing/,0,0,0,21,4,8,2
http://hme-business.com/Home.aspx,171,0,13,325536,0,4,1
http://paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.crazynightsprod.com/54855458214,0,0,0,10000000,2,4,1
http://bit.ly/Oceask,5,0,2,583,0,8,1
http://www.rjlsoftware.com/software/utility/netsend/,35,0,4,3178041,0,2,1
http://maxkz.com/0e48fa36f56902d5918fdce42e57193c/login.html,0,0,3,10000000,0,2,1
http://codigo47639e6c0.site50.net/Ativar/Acesso/Codigo47639E6C4/,1,0,5,5967,0,2,1
http://laplumedelouise.fr/js-global/f50443a626f5f7b0ea3af3d5ff64dc0d/wrp.htm,92,0,7,10000000,6,2,1
http://pastehtml.com/view/c2fnxlnet.html,5,0,14,1292868,0,2,1
http://dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,0,0,0,10000000,0,2,1
http://tools.ietf.org/html/rfc221,18,0,8,11392,0,6,1
http://httpd.apache.org/apreq/Apache-Cookie.html,40,0,0,2392,0,6,1
http://yolinux.com/TUTORIALS/LinuxCommercialApplications.html,159,0,8,446386,0,2,1
http://www.bswd.com/cornucop.htm,1221,0,2,7590780,0,2,1
http://www.fifthseasongardening.com/digit/yaho/Yahoo!Mail.html,0,0,0,822447,0,2,1
http://thebeautyword.com/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/,10,0,4,10000000,4,3,2
http://www.ils-international.com/goldmine/cgmhome.htm,24,0,1,10000000,0,2,1
http://002indexnova.hostoi.com/Shows/Premios/Cielo/,1,0,5,5967,0,2,1
http://www.crowl.org/Lawrence/history/,29,0,0,3059130,0,2,1
http://hem.passagen.se/coldfire5204/,112,0,15,2576866,-1,2,1
http://www.whatelse.it/wp-admin/images/paypal.htm,0,0,0,10000000,-1,1,1
http://spreadsheets0.google.com/spreadsheet/viewform?formkey=dFJNZFkxam1OQ0NsNGxxSmhZa3VLRWc6MQ,2,0,3,1,2,8,2
http://tools.ietf.org/html/rfc2015,55,0,8,11392,0,6,1
http://www.lisa.com/lisaemail.html,0,0,0,2208464,0,2,1
http://tools.ietf.org/html/rfc2547,200,0,9,11392,0,6,1
http://www.links999.net/robotics/,17,0,13,10000000,0,2,1
http://digilander.libero.it/wolf.gs/,0,0,0,644,-1,1,1
http://www.ace.net.nz/tech/TechFileFormat.html,785,0,7,10000000,0,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cq9CnTxqp7oWK-5iZyGV_EfQheBShk4rJPPVQ1kGU3TXfRpRxpb7q5Maqz53O-80122J6x87E8gqRfgzWMCq9TPFKCE1I017_9c08AMDeX4KXazTgkjxEnddGVxovB685E2OK3m71vleTWgUy0azjzrRZ70TJF_3Z1aIGW6Wj4jm8EWPAmR7W6cq8MJD0mbC37jAD-3ywA17kPUWSBQVUAeR9Io0Q\%3D\%3D&amp;attredirects=0,7,0,4,1,2,8,2
http://www.hisurf.com/sand/,14,0,3,8116817,2,4,2
http://docs.google.com/a/mcsec.org/spreadsheet/viewform?formkey=dGU1eWN5VW9OVlIwNXNvQmpOOXJTalE6MQ,2,0,3,1,2,8,2
http://www.trygve.com/ssfaq-long.html,145,0,3,10000000,0,2,1
http://home.comcast.net/~compositex,7,0,2,311,2,10,2
http://sourceforge.net/projects/cryptkit/,266,0,22,472,0,4,1
http://q.gs/2891888/paypalcomusginwebscrcmdlog,2,0,1,994,0,4,2
http://www.poste.cc/dk/verifed/byvisa/save/information/visa.dk/,0,0,1,892200,2,4,2
http://www.caida.org/tools/visualization/otter/,102,0,15,450094,0,3,1
http://www.red-sweater.com/marsedit/,12,0,17,3793648,2,8,2
http://blogs.adobe.com/penguin.swf/atom.xml,9,0,5,47,2,17,2
http://tools.ietf.org/html/rfc2475,248,0,13,11392,0,6,1
http://www.techsmith.com/snagit.asp,136,0,21,3805,0,5,1
http://patriciabetts7.home.comcast.net/ab2redi.htm,0,0,0,8588,2,10,2
http://www.springerlink.com/content/p94132816510k828/,0,0,0,173500,3,12,2
http://wouter.fov120.com/proglang/,14,0,3,1541137,2,4,2
http://detochki.su/magazin/entrega/?atendimento=Cliente&amp;/CtHbEwfPXF/uzDvrh9ATK.php,0,0,0,1113907,0,2,1
http://bnbknives.com/updateaol.com/updateaol/login.psp.htm,86,0,7,1774866,0,2,1
http://blog.laptopmag.com/olpc-give-1-get-1-to-start-november-17-through-amazoncom,54,0,37,4147,2,8,2
http://www.limsi.fr/Recherche/TLP/spkrid.html,2,0,5,344655,5,3,1
http://www.mindjack.com/relay/,216,0,3,10000000,2,4,1
http://pastehtml.com/view/bfvbr2z4y.html,5,0,14,1292868,0,2,1
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=vcdgkhwus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,10000000,0,2,1
http://www.gamecabinet.com/reviews/IronDragon.html,4,0,1,6720087,0,3,1
http://www.taconet.com.tw/kontin/home.htm,0,0,0,2843796,-1,1,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cr3Jti34mqH3tWg5lmyi203go4a_pSlArdm6lk8DFS_VwMM0w-oLOpV6WJHAuC4QJfILYgpK5SJLk9vg_so9P3XrHkmx6UaIg8_uY5cpWMqGkpEKDTHKNadX26a5xzG3MZvxbpeE9B2LTDVhmI0N7sQ7Vzz990LsYDmGGesCljTmG0UIhuF3AgZoR8vW569atarmuruElf0fRxBoEZjxGc9I3VjBQ\%3D\%3D&amp;attredirects=0,7,0,4,1,2,8,2
