,short_url,sub_domain,favicon,ip,href_count,state_code,url_length,ssl,page_redirect,meta_data,url_rank,label
860,0,1,1,575717005,1,1,101,1,0,1,10000000,1.0
861,0,1,0,3272879083,0,1,34,1,1,1,10000000,1.0
862,1,1,1,3276416661,332,0,20,0,0,1,3033514,1.0
863,1,1,-1,1745901798,24,1,47,0,0,1,136276,1.0
864,0,1,0,3627736257,12,1,50,1,0,0,10000000,1.0
865,0,1,0,2620936980,49,0,42,1,0,0,21350,1.0
866,0,1,0,3630769674,7,0,38,1,0,1,467,1.0
867,0,1,0,2733759085,0,1,33,1,0,0,3361026,1.0
868,0,1,0,2994767740,60,0,33,1,0,1,99782,1.0
869,1,1,0,2314763056,21,0,44,0,0,1,49287,1.0
870,1,1,0,1168612929,1,0,53,1,0,1,10000000,1.0
871,1,1,-1,2155208965,89,0,26,0,0,1,41538,0.0
872,0,1,0,2760156380,91,0,37,1,0,0,2316262,1.0
873,1,1,0,763691818,1,0,38,0,0,1,10000000,1.0
874,1,1,0,599674706,217,0,66,0,0,1,167,1.0
875,1,1,1,2679547718,111,0,71,0,0,1,19552,1.0
876,0,1,0,3645670632,56,1,84,1,0,1,10000000,1.0
877,0,1,0,3519740969,23,0,43,1,0,1,17554,0.0
878,1,1,0,1749720473,72,0,62,0,0,1,469,1.0
879,0,1,0,3519740969,25,0,38,1,0,0,17554,0.0
880,1,1,0,583374845,209,1,41,0,0,1,42420,1.0
881,0,1,0,2471175920,14,0,26,1,0,0,277692,1.0
882,0,1,0,2633633299,0,1,33,1,0,0,10000000,1.0
883,1,1,0,1426950849,99,1,113,0,0,1,10000000,1.0
884,1,1,0,1673572447,88,0,35,0,0,1,6334274,1.0
885,0,1,0,3233362043,0,1,33,1,0,0,555036,1.0
886,1,1,-1,520553035,17,0,45,0,0,1,459802,1.0
887,1,1,0,3270986261,44,0,28,0,0,1,36876,1.0
888,1,1,0,3627736257,12,1,35,1,0,0,10000000,1.0
889,0,1,0,2405430996,8,0,29,1,0,1,10000000,1.0
890,0,1,0,3425484839,2,1,48,1,0,1,6358922,0.0
891,1,1,0,2890090617,77,1,40,0,0,1,150084,1.0
892,1,1,0,65145125,0,1,47,1,0,0,10000000,1.0
893,0,1,0,1076395584,0,0,37,1,0,1,4874289,1.0
894,1,1,0,2328460025,73,0,15,0,0,1,172358,1.0
895,0,1,0,2732325765,0,1,31,1,0,0,10000000,1.0
896,1,1,0,2405406328,7,1,79,1,0,1,10000000,1.0
897,1,1,1,64975801,2,0,72,0,0,1,2418,1.0
898,1,1,0,1746070102,0,1,62,0,0,0,22188,1.0
899,1,1,1,3630769679,564,0,81,0,0,1,13288,0.0
900,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
901,1,1,0,2154830051,20,0,55,0,0,0,6709,1.0
902,0,1,0,1436500678,2,1,40,1,0,0,10000000,1.0
903,1,1,0,1450177153,76,0,13,1,0,1,4747018,0.0
904,0,1,0,1666618825,0,1,53,1,0,0,10000000,1.0
905,0,1,1,3257084745,33,1,79,1,0,1,6554940,0.0
906,0,1,0,2672146953,0,1,51,1,0,0,10000000,1.0
907,1,1,1,3630769679,465,0,77,0,0,1,13288,0.0
908,1,1,0,1749720821,44,0,66,0,0,1,745,1.0
909,1,1,-1,1746021160,2,0,43,1,0,1,1599,0.0
910,1,1,0,3089103978,98,0,55,0,0,1,92467,1.0
911,0,1,0,2154038046,7,0,50,1,0,0,1971,1.0
912,0,1,0,1719773081,4,1,82,1,0,1,10000000,0.0
913,0,1,1,2156715471,23,0,36,1,0,1,10000000,1.0
914,0,1,0,1613751876,0,0,55,1,0,0,10000000,1.0
915,1,1,0,1806970574,0,1,41,0,0,1,309997,1.0
916,0,1,0,2156872459,1,1,39,1,0,0,6445,1.0
917,1,1,0,1157962786,71,0,22,1,0,1,10000000,1.0
918,0,1,0,3519740994,21,0,39,1,0,1,10000000,1.0
919,0,1,0,1168215981,0,1,32,1,1,1,10000000,1.0
920,1,1,1,2899943822,2,1,95,0,0,1,1,0.0
921,0,1,0,2915779582,48,0,51,1,0,1,10000000,1.0
922,1,1,0,1440138842,132,0,36,0,0,1,4557366,1.0
923,1,1,0,2890110247,113,0,24,0,0,1,2702074,1.0
924,0,1,0,3112839980,0,1,36,1,0,0,10000000,1.0
925,1,1,0,2916403753,61,1,43,1,0,1,10000000,1.0
926,1,1,0,2154858557,7,0,54,0,0,0,6709,0.0
927,1,1,0,3088669852,36,1,49,0,0,1,3688,1.0
928,0,1,0,3109534588,0,0,25,1,1,1,10000000,0.0
929,0,1,0,3627730286,0,0,38,1,0,0,15187,1.0
930,1,1,0,1666420721,32,1,67,0,0,1,6613,1.0
931,0,1,0,1410769747,0,1,31,1,0,1,10000000,1.0
932,1,1,1,3627736270,3,1,128,0,0,1,1,1.0
933,0,1,0,2733758556,0,1,62,1,0,0,10000000,1.0
934,1,1,0,3630769677,257,0,39,0,0,1,467,1.0
935,1,1,0,3098051569,53,1,53,0,0,1,1584826,1.0
936,0,1,0,3519740969,4,0,44,1,0,0,17554,1.0
937,0,1,0,1139008240,0,1,30,1,0,0,10000000,1.0
938,0,1,0,3097107658,0,0,36,1,0,1,5672669,1.0
939,1,1,0,2899943822,7,0,37,0,0,1,1,1.0
940,0,1,0,1730919501,0,1,99,1,0,0,10000000,0.0
941,1,1,0,2899947219,220,0,18,0,0,1,50435,0.0
942,0,1,0,762610699,0,1,45,1,0,0,10000000,1.0
943,0,1,0,1567825000,0,0,53,1,0,0,10000000,1.0
944,1,1,0,1757615740,64,0,91,1,0,1,10000000,1.0
945,0,1,0,3627736257,9,0,35,1,0,1,10000000,1.0
946,0,1,0,3627730785,45,1,42,1,0,1,10000000,1.0
947,0,1,0,2297631389,0,1,25,1,0,0,10000000,1.0
948,1,1,1,64975801,2,0,62,0,0,1,2418,0.0
949,1,1,0,2149463140,250,0,34,1,0,1,5103,1.0
950,0,1,0,3561215533,13,0,24,1,0,1,10000000,1.0
951,0,1,0,2686747613,340,0,30,1,0,1,695705,1.0
952,0,1,0,1618902004,0,0,70,1,0,0,8928300,1.0
953,1,1,0,2899908865,126,0,36,0,0,1,10000000,1.0
954,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
955,0,1,0,844606857,0,1,38,1,0,0,2325931,1.0
956,0,1,0,2542501899,0,1,75,1,0,0,12905,1.0
957,0,1,0,2255957324,21,0,43,1,0,0,7751828,1.0
958,1,1,0,2646733846,2,1,100,0,0,1,18495,1.0
959,1,1,0,840285914,160,0,79,0,0,1,140137,1.0
960,0,1,0,1540611320,0,1,49,1,0,0,10000000,1.0
961,1,1,1,2539998853,176,0,98,0,0,1,4639,1.0
962,0,1,0,2503496257,0,0,30,1,0,1,10000000,1.0
963,1,1,0,3233351461,0,1,33,1,0,1,337154,1.0
964,0,1,0,1379950560,54,0,39,1,0,1,10000000,1.0
965,1,1,0,3634027936,9,0,50,0,0,1,2562297,1.0
966,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
967,1,1,-1,3627736270,4,0,87,0,0,1,1,0.0
968,0,1,0,2899910625,12,1,29,1,0,0,10000000,1.0
969,1,1,0,2167023105,105,0,47,0,0,1,745,1.0
970,0,1,0,2150924730,9,0,35,1,0,1,511,1.0
971,0,1,0,1755360951,0,1,101,1,0,0,10000000,1.0
972,0,1,0,2727346706,0,1,47,1,0,0,10000000,1.0
973,1,1,0,3233351507,102,0,45,0,0,1,110847,0.0
974,1,1,0,2261909865,2,0,67,0,0,1,41120,1.0
975,0,1,0,3558555501,16,0,42,1,0,1,10000000,1.0
976,0,1,-1,1539567708,3,0,170,1,0,1,10000000,0.0
977,1,1,1,2540001530,60,0,36,0,0,1,522,1.0
978,0,1,0,1634438854,0,1,34,1,0,0,7185086,1.0
979,1,1,1,64975801,2,0,63,0,0,1,2418,0.0
980,1,1,0,1122093431,37,0,25,0,0,1,10000000,1.0
981,0,1,0,1435407505,0,1,46,1,0,1,127616,1.0
982,0,1,0,3495675182,0,0,98,1,0,1,10000000,0.0
983,0,1,0,1804157594,16,0,30,1,0,1,10000000,1.0
984,0,1,0,1024718956,0,0,42,1,0,0,10000000,1.0
985,1,1,0,1666617358,74,0,50,0,0,1,4175,1.0
986,0,1,0,1033950579,0,1,78,1,0,1,10000000,1.0
987,0,1,0,2318340737,0,0,49,1,0,0,84941,1.0
988,0,1,0,2196238636,0,1,48,1,0,0,37963,1.0
989,0,1,0,3342594713,0,0,72,1,0,1,10000000,1.0
990,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
991,0,1,0,2733758753,0,1,32,1,0,0,8066845,1.0
992,1,1,0,3089101606,228,0,91,0,0,1,21,1.0
993,0,1,0,3097112263,22,0,44,1,0,1,10000000,0.0
994,1,1,0,2890089314,1905,0,59,0,0,1,22094,1.0
995,1,1,1,1572528592,17,0,61,0,1,1,23,1.0
996,1,1,0,877968343,56,1,59,0,0,1,236859,0.0
997,0,1,0,3509828756,19,0,26,1,0,0,208432,0.0
998,1,1,0,793453979,0,0,128,1,0,0,10000000,1.0
999,1,1,0,1746536997,131,0,45,0,0,1,61229,1.0
1000,1,1,0,1746671428,110,0,34,0,0,0,10000000,1.0
1001,1,1,0,774572121,0,0,41,0,1,1,961502,1.0
1002,1,1,0,222550717,175,0,154,0,0,1,21,1.0
1003,0,1,0,3236495306,0,1,40,1,0,0,10000000,1.0
1004,1,1,0,2659337635,19,0,26,0,0,1,2920,1.0
1005,0,1,0,1806973196,0,1,58,1,0,0,10000000,1.0
1006,0,1,0,1102021903,15,0,37,1,0,1,1354398,1.0
1007,0,1,0,3629911229,21,0,45,1,0,0,513834,1.0
1008,0,1,0,2890112983,2,1,67,1,0,1,10000000,1.0
1009,1,1,0,2168690433,8,0,50,1,0,0,4781,1.0
1010,0,1,0,3638221318,327,0,43,1,0,1,5034668,1.0
1011,1,1,0,2917962255,180,0,26,1,0,1,1217039,1.0
1012,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1013,0,1,0,86456897,0,1,44,1,0,0,64526,1.0
1014,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1015,0,1,0,3107304008,1,0,50,1,0,1,10000000,1.0
1016,0,1,0,3272878109,0,1,28,1,1,1,10000000,1.0
1017,1,1,-1,2919222846,128,0,49,1,0,1,39615,1.0
1018,0,1,0,1760542902,0,1,155,1,0,0,10000000,1.0
1019,1,1,-1,2007043602,37,0,52,0,0,1,11,1.0
1020,1,1,0,3519740994,10,0,29,1,0,0,10000000,1.0
1021,1,1,1,3651141867,54,1,76,0,0,1,10000000,0.0
1022,0,1,0,3265158009,11,0,31,1,0,0,10011139,1.0
1023,0,1,0,1490091234,63,0,27,1,0,1,8514949,1.0
1024,1,1,0,2589086107,0,1,28,1,0,1,10000000,1.0
1025,1,1,0,3221566928,88,0,36,0,0,1,8091,1.0
1026,1,1,0,1168368680,28,0,26,0,0,1,10000000,1.0
1027,0,1,0,3627521289,33,0,42,1,0,1,10000000,1.0
1028,0,1,0,3342594713,0,0,60,1,0,1,10000000,1.0
1029,1,1,1,1746284531,189,0,69,0,0,1,47287,1.0
1030,1,1,0,3137949619,34,1,71,1,0,1,10000000,1.0
1031,1,1,0,597373630,1,0,40,0,0,1,142221,0.0
1032,0,1,0,3519740994,2,0,38,1,0,0,10000000,1.0
1033,1,1,0,1475868048,32,0,29,1,0,1,2062900,1.0
1034,1,1,0,1742780154,0,0,100,1,0,1,10000000,0.0
1035,0,1,0,2873117485,47,0,59,1,0,0,1154,0.0
1036,0,1,-1,1539567708,3,0,170,1,0,1,10000000,0.0
1037,0,1,0,1613187186,10,0,32,1,0,1,10000000,1.0
1038,1,1,1,69191230,219,0,35,0,0,1,12119,1.0
1039,1,1,1,69191230,136,0,35,0,0,1,12119,1.0
1040,0,1,0,3512624675,100,0,32,1,0,0,1645027,1.0
1041,0,1,0,1677862757,8,0,33,1,0,1,10000000,1.0
1042,0,1,0,3258972256,9,0,33,1,0,0,10000000,1.0
1043,1,1,0,1742787805,2,0,107,1,0,1,10000000,0.0
1044,1,1,0,64975801,45,0,65,0,0,1,2418,1.0
1045,0,1,0,2171378716,40,1,29,1,1,1,21191,1.0
1046,0,1,0,3528477212,11,0,37,1,0,1,808857,0.0
1047,0,1,0,2319386635,0,0,54,1,0,1,506403,1.0
1048,1,1,0,758807747,114,0,51,0,0,1,114615,1.0
1049,1,1,-1,3334053777,8,1,37,0,0,1,10000000,1.0
1050,0,1,0,1359148139,2,1,49,1,0,1,10000000,1.0
1051,0,1,0,1731958660,0,0,72,1,0,1,648124,1.0
1052,0,1,0,3353846852,52,0,64,1,0,1,201841,0.0
1053,1,1,1,2540007049,162,0,61,0,0,1,1590,1.0
1054,1,1,1,1177163675,84,0,52,1,0,1,807006,1.0
1055,1,1,0,1450177153,76,0,13,1,0,1,4747018,0.0
1056,0,1,0,1934037238,0,1,57,1,0,0,1582982,1.0
1057,0,1,0,3272878728,0,1,44,1,1,1,10000000,1.0
1058,1,1,0,1209879543,22,1,63,1,0,1,10000000,1.0
1059,0,1,0,2461667086,132,0,60,1,0,1,1854,1.0
1060,0,1,0,2317007918,0,0,44,1,0,0,21545,1.0
1061,1,1,1,69191230,138,0,34,0,0,1,12119,1.0
1062,1,1,0,315827878,1,1,19,0,1,1,729981,1.0
1063,1,1,1,69191230,51,0,35,0,0,1,12119,1.0
1064,1,1,1,69191230,34,0,35,0,0,1,12119,1.0
1065,0,1,0,3423287344,0,0,35,1,0,1,10000000,1.0
1066,1,1,0,2572943460,1,1,46,0,0,1,6382,1.0
1067,1,1,0,3089104730,6,0,38,0,0,1,2321,0.0
1068,0,1,0,2808338544,111,0,45,1,0,1,10000000,1.0
1069,0,1,0,3494358987,25,0,32,1,0,1,10000000,0.0
1070,0,1,0,2734503502,2,1,46,1,0,1,10000000,1.0
1071,0,1,0,2733759097,0,1,31,1,0,0,10000000,1.0
1072,1,1,0,2746656886,589,0,25,0,0,1,2080120,0.0
1073,1,1,1,1734780640,674,0,45,0,0,1,13,1.0
1074,0,1,0,1353507600,1,0,40,1,0,1,1212404,1.0
1075,1,1,0,2328460025,73,0,15,0,0,1,172358,1.0
1076,1,1,0,3519740994,2,0,35,1,0,1,10000000,0.0
1077,0,1,0,234394878,2,0,30,1,0,1,10000000,1.0
1078,1,1,0,3659159763,21,0,21,1,0,1,10000000,1.0
1079,1,1,0,3630769677,240,0,38,0,0,1,467,1.0
1080,1,1,1,69191230,176,0,35,0,0,1,12119,1.0
1081,1,1,0,3630769677,258,0,40,0,0,1,467,1.0
1082,1,1,1,315781514,474,1,29,0,0,1,108141,0.0
1083,0,1,0,3430551558,93,1,43,1,0,1,260782,0.0
1084,0,1,0,3567192216,8,0,38,1,0,1,817066,1.0
1085,0,1,0,3519740969,20,0,50,1,0,1,17554,0.0
1086,1,1,1,69191230,8,0,34,0,0,1,12119,1.0
1087,0,1,0,2596557808,0,1,57,1,0,1,10000000,1.0
1088,1,1,1,3651141856,57,1,48,0,0,1,10000000,0.0
1089,1,1,1,69191230,8,0,34,0,0,1,12119,1.0
1090,0,1,0,1138656981,0,1,76,1,0,0,10000000,1.0
1091,0,1,0,1168951705,0,0,60,1,0,1,9468772,1.0
1092,0,1,-1,577145012,1,0,32,1,0,1,10000000,0.0
1093,0,1,0,3482646671,0,1,21,1,0,0,10000000,1.0
1094,1,1,1,1174163531,7,1,86,0,0,1,305,1.0
1095,1,1,1,2542501898,4,0,41,0,0,1,1250938,1.0
1096,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1097,0,1,0,787163215,39,0,22,1,0,1,10000000,1.0
1098,0,1,0,2154038046,0,1,33,1,0,0,38914,1.0
1099,1,1,0,232977020,1,1,51,0,0,1,3942,1.0
1100,0,1,0,3268152162,0,0,70,1,0,1,642956,1.0
1101,0,1,0,3236161343,0,1,87,1,0,0,10000000,1.0
1102,0,1,0,2734651385,0,1,33,1,0,0,10000000,1.0
1103,1,1,0,1760446348,18,1,85,1,0,1,10000000,0.0
1104,1,1,-1,843001345,66,1,74,1,0,1,10000000,0.0
1105,1,1,1,2890106566,29,0,31,0,0,1,10000000,0.0
1106,0,1,0,520823361,4,0,45,1,0,1,10000000,1.0
1107,0,1,0,3414574955,0,0,40,1,0,1,308150,1.0
1108,1,1,1,400762433,80,1,53,0,0,1,10000000,1.0
1109,0,1,-1,1241920647,10,0,35,1,0,0,30783,1.0
1110,1,1,1,758668893,155,0,79,1,0,1,469182,1.0
1111,1,1,0,2426959756,0,1,27,1,0,0,10000000,1.0
1112,0,1,0,1118779913,4,1,51,1,0,0,10000000,1.0
1113,1,1,0,64975801,160,0,70,0,0,1,175,0.0
1114,0,1,0,1174163531,0,1,33,1,0,0,8556,1.0
1115,0,1,-1,1509817097,36,1,42,1,0,1,8288367,1.0
1116,1,1,0,2890089561,3,1,35,0,0,1,411641,1.0
1117,0,1,0,1095475251,5,1,42,1,0,1,10000000,1.0
1118,0,1,0,3088666867,0,1,69,1,0,0,296,1.0
1119,0,1,0,2149463140,534,0,25,1,0,1,5103,0.0
1120,0,1,0,3627736545,6,0,45,1,0,1,10000000,1.0
1121,1,1,1,1757810228,2,1,45,0,0,1,10000000,1.0
1122,0,1,0,3496061916,68,0,31,1,0,1,1771163,1.0
1123,0,1,0,3342594713,0,0,78,1,0,1,985602,0.0
1124,1,1,-1,3585745157,28,1,96,0,0,1,10000000,1.0
1125,0,1,0,3635051562,1,1,148,1,0,1,10000000,1.0
1126,0,1,0,1962932771,0,0,112,1,1,1,10000000,1.0
1127,0,1,0,3425484831,48,0,38,1,0,1,4971768,1.0
1128,1,1,1,69191230,435,0,35,0,0,1,12119,1.0
1129,1,1,1,69191230,365,0,35,0,0,1,12119,1.0
1130,0,1,0,3519740994,37,0,56,1,0,1,10000000,0.0
1131,1,1,1,69191230,99,0,35,0,0,1,12119,0.0
1132,1,1,1,1734780640,274,0,53,0,0,1,13,0.0
1133,1,1,0,3392489836,45,0,41,0,0,1,10000000,0.0
1134,1,1,0,3651200870,14,0,26,1,0,1,10000000,1.0
1135,1,1,0,2890126649,78,0,52,0,0,1,121791,1.0
1136,0,1,0,1113625190,10,0,36,1,0,1,10000000,1.0
1137,1,1,1,69191230,87,0,35,0,0,1,12119,1.0
1138,0,1,0,1255197917,0,1,47,1,0,0,10000000,1.0
1139,1,1,0,3659159763,21,0,21,1,0,1,10000000,1.0
1140,1,1,0,2542501898,1,0,41,0,0,1,1250938,1.0
1141,1,1,-1,2416051466,162,0,72,0,0,1,184,1.0
1142,1,1,1,69191230,127,0,35,0,0,1,12119,1.0
1143,1,1,0,64975801,45,0,63,0,0,1,2418,1.0
1144,0,1,0,1267984494,11,0,55,1,0,1,2349068,1.0
1145,1,1,0,1604894786,0,1,76,0,0,0,757362,1.0
1146,1,1,0,2328460025,73,0,15,0,0,1,172358,1.0
1147,1,1,1,69191230,24,0,33,0,0,1,12119,1.0
1148,0,1,-1,3350953403,214,0,87,1,0,1,1089121,1.0
1149,1,1,0,399838490,56,0,30,0,0,1,2841,0.0
1150,0,1,0,3057485645,0,1,115,1,0,0,10000000,1.0
1151,0,1,0,2256273898,81,0,56,1,0,1,61802,1.0
1152,1,1,0,3229415698,1,1,87,0,0,1,6563497,1.0
1153,0,1,0,3512942635,0,0,43,1,0,1,3782437,1.0
1154,1,1,1,861510580,13,1,52,1,0,1,10000000,1.0
1155,1,1,1,2642747917,352,0,30,0,0,1,1569,0.0
1156,0,1,0,2149463140,1094,0,38,1,0,1,5103,1.0
1157,1,1,0,2551416472,35,0,50,0,0,1,34830,1.0
1158,0,1,0,1107223520,15,0,36,1,0,1,10000000,1.0
1159,0,1,0,2156047680,23,0,55,1,0,0,14691,0.0
1160,1,1,1,69191230,277,0,35,0,0,1,12119,1.0
1161,1,1,0,1118821851,0,1,50,0,0,0,102008,1.0
1162,1,1,0,2385310336,5,0,50,0,0,1,10000000,1.0
1163,1,1,1,69191230,5,0,34,0,0,1,12119,1.0
1164,0,1,0,3015445270,4,0,32,1,0,0,10000000,1.0
1165,1,1,1,69191230,18,0,35,0,0,1,12119,1.0
1166,0,1,0,661278997,0,1,61,1,0,0,10000000,0.0
1167,0,1,0,2850758159,12,0,27,1,0,1,10477,0.0
1168,0,1,0,3104599531,0,1,67,1,0,1,10000000,1.0
1169,1,1,1,3630769679,648,0,81,0,0,1,13288,0.0
1170,0,1,0,1746666264,2,1,46,1,1,1,10000000,1.0
1171,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1172,1,1,-1,2653344975,50,1,48,0,0,1,737360,1.0
1173,0,1,0,3497122257,0,0,37,1,1,1,10000000,1.0
1174,1,1,0,1314200674,0,1,81,1,0,0,10000000,0.0
1175,1,1,-1,3204896121,40,1,86,1,0,1,10000000,0.0
1176,0,1,0,1403423259,0,1,34,1,0,1,10000000,1.0
1177,1,1,1,69191230,66,0,35,0,0,1,12119,1.0
1178,1,1,0,1558061962,0,0,67,0,0,0,10000000,1.0
1179,0,1,1,1844079948,3,0,34,1,0,1,10000000,1.0
1180,0,1,0,1466611835,28,0,38,1,0,1,6329113,1.0
1181,0,1,0,644120694,33,0,56,1,0,1,741933,1.0
1182,0,1,-1,599453285,1,0,108,1,0,1,10000000,0.0
1183,1,1,0,2892638214,4,1,33,0,0,1,10000000,1.0
1184,1,1,0,3659159763,21,0,21,1,0,1,10000000,1.0
1185,1,1,-1,3334053777,23,1,38,0,0,1,10000000,1.0
1186,1,1,1,389225478,36,0,73,0,0,1,768,1.0
1187,0,1,1,760202932,3,0,42,1,0,1,10000000,1.0
1188,0,1,0,3233397511,0,1,42,1,0,0,10000000,1.0
1189,1,1,1,1174163531,7,1,32,0,0,1,305,0.0
1190,1,1,0,1883948041,2,1,60,1,0,0,10000000,1.0
1191,1,1,-1,3088654282,356,0,61,0,0,1,14278,0.0
1192,1,1,1,2899943822,3,1,87,0,0,1,1,0.0
1193,1,1,0,3088652599,99,0,34,0,0,1,92467,0.0
1194,0,1,0,3562480528,27,0,41,1,0,1,10000000,1.0
1195,1,1,-1,1211368985,174,0,45,0,0,1,481,1.0
1196,1,1,0,599674706,220,0,70,0,0,1,167,1.0
1197,1,1,0,3509828756,47,0,37,1,0,1,10088,0.0
1198,1,1,0,758924136,83,0,35,0,0,1,9989,1.0
1199,1,1,-1,1578585199,26,0,26,0,0,1,1824393,1.0
1200,1,1,0,1746428314,113,0,24,0,0,1,2702074,1.0
1201,1,1,1,2778729748,73,0,30,0,0,1,11956,1.0
1202,1,1,0,1746428628,31,0,34,0,0,1,128737,1.0
1203,1,1,0,1749449282,2,1,47,0,0,1,402649,1.0
1204,0,1,0,3582289931,0,1,51,1,0,0,10000000,1.0
1205,0,1,0,387654504,0,0,101,1,0,0,10000000,1.0
1206,0,1,0,3272879935,0,1,189,1,1,1,10000000,1.0
1207,1,1,-1,2659254355,264,1,93,0,0,1,199395,1.0
1208,0,1,0,1567825000,0,0,44,1,0,0,10000000,1.0
1209,1,1,0,3701393499,18,1,49,1,0,1,10000000,1.0
1210,1,1,0,599674706,217,0,73,0,0,1,167,1.0
1211,1,1,-1,2264205922,27,1,61,0,0,1,69856,1.0
1212,0,1,0,3519740994,2,0,46,1,0,1,10000000,1.0
1213,1,1,1,2542501898,4,0,41,0,0,1,1250938,1.0
1214,0,1,-1,1539568008,4,0,47,1,0,1,10000000,1.0
1215,1,1,1,400762400,73,1,51,0,0,1,10000000,0.0
1216,1,1,1,1084908074,87,0,35,0,0,1,12119,1.0
1217,0,1,0,1268929812,154,0,36,1,0,1,1342059,1.0
1218,1,1,-1,1177163571,124,0,69,0,0,1,25403,1.0
1219,1,1,1,2542501898,4,0,41,0,0,1,1250938,1.0
1220,1,1,0,2680905882,20,0,44,0,0,1,4210214,1.0
1221,1,1,0,1755360934,0,1,142,1,0,0,10000000,0.0
1222,0,1,0,2671847414,5,1,90,1,0,1,10000000,1.0
1223,1,1,0,1406844042,303,0,75,0,0,1,10000000,1.0
1224,1,1,1,3104996982,54,0,33,1,0,1,8791044,1.0
1225,1,1,0,2311943190,0,1,44,0,0,0,10654,1.0
1226,0,1,0,3507584869,23,0,70,1,0,0,10000000,0.0
1227,0,1,0,2297635481,0,1,36,1,0,0,10000000,1.0
1228,0,1,0,1255205919,0,0,36,1,0,0,6277802,1.0
1229,1,1,0,1760465853,39,1,42,0,0,1,10000000,1.0
1230,1,1,1,3645522199,438,0,23,0,0,1,723,0.0
1231,1,1,1,64975801,2,0,63,0,0,1,2418,0.0
1232,0,1,0,3468476898,74,0,32,1,0,1,4825522,1.0
1233,0,1,0,2915134218,15,0,39,1,0,1,10000000,1.0
1234,0,1,0,3107303693,2,0,35,1,0,1,10000000,1.0
1235,1,1,0,1884189957,1,1,49,1,0,1,10000000,1.0
1236,1,1,0,2917982794,0,1,46,1,0,0,7600069,1.0
1237,1,1,0,1137178638,5,0,73,0,0,1,564,1.0
1238,1,1,1,2378290453,10,1,55,0,0,1,1154,1.0
1239,0,1,0,1176998609,0,1,71,1,0,0,10000000,1.0
1240,0,1,0,1336552392,0,1,33,1,0,0,10000000,1.0
1241,1,1,-1,2822702170,16,0,72,0,0,1,3210272,0.0
1242,1,1,1,3651141867,54,1,76,0,0,1,10000000,0.0
1243,0,1,0,3516340770,0,1,55,1,0,0,10000000,1.0
1244,0,1,0,2147625567,5,0,47,1,0,0,3377,1.0
1245,0,1,0,392791595,2,1,33,1,0,1,1071498,1.0
1246,0,1,0,2366169283,0,0,54,1,0,0,10000000,1.0
1247,1,1,-1,3088654282,356,0,61,0,0,1,14278,0.0
1248,0,1,0,1034005586,0,1,102,1,0,0,6131140,0.0
1249,0,1,-1,576873246,1,0,50,1,0,1,10000000,0.0
1250,1,1,0,2162369582,10,0,35,0,0,0,3992,1.0
1251,1,1,1,2542501898,4,0,41,0,0,1,1250938,1.0
1252,0,1,0,842942209,19,0,43,1,0,1,10000000,1.0
1253,1,1,0,232968771,15,0,29,0,0,0,527928,1.0
1254,1,1,0,2990429923,3,1,88,0,0,1,7249813,1.0
1255,0,1,0,2160532593,55,0,44,1,0,1,1296753,1.0
1256,1,1,0,3238354256,10,0,71,0,0,1,5612,1.0
1257,1,1,0,401358483,1,1,68,0,0,1,10000000,1.0
1258,0,1,0,3496061916,68,0,31,1,0,1,1771163,1.0
1259,1,1,1,1734780640,283,0,47,0,0,1,13,0.0
1260,1,1,0,2164050678,0,1,76,0,0,0,8708,1.0
1261,0,1,0,1113628802,21,0,39,1,0,1,10000000,1.0
1262,1,1,0,1137178634,0,1,83,1,0,0,15302,1.0
1263,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1264,0,1,0,2919111924,0,1,24,1,0,0,10000000,1.0
1265,0,1,0,1757943647,0,0,67,1,0,0,10000000,0.0
1266,0,1,-1,577145012,1,0,32,1,0,1,10000000,0.0
1267,0,1,0,2928358521,1,1,101,1,0,1,10000000,1.0
1268,0,1,1,1177163675,105,0,40,1,0,1,238660,0.0
1269,1,1,0,1535562922,20,0,21,0,0,1,10000000,1.0
1270,1,1,0,873662235,0,1,44,0,0,1,2018099,0.0
1271,0,1,0,1489372980,4,0,39,1,0,1,2221566,1.0
1272,0,1,0,3519740969,7,0,48,1,0,1,17554,1.0
1273,1,1,0,3468534682,2,0,34,0,0,0,10000000,1.0
1274,1,1,1,2899910638,2,1,87,0,0,1,1,0.0
1275,1,1,0,3334151301,40,0,22,0,0,1,10000000,1.0
1276,1,1,0,1137178634,5,0,94,0,0,1,564,1.0
1277,1,1,0,3630769677,280,0,40,0,0,1,467,1.0
1278,1,1,-1,3497105616,2,0,28,0,0,1,10000000,0.0
1279,0,1,0,1360010697,0,1,38,1,0,1,5382526,1.0
1280,0,1,1,2734237149,87,0,96,1,0,1,1509540,1.0
