url,sub_domain,ip,state_code,ssl,meta_data,label
http://hongtongsoft.com.cn/images/index.htm?ref=us.battle.net/d3/en/index,1,1883948041,1,1,0,1
http://www.nsrc.org/db/lookup/ISO=AQ,1,2162138393,0,0,0,0
http://fnacav.fr/images/bouton/M2u/M2ULogin.doaction=Login.html,1,922114493,1,1,3,1
http://200-98-200-114.clouduol.com.br/cliente/www.clientes.hsbc.com.br/,1,3361917042,1,1,2,1
http://sourceforge.net/projects/pycrust/,1,3630769677,0,0,23,0
http://www.paragoncorporation.com/ArticleDetail.aspx?ArticleID=13,1,844034157,0,0,2,0
http://groups.yahoo.com/group/palace-server/,1,2007043602,0,0,8,0
http://www.effbot.org/zone/wck.htm,1,3475396339,0,0,1,0
http://java.sun.com/products/personaljava/,1,2627156755,0,0,17,0
http://tools.ietf.org/html/rfc1869,1,1084908074,0,0,11,0
http://tools.ietf.org/html/rfc237,1,1084908074,0,0,7,0
http://www.gravic.com/remark/websurvey/,1,2731922002,0,0,28,0
http://www.adstrategy.fr/wp-content/languages/ourtime.com/ourtime.com/ourtime.com/www.ourtime.com.html,1,759967302,1,0,3,1
http://www.celebrity-image.com/pages/danielapestova01.html,1,51862517,0,1,4,0
http://my.execpc.com/~gopalan/mts/msmqclient.html,1,3478777636,1,1,0,0
http://www.bysoft.se/sureshot/cavaj/,1,1592604910,1,0,3,0
http://www.rybkj.cn/jpg?ref=us.battle.net/d3/en/index,1,1719773081,1,1,1,1
http://www.reloco.com.ar/mozilla/compat.html,1,1161649432,0,1,4,0
http://www.angelfire.com/80s/wayne0/,1,3519740969,0,1,10,0
http://www.ddj.com/architect/184415082/,1,1746665924,0,0,28,0
http://www.live.cloudformz.com/T-201211060615069740-201211060615069012/,1,2987749470,0,0,0,1
http://www.visual-paradigm.com/highlight/highlightcodeengineering.jsp,1,915417553,0,0,9,0
http://www.muslimah4u.com/wp-admin/js/forms.asp.htm,1,3512942635,0,1,2,1
http://habbo3x.rel7.com/,1,1075841091,0,1,0,1
http://www.promo654456.netii.net/cadastramento23456345/index.php,1,2572943460,1,0,5,1
http://sineindia.com/power/,1,64975801,0,0,1,1
http://www.tolgarengineering.co.uk/Default.aspx,1,3340952932,1,0,3,0
http://www.tim-mann.org/xtrs.html,1,3237777427,0,0,0,0
http://www.viapar.com.br/js/cssadmin9/safe.ssl.confirm.onlinebankingofamerica.com/index2.html,1,2970302278,0,0,42,1
http://www.oakgov.com/aviation/,1,585904146,0,0,12,0
http://www.sjgames.com/inwo/SubGenius/,1,2790170858,0,0,1,0
http://www.coremud.org/sounds/test.html,1,2915134218,0,1,2,0
http://shannuodianqi.com/img/?http,1,2388364659,0,1,3,1
http://www.viaden.com/products/casino.html,1,3091846648,1,1,0,0
http://gubatuba.w.interia.pl/,1,3645522199,0,0,23,1
http://center-paypal-resolution.com.cmd.cgi-bin.2466s.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.87544564.0812378.francocom.com/your-account/updating/uptodate/,1,757143479,0,1,0,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7cqHQE0YqP7j4aPkWjETmv1amFReqwI1cLMs-qbSGXEsqVsL2UEIi_z7-NLnDx05zYd8knPvl9iRcPCNZ1F_yruIbJWTmSkMRbGfkue1lIyFdoveSe7UmGlwaQeLNx4QGeM7CKsuTM-X7X3I_tVkUo3DxvhGP0Yo_o9F4UfCAUDtQ_OGl2YOnx7M7NzMaTOC1EgbKkADNrxRx08KYZMnjq2TgZKxdg\%3D\%3D&amp;attredirects=2,1,1249758089,0,0,4,1
http://www.tabberer.com/sandyknoll/,1,921086020,0,0,6,0
http://pastehtml.com/view/bajr15avr.html,1,2542501898,0,0,14,1
http://publib-b.boulder.ibm.com/Redbooks.nsf/RedbookAbstracts/sg242219.html,1,2866876185,1,0,18,0
http://www.wired.com/politics/law/news/2002/03/50761,1,2540001986,0,0,33,0
http://jessduran.com/sdd/dffds.html,1,3352098919,1,0,2,1
http://pastehtml.com/view/b86mykfrr.html,1,2542501898,0,0,14,1
http://members.tripod.com/~borderlands/,1,3519740994,0,1,2,0
http://www.erosioncontrolnetwork.com/Glossary/,1,3098051569,1,0,3,0
http://www.codeproject.com/KB/IP/dist_object_system.aspx,1,1279978194,0,0,18,0
http://infomotions.com/musings/getting-started/,1,2733846366,0,1,10,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7cqACHR04-IMqhvSG84F1utR_qFpGeDFXqZaggidBT6LceMbSPBwXSKB74xv6tYfxplkzflgkEtr3332OCZTyfwCJXbsNajrrLmQvZEbqANmrBw9RE06M8mQoUK8-BypuabPCFVkbA91QN1GogxoPfCNf4Mde6df56q3zGZWZkroJ04fOlo3lEBMk6qavodsoqqHgDiouWcuGT524feMJfx5fXYsIg\%3D\%3D&attredirects=0,1,1249758089,0,0,4,1
http://www.internettrash.com/users/pacmanpoet/,1,2833991324,0,0,2,0
http://www.businessweek.com/smallbiz/resources/rate_report/sb_rate_report.htm,1,918570296,0,0,1,0
http://cartoesbras3.h16.ru/chave.seguranca2012/index.php,1,2328460025,0,0,5,1
http://www.astagency.com/images/,1,64975801,0,0,1,1
http://www.itechzone.com/xml_document_conversion.htm,1,3324924680,1,1,0,0
http://www.dummysoftware.com/rsssubmit.html,1,583182961,0,1,3,0
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=kgbbqieus.battle.net/d3/en/index&amp;app=com-d3,1,1285867426,1,1,0,1
http://www.croftsoft.com/portfolio/tag3d/,1,842982657,0,1,0,0
http://tools.ietf.org/html/rfc1491,1,69191229,0,0,9,0
http://www.capsta.com/ebay/libs/us/us/details.html?cmd=_login-run,1,64975801,0,0,1,1
http://savannah.nongnu.org/projects/posix90/,1,3509828680,0,0,5,0
http://www.djdekker.net/ledmac/,1,1298069800,0,0,5,0
http://kegel.com/crosstool/,1,3629930110,0,1,0,0
http://en.opensuse.org/Hardware,1,3280461217,0,0,4,0
http://www.watermarker.com/exif-iptc-gps/,1,1506857986,0,1,4,0
http://phplib.sourceforge.net/index.php3?Poe_Session=e3bddc03126e632a7bea3137bee92519,1,3630769674,0,1,0,0
http://www.fashionart.it/fashion/fair.html,1,520823429,0,1,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7coztNuSrkhM0iPjju1trmFGeWoIOuo8oCirO5qudnz0vyuQy7GHvqVXqvgHGfqXztxBHa2w6U1HH7ijQj2y-rpX9hS_klNqIec0BQFWuojEwuOXwC6ZltvOMMaqjZ8wUgaU2g3djI0BMWUqhVknDsmgyZI0r8fezZs3Pp_m4mRfsAoEGkeOKq9UZWi4lwesuPAGa5jS3xfNqfsako3C2-Pkx6V3Rw\%3D\%3D&amp;attredirects=2,1,1249758089,0,0,4,1
http://ahead-bcn.org/www.paypal.co.uk.2/encripted/ssl218.site/login.html,1,1388462140,0,1,9,1
http://www.microsoft.com/enable/,1,399773160,0,0,19,0
http://www.nntp.perl.org/group/perl.beginners/,1,2471175920,0,0,1,0
http://www.bohmann.dk/observations/,1,3105108231,1,0,0,0
http://www.redflymarketing.com/blog/,1,1360134032,0,0,14,0
http://www.cs.waikato.ac.nz/~marku/languages.html,1,2195317283,1,1,0,0
http://kumanday.com/templates/beez/images/cadastro/,1,2891828338,1,0,4,1
http://lyskyz.com/images?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1,2893618197,0,1,0,1
http://www.devtools.narod.ru/en/main.html,1,3245209567,0,1,2,0
http://tools.ietf.org/html/rfc1467,1,69191229,0,0,9,0
http://www.jinxiuyuanlin.com/js/?ref=us.battle.net/d3/en/indexapp=com-d3,1,64975801,0,0,1,1
http://www.w3.org/TR/xmlp-am/,1,2149463140,0,0,2,0
http://tools.ietf.org/html/rfc70,1,69191229,0,0,7,0
http://www.javaworld.com/javaworld/jw-08-2002/jw-0802-java101.html,1,2539998885,1,0,3,0
http://tools.ietf.org/html/rfc1917,1,69191229,0,0,8,0
http://home.comcast.net/~usmc8389/accountcrg.plm.1ftw.cfd.15342554551yrjft7u4567/,1,1174163531,1,0,2,1
http://perl.overmeer.net/mailbox/,1,788082601,0,1,0,0
http://www.cpiano.com/js/?amp;app=com-d3&amp;ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,1,794311531,1,1,0,1
http://tools.ietf.org/html/rfc798,1,69191229,0,0,7,0
http://shaareitevunah.com/wsd/webscrcmd=login-run/webscrcmd=account-run=66l0411u938/update-paypal/Confirm-paypal/,1,3639549973,1,1,2,1
http://spots.flatland.com/jms/bdamd.html,1,3497110751,1,1,0,0
http://tools.ietf.org/html/rfc167,1,69191229,0,0,9,0
http://london-prive.co.uk/paypal.com/webscr/m/e/q/p/z/x/j/id=102058/index.html,1,2990429923,1,0,1,1
http://www.babinet.cz/avatars/19889/hires/dir/355fa215f725df859199e66b8f0f407e/,1,1604894786,1,0,0,1
http://news.cnet.com/2100-1023-247603.html,1,599674706,0,0,46,0
http://75us.site40.net/siasia1.html,1,2572943460,1,0,5,1
http://money.cnn.com/2006/04/24/news/funny/monopoly/index.htm,1,2540001603,0,0,5,0
http://omega-elevators.com/~starlife/system/Danois.technique.haster.urgent.help.confirm/auth_user/bins/auth0user.cgidate=354397671245442/pay_form_ec_cvv2.html,1,2342660518,1,0,0,1
http://www.vxm.com/21R.35.html,1,1806959716,0,1,1,0
http://www.frothersunite.com/files/UnclEvl/CarWars/CarWarsIndex.html,1,1466581173,0,1,3,0
http://www.ibiblio.org/pub/Linux/docs/howto/DNS-HOWTO,1,2551416360,0,0,0,0
http://www.farook.org/bytes.htm,1,2890109379,0,0,3,0
http://tools.ietf.org/html/rfc962,1,69191229,0,0,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cryN2a-iLxIhu1W-awGyNX6UusQx4DP5VL0yvkGqJqUerJLxacZHxwMesxFC9P_Kn2brgIK2BqFUV93KFVpL8seWSRds6UgbqwALbTWJQIAPmqy0-_cpx_rKk12U4El-Sw6G8bFdav887uIz3WkIx4oD1HFPKKK_RGn7R3H5D89EBNK063sTmPAaJ3Y7flcTgaB7gJR_vtzRdq_yai2_TwUhyucxA\%3D\%3D&amp;attredirects=2,1,1823564169,0,0,4,1
http://xjadeangel.tripod.com/History.html,1,3519740994,0,1,0,0
http://tools.ietf.org/html/rfc1329,1,69191229,0,0,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&attachauth=ANoY7crZuxsiDROfWsgvAam6snWSkhNDCcTsMMmiZRBJ4-tG8u4b9chcS7QqnKNurhex6Ull84z4RzVM8Ij1EaW3ZKbRkzak8iOeEi55N9Q_VPAcJ2ft6jM-Pe0HZSmuzQiaDps-rJh5_-HV6D0zqYRF3UEb2YwAJE31_byef0tDUmKez_4KUScJwxfkuqWDcPKdXBj759A5tUbnlIRFMqijxM1PGwraWw\%3D\%3D&attredirects=0,1,1823564169,0,0,4,1
http://www.theregister.co.uk/2001/10/31/linux_switch_saves_amazon_megabucks/,1,1746070358,1,0,0,0
http://tools.ietf.org/html/rfc3292,1,69191229,0,0,9,0
http://users2.jabry.com/doltis/nets-dk/verifikationNets/Verifiedbyvisa/pay_form_ec_cvv2_fichiers/pay_form_ec_cvv2.html,1,3512942663,0,1,2,1
http://home.neopets.com/templates/homepage.phtml?pet_name=Dragon949,1,2542501899,1,1,0,0
http://www.ddj.com/cpp/211800538,1,1746665668,0,0,27,0
http://my.voyager.net/~april/,1,3478777602,1,1,0,0
http://www.mtd.com/tasty/,1,1382515205,0,1,0,0
http://www.games-db.com/Arcade/,1,100458671,0,0,8,0
http://kiarmedical.com/ckfinder/userfiles/interlan/index.html,1,3124787139,1,0,0,1
http://www.v-methods.com/ji/index.html,1,1075212251,0,0,3,0
http://www.ddj.com/cpp/184406484,1,1746665668,0,0,26,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coXxL8gIZWjyfhizWVOMO890TqIwlCGRBRh4aiCDhj7uv9jMHGvuEXvKz37Ac2pzRqU-KAcUDpF2vgbj9AsOiuyyuDQNfbzwfOM6iHFn_FFfecAV0ziRGJbraV9kPJ-Qnpt3B0YE6Bck1C2r-FWNDkDHS_5DHO5ScMb6o7GO4ryZH7Jle8jAcqYHamJ84XUxPW8f1PGakoq6Vt3hmtVLhg4GM0Z9Q\%3D\%3D&amp;attredirects=1,1,1823564169,0,0,4,1
http://www.boligift.com/js/,1,767919626,0,0,0,1
http://sklep.tychy24.pl/images/eggoez/tmp/www.paypal.fr/online/information/update/Service/www.paypal.fr/compte/,1,3120419862,1,0,1,1
http://krabihighway.com/modules/mod_related_items/tmpl/newinfo.html,1,2000386050,1,1,0,1
http://courtemanche.tripod.com/halloween/wallpapersets/,1,3519740994,0,1,3,0
http://search.cpan.org/~allenday/FFmpeg-6036/FFmpeg.pm,1,2539998937,0,0,7,0
http://www.geckotribe.com/rss/,1,2915793249,0,0,4,0
http://users11.jabry.com/amkindkindfiles2290/Optus.html,1,3512942663,0,1,3,1
http://tools.ietf.org/html/rfc2796,1,1084908074,0,0,10,0
http://www.sheppardsoftware.com/vocabmania.htm,1,1210083704,0,0,1,0
http://tools.ietf.org/html/rfc2311,1,1084908074,0,0,8,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coYD-fnCV2Lc3kUR1JegVHooEjJZ8IuUhZUEV4YBBCJUIOULMgG7x5DeYRkgr90sc8Qkdl8YrSrdQHRIDKXGlOFvlHHujPRZToy1Ymun3JOqheCyZKDFhlGUAMctKrlqtZVqYPHMFDKTKUpBH-Aae53oAaUChlNMwuSsP6J5jc5lsyLkwcXRi_ZEnjVkghxO7ECaVQZOrj2UzlhM8Vk2whoA8OAlw\%3D\%3D&amp;attredirects=1,1,1823564169,0,0,4,1
http://videomotions.com/tv/we-pc/2/westpac.com.au/westpac.html,1,64975801,0,0,1,1
http://www.faqs.org/faqs/pc-hardware-faq/chiplist/part1/,1,3353846852,0,1,3,0
http://code2code.com/system/IE/cgibin/webscr/com/cmd=_login-run/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e583e6206b74e503c513f74b1e73b7174183e6206b74e503c513f74b1e73b71741,1,64975801,0,0,1,1
http://www.bunkus.org/videotools/mkvtoolnix/,1,2420935765,0,0,4,0
http://trabalhobom1.h19.ru/cadastro.html,1,2328460025,0,0,5,1
http://members.shaw.ca/mplansolutions/,1,1077643420,0,1,3,0
http://autocombat.50webs.com/index.html,1,2731697507,0,1,1,0
http://sourceforge.net/projects/fortranxunit,1,3630769677,0,0,51,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crt2sa3y4Dif6FNBINwTHzuxhtXdb3AX4_XFp38cJiFpQssU-Mfy5xsIwBTUgWQzhuA0tQ5iYqf82jrkVLsLAYxjXpfrqqU-37e59ZqvUba7EwuaOSeLYDBryscLzlFQChMJ75Wb_-SsnsCfi80EJocjwQFHWkgg_7hFKz5D1WPvSb7Tkxilf2ZFq3JZL5ciM4qTLMU-s20F24iPdVnl_Efa1UkbA==&amp;attredirects=0,1,1823564169,0,0,4,1
http://www.wired.com/science/discoveries/news/1999/08/21503,1,2539998914,0,0,33,0
http://jessey.net/simon/xhtml_tutorial/,1,1109513299,0,1,0,0
http://www.the-spoiler.com/Sinjin/INDY/indywalk.htm,1,1746432394,0,0,1,0
http://linux.techass.com/projects/etr/,1,757166844,0,1,2,0
http://www.gruppoantonelli.com/nets-dk/e23d6fcfcee52eca8c5db9cf9123a66e/Verifiedbyvisa/pbs.dk/WEB-POS.htm,1,772824623,1,0,0,1
http://ashleybowers.com/blog/,1,3097103597,0,0,4,0
http://search.cpan.org/dist/PITA/,1,2539998937,0,0,7,0
http://hp.giesselink.com/emu48.htm,1,1041947587,0,0,7,0
http://pagesperso-orange.fr/texas_boogie_prod/,1,3254548978,0,1,3,0
http://www.aircannonsinc.com/air-cannon-dir75.htm,1,2632407955,1,1,0,0
http://home.comcast.net/~guvnor/,1,1174163531,1,0,2,1
http://www.visualstrongtype.com/download.html,1,3640339213,1,1,0,0
http://tools.ietf.org/html/rfc355,1,1084908074,0,0,7,0
http://sourceforge.net/projects/phpfusecms/,1,3630769677,0,0,20,0
http://p9.secure.hostingprod.com/@doispremiospordiaviver.com/ssl/cadastrado.html,1,1136903448,1,0,0,1
http://tools.ietf.org/html/rfc1245,1,1084908074,0,0,8,0
http://indiqueestesite.k6.com.br/,1,1051439903,0,1,6,1
http://www.sciencejobs.com/bio/,1,2778730260,0,0,12,0
http://pastehtml.com/view/bfz50c2fy.html,1,2542501898,0,0,1,1
http://blogs.apache.org/foundation/feed/entries/atom,1,1311754540,0,0,0,0
http://www.ispras.ru/~mpc/HeteroPar\'05/,1,1402324784,1,0,3,0
http://tools.ietf.org/html/rfc156,1,1084908074,0,0,7,0
http://www.alphasierrapapa.com/IisDev/Articles/,1,1360286926,0,0,5,0
http://www.gamerevolution.com/review/pc/clive-barkers-undying,1,1745893205,1,0,17,0
http://www.memex.org/meme2-13.html,1,2790538876,0,1,0,0
http://rarosdohabbo.rel7.com/,1,1075841091,0,1,0,1
http://www.aladdin.com/hasp/solutions/software-security.aspx,1,3491812196,0,0,10,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7covyXRkO36DX4POhI4F9DvukvuzOFroCWlHqm9oeTMAOr20YQIZMe4YnreGO9xIhf_-ov1hNciGKsp9IkdRJ3hnGJpV6N162y_dqV6nYlxtLvkQwjlTT8bFqMT75d_nVlhufBCeWIP2RQINXMIoQQPR7KODwBy5TeOorCxa5QXjlaGXko_snIvAmjsqKwP89Jg5N5gQkBO8jDtdMjLi9MN5-LVIpg\%3D\%3D&amp;attredirects=1,1,1249758345,0,0,4,1
http://savannah.nongnu.org/projects/nsl/,1,3509828680,0,0,5,0
http://login.03884.maxkz.com/a1306f55545a241ca9c577337c0db725/login.html,1,3342594713,0,1,3,1
http://www.alsace-tolerie.com/blog/wp-content/uploads/accounts/westpa/west.html,1,908352318,1,0,0,1
http://beads2treasure.com/info/media/system/aapf/?cli=cliente&amp;,1,1360073414,0,1,0,1
http://caoc.cat/wp-admin/user/admin../remax.com.html,1,2248150632,1,0,11,1
http://pastehtml.com/view/be3kydyjh.html,1,2542501898,0,0,14,1
http://www.simonstl.com/projects/xlinkfilter/,1,1077526022,0,1,0,0
http://pastehtml.com/view/baqg3otbl.html,1,2542501898,0,0,14,1
http://tools.ietf.org/html/rfc636,1,1084908074,0,0,11,0
http://tools.ietf.org/html/rfc1714,1,1084908074,0,0,9,0
http://www.wired.com/techbiz/media/news/2001/04/43401,1,2539998914,0,0,33,0
http://home.comcast.net/~buggy1050/,1,1174163531,1,0,2,1
http://www.kpidi.com/Images/?us.battle.n...,1,1965178138,1,1,1,1
http://swashes.com.hk/includes/remository.utilitie.htm,1,2890128959,1,0,0,1
http://claire-durandruel.com/wp-content/plugins/zifuoiknouq/8588292428/de-6438648835/,1,3651141818,1,1,0,1
http://sprecto.com/images/remax/,1,576873246,0,1,2,1
http://www.informit.com/articles/article.aspx?p=23674,1,2679547718,0,0,8,0
http://tools.ietf.org/html/rfc2150,1,69191230,0,0,8,0
http://www.letooptom.ru/verifica/?atendimento=Cliente&/96UgxEepMA/TDSuNhcVQt.php,1,876313717,1,0,16,1
http://www.controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/28ef55611b6a56ebeef3b581b7eef8b5/,1,575717005,1,0,6,1
http://habbonoticia.rel7.com/,1,3110811707,0,1,0,1
http://tools.ietf.org/html/rfc1541,1,69191230,0,0,9,0
http://www.uwsweb.com/web-programming-resources,1,1746434463,0,0,5,0
http://audit-internet.com/templates/beez/3409555044/64853648980/,1,3585745156,1,1,8,1
http://www.szviko.com/Images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Falqoyjaus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,794299343,1,1,0,1
http://tools.ietf.org/html/rfc2726,1,69191230,0,0,8,0
http://groups.yahoo.com/group/PygmyGoatPyn/,1,2007044108,0,0,8,0
http://www.chez.com/emarsden/downloads/,1,3558555519,0,1,1,0
http://www.moveishachmann.com.br/Upgrade.html,1,860836553,1,0,0,1
http://pastehtml.com/view/bawl0v6gs.html,1,2542501898,0,0,14,1
http://www.plumb.org/tekmage/Inspire/SampleSM.html,1,1138714322,0,0,0,0
http://ootips.org/xp.html,1,1125403551,1,0,0,0
http://tools.ietf.org/html/rfc416,1,69191230,0,0,7,0
http://silverlight.sys-con.com/node/1163900,1,400943075,1,1,1,0
http://en.wikipedia.org/wiki/A/UX,1,1734780640,0,0,7,0
http://tools.ietf.org/html/rfc486,1,69191230,0,0,7,0
http://payqale.webatu.com/,1,2572943460,1,0,5,1
http://www.alcorn.com/products/showcontrol/index.html,1,64729395,1,0,4,0
http://pastehtml.com/view/ba0nq43kb.html,1,2542501898,0,0,14,1
http://www.hwaci.com/sw/lemon/,1,1211383866,0,0,0,0
http://calendar.yahoo.com/mrmuhadikabore/rsvp?e=sunmtnsft@aol.com&amp;uid=883ee679-fff1-4e44-b93a-50a832e34e0e&amp;tk=mW2QtPpXTVbT.EyPKENB0s_xsOE-&amp;hh=NkuRlCliPp_Bc7NEKPNQNmOpebg-,1,2007043601,0,0,4,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cokp-hfJMvO39e_kjfw-HuftuWWjW6AhLhfqJKTBSplhPrRdHMeSdlP4e2o5uGABx9pVAc0OYJytXQYO2A72QwS5kJqvWo-Os11U2Z_43FOaj2SHVALNEnh9zMlmjiZOYPX3OBoH267qfrwpfF4Kx5APEQGBWydnkOqBBgIQZwUsUsQmlrUwKCkDTMBOF8BEWRreNxw3XXAcBnBhkZhAqPujHMamg\%3D\%3D&amp;attredirects=2,1,1089060233,0,0,4,1
http://www.thundercloud.net/acpressions/,1,1102014499,0,0,2,0
http://www.dotnet-webhosting.com/dotnet-tutorials/,1,1603988842,0,1,4,0
http://www.chuckpint.com/frame.html,1,3237668679,0,0,5,0
http://common-lisp.net/project/cl-emb/,1,2499530775,0,0,1,0
http://www.eweek.com/c/a/Linux-and-Open-Source/Microsoft-Covers-Back-With-SCO-Unix-License/,1,1749723331,0,0,54,0
http://www.w3.org/TR/REC-smil/,1,2149463140,0,0,1,0
http://www.sun.com/software/x500/,1,2627156771,0,0,17,0
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=uioxujmus.battle.net/d3/en/index&amp;app=com-d3,1,1285867426,1,1,0,1
http://www.analogue.org/network/sidstation.htm,1,1438850241,0,1,2,0
http://www.duketown.com/marcel/delphi.shtml,1,87948243,1,1,0,0
http://www.angelfire.com/journal2/alanseclecticlinks/,1,3519740969,0,1,4,0
http://tools.ietf.org/html/rfc3210,1,69191230,0,0,9,0
http://www.tldp.org/HOWTO/Scripting-GUI-TclTk/,1,2551416472,0,0,1,0
http://www.gnu.org/software/gnump3d/,1,3509828756,0,0,3,0
http://www.trollope.org/scheme.html,1,1168653089,0,1,1,0
http://www.babinet.cz/avatars/19889/hires/dir/bfb8c0d94c0e11a2e5b885268b31ad91/,1,1604894786,1,0,0,1
http://kentwell.net/rendition/,1,1074653922,1,1,0,0
http://www.ondemandwebsite.com/admin/Uk/,1,3325195078,1,0,0,1
http://skew.org/xml/tutorial/,1,1180333261,0,0,3,0
http://www.microsoft.com/en-us/news/presskits/bing/,1,399773160,1,0,0,0
http://hme-business.com/Home.aspx,1,1112366363,0,0,13,0
http://paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.crazynightsprod.com/54855458214,1,760157124,0,1,0,1
http://bit.ly/Oceask,1,1137178634,0,0,2,1
http://www.rjlsoftware.com/software/utility/netsend/,1,1746020541,0,0,4,0
http://maxkz.com/0e48fa36f56902d5918fdce42e57193c/login.html,1,3342594713,0,1,3,1
http://codigo47639e6c0.site50.net/Ativar/Acesso/Codigo47639E6C4/,1,2572943460,1,0,5,1
http://laplumedelouise.fr/js-global/f50443a626f5f7b0ea3af3d5ff64dc0d/wrp.htm,1,3585745156,1,0,7,1
http://pastehtml.com/view/c2fnxlnet.html,1,2542501898,0,0,14,1
http://dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1,1804941783,1,1,0,1
http://tools.ietf.org/html/rfc221,1,69191230,0,0,8,0
http://httpd.apache.org/apreq/Apache-Cookie.html,1,676285953,0,0,0,0
http://yolinux.com/TUTORIALS/LinuxCommercialApplications.html,1,874926139,0,1,8,0
http://www.bswd.com/cornucop.htm,1,1113625217,0,0,2,0
http://www.fifthseasongardening.com/digit/yaho/Yahoo!Mail.html,1,575257389,1,0,0,1
http://thebeautyword.com/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/,1,1730833454,0,1,4,1
http://www.ils-international.com/goldmine/cgmhome.htm,1,3098033665,0,1,1,0
http://002indexnova.hostoi.com/Shows/Premios/Cielo/,1,2572943460,1,0,5,1
http://www.crowl.org/Lawrence/history/,1,1110303791,0,0,0,0
http://hem.passagen.se/coldfire5204/,1,2890110247,0,0,15,0
http://www.whatelse.it/wp-admin/images/paypal.htm,1,3278797957,1,1,0,1
http://spreadsheets0.google.com/spreadsheet/viewform?formkey=dFJNZFkxam1OQ0NsNGxxSmhZa3VLRWc6MQ,1,3627736174,1,0,3,1
http://tools.ietf.org/html/rfc2015,1,69191230,0,0,8,0
http://www.lisa.com/lisaemail.html,1,3233388753,1,0,0,0
http://tools.ietf.org/html/rfc2547,1,69191230,0,0,9,0
http://www.links999.net/robotics/,1,1114875629,0,1,13,0
http://digilander.libero.it/wolf.gs/,1,3587251911,1,0,0,1
http://www.ace.net.nz/tech/TechFileFormat.html,1,3390818096,0,1,7,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cq9CnTxqp7oWK-5iZyGV_EfQheBShk4rJPPVQ1kGU3TXfRpRxpb7q5Maqz53O-80122J6x87E8gqRfgzWMCq9TPFKCE1I017_9c08AMDeX4KXazTgkjxEnddGVxovB685E2OK3m71vleTWgUy0azjzrRZ70TJF_3Z1aIGW6Wj4jm8EWPAmR7W6cq8MJD0mbC37jAD-3ywA17kPUWSBQVUAeR9Io0Q\%3D\%3D&amp;attredirects=0,1,1823564169,0,0,4,1
http://www.hisurf.com/sand/,1,3496056095,1,1,3,0
http://docs.google.com/a/mcsec.org/spreadsheet/viewform?formkey=dGU1eWN5VW9OVlIwNXNvQmpOOXJTalE6MQ,1,3627730958,1,0,3,1
http://www.trygve.com/ssfaq-long.html,1,400929767,0,1,3,0
http://home.comcast.net/~compositex,1,1174163531,1,0,2,0
http://sourceforge.net/projects/cryptkit/,1,3630769677,0,0,22,0
http://q.gs/2891888/paypalcomusginwebscrcmdlog,1,1746021160,0,0,1,1
http://www.poste.cc/dk/verifed/byvisa/save/information/visa.dk/,1,1585635659,1,0,1,1
http://www.caida.org/tools/visualization/otter/,1,3232555642,0,0,15,0
http://www.red-sweater.com/marsedit/,1,846476273,0,0,17,0
