url,short_url,state_code,url_length,meta_data,dash_count,activeDuration
http://www.newbethelonline.com/acc-update/,0,0,42,5,1,5466
http://amigocard.freeoda.com/promocacartaoamigo2012/cadastro/cadastro5.php?QBKZMSR5NNQG493545NKB83EC6W156ACVLCZFAYR4B12XYGX0764P3F06X74PHRAUWSOE86SDNITZ7YL3YRLG8UR2RFVQVYNK37VIKBCH7KWX02FXVV1S1XF6R3GP5BW2POQB1XUILE8GXEIB3OOBR41WO3N9WWAAUBO,1,0,43,0,0,5348
http://www.xljdr.org/fichiers/plaquette21/index.htm,0,0,51,0,0,5822
http://www.trixsystems.com/engineeringdocumentmanagementsoftware.html,0,0,69,3,0,9212
http://affiliatealmanac.com/systembanking/dce72118f12f63c524c72050e9f63829/,1,0,163,9,0,7909
http://www.honeynet.org/papers/bots/,1,1,37,8,0,7558
http://en.wikipedia.org/wiki/Six_Sigma,1,0,39,6,0,7237
http://spreadsheets.google.com/spreadsheet/formResponse?formkey=dFhocEhBMGt2M0RmWG1PeGRxQU1IN0E6MQ&amp;theme=0AX42CRMsmRFbUy04MzExYmE5OS1lOTcyLTRlMDctOGU1ZC02ZTUwNWM0MmVjNmY&amp;embedded=true&amp;ifq,1,1,200,3,0,8453
http://www.qmo-a.com/wp-content/plugins/akismet/7648824284/435353053/,0,1,69,0,2,126
http://groups.yahoo.com/group/jbumPOSI/,1,0,49,8,0,9424
http://www.javaworld.com/javaworld/jw-02-2007/jw-02-jruby.html,1,1,63,3,4,9116
http://tblacklist.za.pl/,1,0,13,3,0,7410
http://www.xceedsoft.com/products/FtpLib/,1,0,55,14,0,9458
http://www.angelfire.com/vt/thenorthpole/cards.html,0,0,51,0,0,8058
http://www.alphaworks.ibm.com/tech/tk4mpeg4/,1,0,47,8,0,12651
http://www.cristallight.com/homeprintpublisher.htm,1,0,47,8,0,6068
http://tools.ietf.org/html/rfc2005,1,0,35,8,0,9372
http://www.zeltser.com/multi-firewall/,1,0,57,13,1,7639
http://www.yaoyuan.cc/JS/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,0,0,98,3,1,2231
http://www.altova.com/xml-editor/,1,0,40,60,1,7577
http://home.comcast.net/~clark4ad/453650344541fa3640b8dfba9cf6ea9.html,1,1,69,2,0,6497
http://pagesperso-orange.fr/anne.pietrasik/,1,0,43,10,1,4866
http://pastehtml.com/view/beo77k3x8.html,1,0,41,14,0,4301
http://members.tripod.com/~Hovea_Music_Press/JonesMDTypeset.html#charges,0,0,72,3,0,9535
http://www.czmdzx.cn/Img/index.htm?ref=us.battle.net/d3/en/index,0,0,64,3,0,95
http://www.linabtechnologies.com/media/system/js/1df82f48fefcf65875ff9ad366b4496c/Einloggen.htm,1,1,91,4,0,3322
http://en.wikipedia.org/wiki/Gopher_(protocol),1,0,47,6,0,7237
http://www.surfpoint.ch/index_e.html,1,1,36,6,0,5322
http://neuornaments.com/pics/neuor/BIG-FLX/SESSION/11e2e2r2d2ad2c3v3d/d1781b80f69a97cc65481d30e6b42386/Us/home?1EQSJDHGAO177SHGASFQ37P8ZGEGQS9012FAO12DAZKK9O3QSDS7QDQSHA88d658b1e33eb7dd68daaf194056f06388d658b1e33eb7dd68daaf194056f063,0,1,233,0,1,87
http://creeksideshowstable.com/Paypal_Virefication/119d956726658d3736d59b5e9c1d4de7/new1/216cf3b16d7e6322a283a5a81bd2bb46,0,1,121,0,0,4106
http://www.gamepro.com/article/reviews/89268/genji-days-of-the-blade/,1,0,28,20,4,10423
http://xmlgraphics.apache.org/batik/,1,0,37,2,0,9341
http://allanna.tripod.com/realm.html,0,0,36,0,0,9535
http://www.linabtechnologies.com/tmp/15ba7d342ea71bb5e0be3e01c734beb9/Einloggen.htm,1,1,79,4,0,3322
http://www.arjay.bc.ca/Modula-2/m2faq.html,0,0,42,8,1,7353
http://www.ddj.com/cpp/184401562,1,0,24,26,0,8170
http://www.freewebs.com/bdwholesale/,1,1,37,1,0,7453
http://www.scl.csd.uwo.ca/~bill/Papers/omVmml/omVmml.html,0,0,57,7,0,7329
http://pastehtml.com/view/baznpcrhf.html,1,0,41,14,0,4301
http://www.ej-technologies.com/products/jclasslib/overview.html,1,0,38,55,1,4776
http://macacolostmoneyhabbo.rel7.com/,0,0,37,0,0,736
http://users.belgacombusiness.net/arci/applet/,0,0,46,7,0,7610
http://www.newbreedsoftware.com/defendguin/,0,0,43,3,0,8148
http://15aaf879.whackyvidz.com,1,0,35,3,0,5476
http://www.everypoet.com/exchange/promotion.htm,0,0,47,3,0,7594
http://www.stunnix.com/prod/po/overview.shtml,1,0,27,11,0,6450
http://www.jedsoft.org/jed/,0,0,27,3,0,6835
http://www.planetmvs.com/ibm-main,1,0,30,6,1,7502
http://www.edgson.net/isinglass,1,0,32,1,0,7229
http://workingwithwalter.com/images/Paypal_Virefication/8407ec4a3ad5d9e74ab5c05979c3a6bf/,0,1,89,0,0,473
http://affiliatealmanac.com/systembanking/164ef9c060d9ff3644b492253c24b68a,1,0,163,9,0,7909
http://joopbv.createsend1.com/t/j-l-eurvl-l-s/,1,0,34,1,4,6086
http://www.tek-tips.com/threadminder.cfm?pid=271,1,0,49,20,1,8494
http://www.sentex.net/~mwandel/jhead/,1,0,37,0,0,7309
http://www.qdking.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,1,0,22,5,1,924
http://www.cs.aau.dk/~normark/elucidative-programming/,1,0,57,0,1,8407
http://www.artima.com/cppsource/,1,0,33,0,0,9028
http://www.guild.net/~schwern/papers/Why_I_Am_Not_A_Java_Programmer/why.html,0,0,76,0,0,9105
http://www.rebol.com/docs.html,0,0,30,9,0,8649
http://tools.ietf.org/html/rfc2631,1,0,35,8,0,9372
http://rzr.online.fr/docs/java/00index.htm,0,0,42,3,0,4330
http://groups.yahoo.com/group/arduinguild/,1,0,52,8,0,9424
http://www.math.cas.cz/~mfcs2001/,1,0,36,4,0,8915
http://www.microsoft.com/en-us/download/details.aspx?id=7973,1,1,54,16,1,10781
http://abcits.in/wp-content/page/7b3e6731904b73e3389450a5639aadcf/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efce75a9f10933c5dff1c753ee03b0a19bde75a9f10933c5dff1c753ee03b0a19bd,0,0,230,2,2,453
http://hwalong.tacomall.com.tw/eng/en_index.htm,0,0,47,3,0,8095
http://tools.ietf.org/html/rfc2947,1,0,35,8,0,9372
http://bypass.fr/media/js/www.discovercard2.com/,1,1,52,6,0,5439
http://news.cnet.com/2100-1023-247218.html,1,0,76,48,2,9743
http://tools.ietf.org/html/rfc3069,1,0,35,9,0,9372
http://www.ringsurf.com/ring/Lawblogs/,1,0,39,4,0,8116
http://www.sparxsystems.com.au/UML_Tutorial.htm,1,0,59,3,0,6700
http://www.onlinepictureproof.com/epw,1,0,38,0,0,5144
http://www.mikuharuno.iamspace.com/jav/girl.htm?to=www.megaupload.com/?d=2RJ1X53P,0,0,81,0,0,4307
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coraR3N8X80pGGJ6bjoEUDTw_ZoJxvtqBb8cWedJw7pctBMJroETH4v1skwsPQhd-iUe8YLcnAIYPAOyg-sJuKbX61NItlZE4DDSLsADOXjUw3QMLKgYCXMT_48RKUIrRctA5y33Cpn9Zvo0u5JvX63q6Q6J9GdoGx2T4ZuE726fhXijwYFKLJEIUakmjyB1qpHKD0NRrSNTUPQu3os8lk4UNZ9Zg==&amp;attredirects=1,1,0,298,4,6,8453
http://proptrackr.com/update/,0,1,29,5,0,4001
http://www.sai.msu.su/sal/F/1/RIGAL.html,0,0,40,0,0,7744
http://www.lcghresearchgroup.org/c/,0,0,35,2,0,765
http://java.sun.com/javase/,1,0,41,17,0,11662
http://tools.ietf.org/html/rfc2409,1,0,35,9,0,9372
http://sevkon.net/js/?ref=3d3dus.battle.net/d3/en\%=,1,1,60,0,0,196
http://www.g4tv.com/techtvvault/features/40573/The_Lord_of_the_Rings_The_Fellowship_of_the_Ring_GBA_Review.html,1,1,108,18,0,6966
http://tools.ietf.org/html/rfc1280,1,0,35,9,0,9372
http://www.smartwebby.com/web_site_design/dreamweaver_behaviors.asp,0,0,67,5,0,7279
http://tools.ietf.org/html/rfc1859,1,0,35,8,0,9372
http://sevkon.net/js/?us.battle.net/login/en/?ref=3D3D3D3Dht=,1,1,65,0,0,196
http://www.collidoscope.com/modernca/,1,0,44,12,0,7741
http://pastehtml.com/view/bbl23lz1q.html,1,0,41,14,0,4301
http://www.dymatec.com/index.htm,1,0,33,3,0,8029
http://www.music-notation.info/en/compmus/index.html,0,0,52,5,1,6992
http://tools.ietf.org/html/rfc2754,1,0,35,10,0,9372
http://www.wizhat.com/htmltags1.html,0,0,36,2,0,7581
http://tools.ietf.org/html/rfc2356,1,0,35,9,0,9372
http://www.wired.com/wired/archive/9.10/google.html,1,0,39,33,0,10213
http://www.elegancetech.com/csvb/csvb.aspx,0,1,42,4,0,6775
http://www.piecesautotuning.com/boutique/images/QAA/login.jsp.htm,0,1,65,0,0,6041
http://fun-dive.com/gps/?check=1i61025948.html,0,1,46,5,1,6742
http://www.informit.com/store/product.aspx?isbn=020141998X,1,0,88,8,0,7953
http://tamilcircle.net/index.php/plugins/content/sexybookmarks/plugins/system/jceutilities/css/components/com_jomcomment/templates/boxy/document/UTHR/information/Information_Bulletin_No_41.pdf,0,0,192,14,0,7142
http://tools.ietf.org/html/rfc1076,1,0,35,10,0,9372
http://www.ouvidoriarecadastro.inc.se/,1,0,20,19,0,7175
http://premiadoopcao.comule.com/promocao/,1,1,46,5,0,4914
http://www.mokabyte.it/ginipad/english.htm,1,0,22,6,0,8036
http://tinyurl.com/ah47qsn,1,0,87,4,0,8453
http://www.theregister.co.uk/2002/06/29/ford_loses_2600_lawsuit/,1,1,63,0,0,8894
http://strategicimpactplus.com//,1,0,36,20,0,3474
http://www.mail-archive.com/curlbreaker-l@curl.com/,1,0,52,1,2,8241
http://www.peacefire.org/security/hmattach/,0,0,43,0,0,8854
http://www.zaccariapietro.it/wp-content/themes/amplus_v1.6/functions/cache/bbrichetadolanescu.htm,0,1,97,0,1,4043
http://pastehtml.com/view/c6iv9evlm.html,1,0,41,14,0,4301
http://www.babinet.cz/avatars/19889/hires/dir/4bf300942fcf8748685890f3733b6451/,1,1,76,0,0,7378
http://pastehtml.com/view/bg09zwjo4.html,1,0,41,1,0,4301
http://www.lamit.ro/two-way-satellite-internet-services.htm,0,0,59,8,4,5908
http://www.functionx.com/cpp/,0,0,29,2,0,7863
http://compraoucardcadastrocielo.net78.net/Cielo/Cielo\%25Cadastro\%25OuroCard\%25Cadastre-se\%25/cadastro.html,1,1,46,5,1,4914
http://www.dotconquer.com/projects/morph/,0,1,41,0,0,7366
http://www.tek-tips.com/threadminder.cfm?pid=219,1,0,49,16,1,8494
http://www.mark-weeks.com/chess/27ac$wix.htm,1,0,45,3,1,7709
http://pastehtml.com/view/bfnhs0g0w.html,1,0,41,1,0,4301
http://usacm.acm.org/usacm/,1,0,39,25,0,10493
http://www.kst365.com/js/?bjurezwssl=0&amp;dest&amp;secure.runescape.com/m=weblogin/loginform.ws?mod=www,0,1,104,1,0,4852
http://www.laboratorioclinicodesobral.com.br/libraries/openid/Auth/Yadis/kortvis/info.htm,0,1,89,0,0,4756
http://tools.ietf.org/html/rfc292,1,0,34,11,0,9372
http://www.w3.org/TR/xhtml1/,0,0,28,1,0,9620
http://www.gnu.org/software/auctex/,0,0,35,1,0,9114
http://tools.ietf.org/html/rfc1390,1,0,35,8,0,9372
http://groups.yahoo.com/group/QuestChat/,1,0,50,8,0,9424
http://tools.ietf.org/html/rfc456,1,0,34,7,0,9372
http://www.activewin.com/winvista/,0,0,34,5,0,8216
http://www.habbo3dpx.rel7.com/,0,0,30,0,0,736
http://www.angelfire.com/planet/cwtm/,0,0,37,2,0,8058
http://gislounge.com/features/aa022801.shtml,1,1,49,8,0,7139
http://www.mscape.com/products/index.html,1,0,22,1,0,8720
http://listemageren.dk/fontarkiv/,0,0,33,4,0,6602
http://sourceforge.net/projects/morseall/,1,0,42,17,0,7761
http://en.wikipedia.org/wiki/Rational_Unified_Process,1,0,54,6,0,7237
http://beautifulhomeservices.com/del/,0,1,37,1,0,5425
http://groups3101.rel7.com/,0,0,27,0,0,736
http://mediaghat.com//ajaxjs/admin/modules/FNB/www1.fnb.co.za/index.html,1,1,75,6,0,5106
http://paypal.com.cgi-bin.webscr.cmd.login-submitdispatch.careerdraw.com/login_account/d6e813dc3afe1fc2b1604cc8c2537cea/,0,0,120,3,2,262
http://www.zoner.com/photo-studio/,1,0,54,11,1,6708
http://www.lambdacs.com/debugger/debugger.html,0,0,46,2,0,9046
http://www.aurochs.org/games/cowthello/,0,0,39,14,0,6688
http://www.ican-nirvana.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,0,1,99,1,2,82
http://www.ibiblio.org/pioneers/,0,0,32,7,0,7421
http://www.softpanorama.org/People/Knuth/,0,0,41,3,0,8615
http://pastehtml.com/view/bg37q4upp.html,1,0,41,14,0,4301
http://www.visual-paradigm.com/product/sde/vs/,1,0,31,8,1,7093
http://pastehtml.com/view/bfndku9ar.html,1,0,41,14,0,4301
http://www.qtbar.com/toolbar/en/index.html,1,0,28,16,0,7745
http://www.thejournal.com/articles/18654/,1,1,101,15,0,9321
http://q.gs/2910400/login,1,0,43,1,0,290
http://berlichingen.tripod.com/desaigles,1,0,41,2,0,9535
http://dev.mysql.com/doc/refman/5.1/en/regexp.html,1,0,51,3,0,7947
http://pastehtml.com/view/bc1jvqoxz.html,1,0,41,14,0,4301
http://www.flippers.com/service.html,1,0,37,0,0,9010
http://www.josuttis.com/tmplbook/,0,0,33,4,0,7865
http://www.theregister.co.uk/2004/06/24/web_archive_british/,1,1,59,0,0,8894
http://www.glenmccl.com/glos.htm,0,1,32,0,0,9306
http://update2012.xp3.biz/update/user124221224/n13312424/B1354521/C3242536421132/update34523123134/X5342313425/W2313425423556/USER34563213254532/details.php,1,0,43,0,0,5348
http://www.alttosgroup.com/posters/2.0.8-2012-Sincronia-015892050111/,1,0,80,5,3,3508
http://www.cincomsmalltalk.com/blog/blogView,1,1,80,14,0,7591
http://code.google.com/p/exodus/,1,0,40,3,0,8453
http://plovdiv.techno-link.com/ClientsSites/Bakalski/Default.htm,0,1,64,0,1,8788
http://h2oiceland.com/cache/administrator_restore.htm,0,1,53,0,0,2220
http://allrecall.com/products/page4.html,0,1,40,1,0,6122
http://www.massena.com/darrin/pilot/tanda.htm,1,0,46,2,0,8932
http://www.techrepublic.com/article/transitioning-into-oop-implement-a-simple-session-enhanced-javabean/5134996,1,0,105,27,8,8022
http://www.smalltalk.org/usergroups.html,0,1,40,0,0,7956
http://tools.ietf.org/html/rfc1015,1,0,35,8,0,9372
http://www.cca.org/vector/,1,0,27,0,0,9833
http://smg.photobucket.com/albums/v478/sexsiangel/Graphics/,0,1,59,0,0,6391
http://irympleps.com/https/paypal.com/us/cgi-bin/login/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/sessionID953911/data/,1,1,185,10,5,8453
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp_3aUX2EqDtiHHvAqs4i2agfxWFdz30mxw__t7CYziVDf0nrknhj0t1xqs_2WDv1M6sm_my_FEWv2asZeA3TFJ00uHkJ-KgCxj3n8gU9g686dD4m2TxztMLMBAhKTW9AYpIJJITJodYkAplF2tWQxIF3Xp2P1MmYJpqbOE3xdNPAOPe5yQ4aYt3Jyg7ZZMk2_JWViLSzEBWGoyeznXNGM8k66WIw\%3D\%3D&amp;attredirects=2,1,0,298,4,5,8453
http://sirila.ee/wp-content/uploads/2012/04/daca/facem/o/facem/bine/,0,1,68,2,1,3778
http://www.tsxzsp.cn/tsspee/OA/leftpic/recadastramento.html,0,1,59,1,0,4342
http://pastehtml.com/view/bfvbr2z4y.html,1,0,41,14,0,4301
http://www.zenekpacc.za.pl/,1,0,13,3,0,7410
http://voltasairconditioner.com/Gmail/index.htm,0,1,47,0,0,1981
http://lua.lickert.net/index_en.html,0,0,36,4,0,7335
http://www.gamecabinet.com/sumo/Issue2/AdelVerpflichtet.html,0,0,60,1,0,9125
http://www.telusplanet.net/public/craiggy/electronic-cards/index.html,0,0,69,17,1,8793
http://vinayaprabha.com/modules/mod_syndicate/remax/index.html,1,1,66,3,0,5278
http://sourceforge.net/projects/gl-webservices/,1,0,48,30,1,7761
http://www.softsynth.com/hmsl/,0,0,30,1,0,8577
http://acc-central1.r-o-o-t.net/,1,0,77,1,4,6086
http://www.internaute.org/mailreader/,0,1,37,0,0,8274
http://www.wickle.com/ricochet/,0,0,31,2,0,7169
http://www.sabbasoft.com/mts_faq_mts.htm,0,1,40,0,0,7171
http://tools.ietf.org/html/rfc1959,1,0,35,9,0,9372
http://www.ibm.com/developerworks/library/x-html5/,1,0,51,16,1,12651
http://www.protectix.com/?interbiznet,1,0,33,3,0,7690
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqCx-TsrEdInTL9aLQQxha89h2qjcIHpLI_JeNHanOcLkBY-vUBPzY9mknCbeApwQu2gfgc80J1NH7XSQ1DQtcApuBF47EoSx6RxNIckuM01hjZ48sclGTeqwRR5OiVMKLGZf7bKREtKarZZ1GMkg9UrPJie4T-DX6eUs9FwzOgGe8POCZ0wY1dnJsCpAbQjebrqyXlpuvyILQZaPAd8Yu_9Mv0tw==&amp;attredirects=2,1,0,298,4,7,8453
http://piaypal.com/security/cards.php?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,1,0,62,1,1,6215
http://www.hexamail.com/rss2exchange/,1,1,38,0,0,6657
http://www.case-agworld.com/cAw.CK.html,0,0,39,2,1,8879
http://www.expinion.net/software/app_faqgenerator.asp,0,1,53,3,0,6411
http://www.agaveblue.org/projects/x10/,0,0,38,2,0,4538
http://tools.ietf.org/html/rfc166,1,0,34,15,0,9372
http://projects.haskell.org/haskellmode-emacs/,1,0,68,1,1,8730
http://www.softcomplex.com/products/tigra_menu/,0,0,47,3,0,7083
http://www.angelfire.com/wa2/carza/Carza.html,0,0,45,4,0,8058
http://gmacps.com/js/css_/img/webscr/cmd_/e2tUc17DNO4HbXV3GTuugM17.0.83.145.9.1.0/wo/1bef29add64c7f099eb7be2c345d7f78/,0,0,118,1,0,3482
http://www.zonecut.net/dns/,0,0,27,2,0,6877
http://www.piggott.net/~lnorred/page26.html,0,1,43,0,0,8596
http://www.jlcyedu.com.cn/images/?us.battle.net/login/en/?ref,0,0,61,0,0,1673
http://www.wired.com/techbiz/media/news/2000/11/40380,1,0,60,33,0,10213
http://addons.mozilla.org/seamonkey/browse/type:2,1,0,63,1,0,6736
http://www.boardgamegeek.com/game/12422,1,0,51,18,0,7476
http://diamondcitynews.com/logs/www.paypal.com/,1,1,48,0,0,3854
http://www.yazhong.com.cn/eng/index.htm,0,1,39,0,0,2501
http://www.sai.msu.su/sal/F/1/,0,0,30,0,0,7744
http://thomyson.superweb.ws/Update-Your-access-dringer-of-match-server-danish-work-planet/Driver-santas-many-holf-moroko-zanga-mark-paulk-henil/pay_form_ec_cvv2.html?cmd=_Processing,0,0,181,0,17,6212
http://tools.ietf.org/html/rfc790,1,0,34,8,0,9372
http://adcservic.php5.cz/,0,0,25,7,0,5981
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqHJ4wmS9bJ35xlaPRN9uuFI76JySzMtpZPvRu-B7TzsvrmMsuJkoJRDxfA_uvmdwcZZFsQ01_ZFStueVXK3ctbnY5ngtGcEbj15PyjgruEiz5xPVEMaVDlHj9d4cK-wr3XWLr7EOyjEV4n6Gbsz4mMZGKIsDv8VeWRWLy5rlO1JdA0Sfhz_pwwyxVEIikrwC7j6GB8nuDFetBKMkvM0_cCr794dg==&amp;attredirects=0,1,0,298,4,6,8453
http://teknocin.net//mobil/northrock.htm,0,1,40,1,0,1195
http://www.desilva.biz/css/,1,1,28,6,0,6925
http://www.zjxdpins.com/images/?us.battle.net/login/en/?ref=wmtopamus.battle.net/d3/en/index&amp;app=com-d3,0,1,107,0,1,658
http://www.bjazu.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;hbyjwcramp;ssl=0&amp;dest,0,1,111,0,0,252
http://thepluginsite.com/products/mutation/,1,0,44,5,0,7566
http://toolittletime.com/start.html,0,1,35,0,0,7828
http://www.kuro5hin.org/story/2001/8/22/164842/280,0,0,50,3,0,7634
http://tools.ietf.org/html/rfc1813,1,0,35,10,0,9372
http://www.pps.jussieu.fr/~henry/ojacare/index.en.html,1,0,53,6,0,2004
http://home.comcast.net/~spammeister/,1,1,36,2,0,6497
http://tools.ietf.org/html/rfc437,1,0,34,7,0,9372
http://www.eurospektr.com/images/news/NatWest.co.uk.html,0,1,56,2,0,4558
http://derelicte.co.uk/aol/index.htm,0,1,36,3,0,2558
http://www.angelfire.com/tx5/FyreHartFarm/,0,0,42,0,0,8058
http://www.usenix.org/publications/library/proceedings/coots99/full_papers/neumann/neumann_html/,1,0,104,0,0,12169
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coy1eJunGV4SwL3x4reasGBGVBdziTa_i5zkx4ZeXQC146CoMA-jK49wzuSKxL9ol1N6ugwfmczQj5j7fj1oDDE2bvo2Uyue99rEiubWrzak1t37CYS6vG-hb_k5VKkpmFGivCqWHipI7qk3xSNOnUmF9A8ypDHr7Y770eM7Th-fqadNgQe7xJZXU2wk12MMdwFXLyrxCZFXWjrEy-8fpJW9F_F7A\%3D\%3D&amp;attredirects=2,1,0,298,4,8,8453
http://blueridgetoastmasters.com/support.paypal.limited.paypal.com/us/cgi-bin/webscr.html,1,0,35,13,1,3458
http://www.linabtechnologies.com/media/system/js/5e7989e03aa1d1a0fbe78a604f2249ce/Einloggen.htm,1,1,91,4,0,3322
http://www.lambdacs.com/cpt/FAQ.html,0,0,36,2,0,9046
http://www.ibm.com/developerworks/library/j-robocode2/,1,0,55,16,1,12651
http://www.cnhedge.cn/js/index.htm?ref=vrxtretus.battle.net/d3/en/index,0,1,71,0,0,3671
http://www.search-south.com/Cardsulike/,0,0,39,4,1,7527
http://pastehtml.com/view/bhbv9zljz.html,1,0,41,14,0,4301
http://sourceforge.net/projects/pnamazon,1,0,42,24,0,7761
http://www.ringsurf.com/ring/songfairy/,1,0,40,4,0,8116
http://leobvp.com/xmlrpc/includes/http/customercard/discover/com/bankac/loginreg/707f5486763d4ee2dc4967d5aba51023/,0,1,114,0,0,351
http://www.radiatorcn.com/images/?us.battle.net/login/en/?ref=fqkuetgus.battle.net/d3/en/index&app=com-d3,0,0,105,1,1,5379
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7coi7tol4tTw_3-5f7G79ylbetzi5IblSs79cjzZPzykmEohStdHiRVVWIk64-hX0pvz0C5ByxiSyNxUbyD-pcRSr1YaEjaSq5_VJYNkyA5LMW-nWRz1Hn46NikiFm72tRvXV4usynEWIfrYCnKk7uZgecpZPqOwZLrAobYkeshQc1yMBjoX57wz-9iHN0PazYd3aqn4pCgZ9Hm1utwkSiszHfWA3Q\%3D\%3D&amp;attredirects=0,1,0,298,4,9,8453
http://www.zkwell.com.cn/js/?us.battle.net/login/en/?ref=lmtcxldus.battle.net/d3/en/index&amp;app=com-d3,0,1,104,1,1,3656
http://picasasicilia.com//components/com_realtyna/cache/update.htm,1,1,70,6,0,3452
http://www.ctd91.fr/admengages/central.de.relacionamento/#www2.bancobrasil.com.br/aapf/,0,0,87,5,0,3980
http://www.telos-systems.com/techtalk/,1,1,39,9,1,3636
http://www.theregister.co.uk/2000/12/18/warner_bros_harry_potter_dispute/,1,1,72,0,0,8894
http://www.nimret.org/seajug,1,0,29,0,0,6713
http://whitneyhess.com/blog/,1,0,29,12,0,5942
http://sourceforge.net/projects/pycrust/,1,0,41,23,0,7761
http://pastehtml.com/view/b9qa0za54.html,1,0,41,14,0,4301
http://www.santeodontologia.com.br/portal/wp-content/upgrade/NATWEST/index.html,0,1,79,0,1,4015
http://tools.ietf.org/html/rfc2552,1,0,35,9,0,9372
http://www.open-std.org/jtc1/sc22/wg21/docs/papers/2006/n1987.htm,0,0,65,0,1,6026
http://groups.yahoo.com/group/experimental-music-with-buzz/,1,0,69,8,3,9424
http://www.angelfire.com/on/dalusa/,0,0,35,0,0,8058
http://docs.google.com/spreadsheet/viewform?formkey=dFY0UGlYZlB2RGEzWGxiZ216clVUU3c6MQ,1,1,87,3,0,8453
http://www.sm.luth.se/csee/ra/,0,0,30,3,0,13336
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqqx2B-l3jgp3RJeotJNV-j9nVrb_YtsTFUN_tdR7wthhsV1ckCCPFLCIv-6-r-pDyVLu0umDHeOgBCAA9vh0CRFtt22Sjnj6n6K_Ym93Oy5vhaiu0ztdO_5j-KGxkd0gie9IYoGf97ZsL61fGtpeVnhobawTC_WaAN3mur4_bEJopOhLlI2B9fHgN2ozo31seU_SFEhHhtrsNdjL0LlweQtGfbOg\%3D\%3D&amp;attredirects=0,1,0,298,4,10,8453
http://store.ergoguys.com/kichcofu.html,1,1,37,0,0,6014
http://www.sevkon.net/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0,1,94,0,1,196
http://www.grsites.com/fonts/,1,0,37,6,0,8235
http://engsoccer.ru/wp-includes/Text/index.htm,0,1,46,0,1,3278
http://www.w3.org/TR/voicexml20/,0,0,32,1,0,9620
http://tulippark.cn/js/?us.battle.net/login/en/?ref=gqjhdtyus.battle.net/d3/en/index&amp;app=com-d3,0,1,99,0,1,56
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crsBSVZGvbNBczHkqqiBRzw6PhmmpQQGke5mR4j5ekJdc25GuQ3poSD_NDtmYx05PuZE14QtBWWs-dayIAEqQ8fyY370houKizRJrecolCwexFrf9iOoaZwSbcUpHyNcdg9Wg5wnHeFzY8_T0t9q8UCq6v5FFSnkeejCWdGO2BGBkAPOHv-TV8B_x8EMmCsLIg8bI4vz1nwNt2gy6Gjakf0-HSJPQ\%3D\%3D&amp;attredirects=2,1,0,298,4,7,8453
http://www.fifaonlineligen.com/cms_core/RELATION/nets3d.activate.htm,1,1,62,2,0,10068
http://www.rpg.net/reviews/archive/10/10766.phtml,1,1,50,0,0,8857
http://tools.ietf.org/html/rfc1002,1,0,35,10,0,9372
http://www.csn.ul.ie/~mel/projects/codeviz/,0,1,43,0,0,7724
http://spotlightongames.com/variant/kontor.html,0,1,47,0,0,7020
http://mindprod.com/jgloss/errormessages.html,1,0,50,8,0,8187
http://usersercure.x90x.net/public_html/index.php,1,0,163,9,0,7909
http://www.angelfire.com/tx/twincreeks/index.html,0,0,49,2,0,8058
http://paypaluser.3web.me/,0,0,26,3,0,700
http://www.angelfire.com/md2/clusterfly/,0,0,40,2,0,8058
http://tools.ietf.org/html/rfc2752,1,0,35,12,0,9372
http://user.it.uu.se/~jann/grad-plan/project_plan/,0,0,50,7,1,12514
http://sevkon.net/js/?ref=3D3D3D3D3D3D3D3D3Dus.battle.=,1,1,59,0,0,196
